site,tree_id,scientific_name,family_name,utm_easting,utm_northing,type,dbh_2015,dead_2015,hcom_2015,htot_2015,date_2015,dbh_2016,dead_2016,date_2016,dbh_2018,dead_2018,date_2018,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap
TAP_A01,020a,Tetragastris panamensis,Burseraceae,726244.216748,9682955.03002,O,16.0,False,,,20151210.0,,,,16.9,False,20180830,2,15.35,14.96,local_fit,0.3,observed,-3.0,16.0,14.41
TAP_A01,020b,Endopleura uchi,Humiriaceae,726258.56200736,9682956.0992888,O,28.0,False,,,20151210.0,,,,29.9,False,20180830,2,22.09,20.69,local_fit,0.633,observed,-3.0,28.0,19.88
TAP_A01,021a,Protium robustum,Burseraceae,726242.362475696,9682957.14958448,O,12.5,False,,,20151210.0,,,,,True,20180830,2,,12.96,local_fit,0.167,site_median,-3.0,,
TAP_A01,021b,Virola sebifera,Myristicaceae,726259.7718836399,9682963.3867072,O,14.8,False,,,20151210.0,,,,26.1,False,20180830,2,20.34,14.29,local_fit,3.767,observed,-3.0,14.8,9.85
TAP_A01,022a,,,726242.21372288,9682957.5369344,O,49.7,True,,22.1,20151210.0,,,,,True,20180830,2,,22.1,measured,0.167,site_median,-3.0,,
TAP_A01,022b,Couratari stellata,Lecythidaceae,726262.22508676,9682965.2045188,O,56.0,False,27.27,36.1,20151210.0,,,,,True,20180830,2,,36.1,measured,0.167,site_median,-3.0,,
TAP_A01,023a,Duguetia surinamensis,Annonaceae,726234.2644324,9682956.401332,O,21.7,False,,,20151210.0,,,,19.4,False,20180830,2,16.83,17.85,local_fit,0.0,observed,-3.0,19.4,17.85
TAP_A01,023b,Vochysia guianensis,Vochysiaceae,726261.7327034238,9682966.03262112,O,37.0,False,19.77,30.93,20151210.0,,,,,True,20180830,2,,30.93,measured,0.167,site_median,-3.0,,
TAP_A01,024a,Pouteria gongrijpii,Sapotaceae,726238.19808272,9682959.7868636,O,40.5,False,,16.87,20151210.0,,,,39.8,False,20180830,2,26.0,16.87,measured,0.0,observed,-3.0,39.8,16.87
TAP_A01,024b,Pouteria macrophylla,Sapotaceae,726264.239728448,9682967.12381024,O,27.6,False,,,20151210.0,,,,,True,20180830,2,,20.52,local_fit,0.167,site_median,-3.0,,
TAP_A01,025a,,,726233.99356752,9682959.7499976,L,22.5,False,,,20151210.0,,,,,True,20180830,2,,18.23,local_fit,0.167,site_median,-3.0,,
TAP_A01,025b,,,726264.52764328,9682969.3052104,O,15.1,False,,,20151210.0,,,,16.1,False,20180830,2,14.85,14.46,local_fit,0.333,observed,-3.0,15.1,13.84
TAP_A01,026a,Couratari stellata,Lecythidaceae,726234.9022454,9682960.125542002,O,46.0,False,,44.77,20151210.0,,,,,True,20180830,2,,44.77,measured,0.167,site_median,-3.0,,
TAP_A01,026b,Quiina florida,Ochnaceae,726264.856264868,9682970.46790284,O,11.0,False,,,20151210.0,,,,11.8,False,20180830,2,11.96,12.03,local_fit,0.267,observed,-3.0,11.0,11.45
TAP_A01,027a,Ormosia nobilis,Fabaceae,726233.60304896,9682960.7382048,O,24.7,False,,,20151210.0,,,,26.1,False,20180830,2,20.34,19.24,local_fit,0.467,observed,-3.0,24.7,18.59
TAP_A01,027b,Chamaecrista xinguensis,Fabaceae,726256.12845856,9682967.8428528,O,41.2,False,13.79,24.84,20151210.0,,,,41.7,False,20180830,2,26.66,24.84,measured,0.167,observed,-3.0,41.2,24.68
TAP_A01,028a,Chamaecrista scleroxylon,Fabaceae,726231.9053468799,9682962.3475744,O,10.5,False,,,20151210.0,,,,,True,20180830,2,,11.71,local_fit,0.167,site_median,-3.0,,
TAP_A01,028b,Quiina florida,Ochnaceae,726254.89315876,9682968.3875188,O,13.5,False,,,20151210.0,,,,13.7,False,20180830,2,13.29,13.55,local_fit,0.067,observed,-3.0,13.5,13.41
TAP_A01,029a,Diospyros guianensis,Ebenaceae,726236.48867168,9682964.1827984,O,19.0,False,,,20151210.0,,,,,True,20180830,2,,16.52,local_fit,0.167,site_median,-3.0,,
TAP_A01,029b,Quiina florida,Ochnaceae,726257.6191924,9682969.514152,O,11.6,False,,,20151210.0,,,,9.2,False,20180830,2,10.0,12.41,local_fit,0.0,observed,-3.0,9.2,12.41
TAP_A01,030a,Quiina florida,Ochnaceae,726241.0980767598,9682960.4420588,O,12.8,False,,,20151210.0,,,,,True,20180830,2,,13.14,local_fit,0.167,site_median,-3.0,,
TAP_A01,030b,Quiina florida,Ochnaceae,726257.8906006,9682971.713118,O,11.6,False,,,20151210.0,,,,12.1,False,20180830,2,12.18,12.41,local_fit,0.167,observed,-3.0,11.6,12.04
TAP_A01,031a,Ocotea canaliculata,Lauraceae,726240.8937708798,9682963.719894402,O,42.6,False,,26.15,20151210.0,,,,,True,20180830,2,,26.15,measured,0.167,site_median,-3.0,,
TAP_A01,031b,Virola sebifera,Myristicaceae,726259.43654816,9682970.2652408,O,10.5,False,,,20151210.0,,,,11.5,False,20180830,2,11.75,11.71,local_fit,0.333,observed,-3.0,10.5,10.96
TAP_A01,032a,Copaifera reticulata,Fabaceae,726241.26087152,9682968.3048176,O,98.6,False,,24.82,20151210.0,,,,,True,20180830,2,,24.82,measured,0.167,site_median,-3.0,,
TAP_A01,032b,Chamaecrista xinguensis,Fabaceae,726258.03029824,9682972.8083512,O,16.6,False,,,20151210.0,,,,17.8,False,20180830,2,15.89,15.28,local_fit,0.4,observed,-3.0,16.6,14.58
TAP_A01,033a,Chamaecrista scleroxylon,Fabaceae,726242.1828611998,9682968.666196,O,17.3,False,,,20151210.0,,,,17.5,False,20180830,2,15.71,15.65,local_fit,0.067,observed,-3.0,17.3,15.53
TAP_A01,033b,Maytenus myrsinoides,Celastraceae,726255.6914091998,9682975.001416,O,57.5,False,24.37,33.12,20151210.0,,,,57.3,False,20180830,2,31.27,33.12,measured,0.0,observed,-3.0,57.3,33.12
TAP_A01,034a,,,726242.74628064,9682969.9817832,L,12.3,False,,,20151210.0,,,,13.1,False,20180830,2,12.88,12.84,local_fit,0.267,observed,-3.0,12.3,12.28
TAP_A01,034b,Tachigali myrmecophila,Fabaceae,726252.25888452,9682975.7718676,O,42.8,False,2.27,3.85,20151210.0,,,,58.3,False,20180830,2,31.52,3.85,measured,5.0,observed,-3.0,43.3,3.32
TAP_A01,035a,Tetragastris panamensis,Burseraceae,726231.7993958,9682968.008534,O,11.2,False,,,20151210.0,,,,,True,20180830,2,,12.16,local_fit,0.167,site_median,-3.0,,
TAP_A01,035b,"Pouteria sp,",Sapotaceae,726250.8100336879,9682979.83325944,O,14.5,False,,,20151210.0,,,,19.7,False,20180830,2,17.0,14.13,local_fit,1.733,observed,-3.0,14.5,11.49
TAP_A01,036a,,,726231.48911084,9682968.7968332,O,16.8,True,,,20151210.0,,,,,True,20180830,2,,15.38,local_fit,0.167,site_median,-3.0,,
TAP_A01,036b,Protium paniculatum,Burseraceae,726247.9644023459,9682983.31000198,O,27.3,False,,,20151210.0,,,,27.7,False,20180830,2,21.09,20.39,local_fit,0.133,observed,-3.0,27.3,20.22
TAP_A01,037a,"Diplotropis sp,",Fabaceae,726234.76488932,9682971.3681316,O,12.0,False,,,20151210.0,,,,12.4,False,20180830,2,12.39,12.66,local_fit,0.133,observed,-3.0,12.0,12.37
TAP_A01,037b,Marlierea velutina,Myrtaceae,726258.18609104,9682986.1281352,O,15.6,False,,,20151210.0,,,,15.9,False,20180830,2,14.73,14.74,local_fit,0.1,observed,-3.0,15.6,14.55
TAP_A01,038a,Hymenaea courbaril,Fabaceae,726235.3256464,9682972.686552,O,14.4,False,,,20151210.0,,,,14.6,False,20180830,2,13.89,14.07,local_fit,0.067,observed,-3.0,14.4,13.94
TAP_A01,038b,Marlierea velutina,Myrtaceae,726258.125026432,9682986.30764416,O,12.6,False,,,20151210.0,,,,12.7,False,20180830,2,12.6,13.02,local_fit,0.033,observed,-3.0,12.6,12.95
TAP_A01,039a,Nectandra cuspidata,Lauraceae,726234.9511019998,9682973.657760002,O,20.4,False,,,20151210.0,,,,23.2,False,20180830,2,18.89,17.22,local_fit,0.933,observed,-3.0,20.4,15.85
TAP_A01,039b,Nectandra cuspidata,Lauraceae,726258.98603634,9682986.9057042,O,17.0,False,,,20151210.0,,,,18.6,False,20180830,2,16.36,15.49,local_fit,0.533,observed,-3.0,17.0,14.59
TAP_A01,040a,Cordia scabrifolia,Boraginaceae,726227.97353768,9682972.2579784,O,13.5,False,,,20151210.0,,,,,True,20180830,2,,13.55,local_fit,0.167,site_median,-3.0,,
TAP_A01,040b,,,726260.3480093998,9682982.879502,O,32.0,True,,,20151210.0,,,,,True,20180830,2,,22.36,local_fit,0.167,site_median,-3.0,,
TAP_A01,041b,,,726260.445496178,9682983.216054687,O,11.0,True,,,20151210.0,,,,,True,20180830,2,,12.03,local_fit,0.167,site_median,-3.0,,
TAP_A01,042a,Maquira coriacea,Moraceae,726235.3554756799,9682978.2030184,O,56.2,False,17.34,27.47,20151210.0,,,,44.9,False,20180830,2,27.72,27.47,measured,0.0,observed,-3.0,44.9,27.47
TAP_A01,042b,Dipteryx odorata,Fabaceae,726261.88863224,9682981.4372912,O,14.5,False,,,20151210.0,,,,14.9,False,20180830,2,14.08,14.13,local_fit,0.133,observed,-3.0,14.5,13.87
TAP_A01,043a,Couratari stellata,Lecythidaceae,726238.2093026,9682979.193658002,O,15.9,False,,,20151210.0,,,,13.8,False,20180830,2,13.36,14.9,local_fit,0.0,observed,-3.0,13.8,14.9
TAP_A01,043b,Chamaecrista xinguensis,Fabaceae,726264.84502052,9682988.4396276,O,17.7,False,,,20151210.0,,,,,True,20180830,2,,15.86,local_fit,0.167,site_median,-3.0,,
TAP_A01,044a,Lacmellea aculeata,Apocynaceae,726239.51914848,9682978.5696624,O,18.1,False,,,20151210.0,,,,,True,20180830,2,,16.06,local_fit,0.167,site_median,-3.0,,
TAP_A01,044b,Quiina florida,Ochnaceae,726267.6431075518,9682989.60410976,O,13.3,False,,,20151210.0,,,,13.7,False,20180830,2,13.29,13.44,local_fit,0.133,observed,-3.0,13.3,13.17
TAP_A01,045a,Eschweilera coriacea,Lecythidaceae,726241.76962056,9682978.2872128,O,12.5,False,,,20151210.0,,,,13.0,False,20180830,2,12.81,12.96,local_fit,0.167,observed,-3.0,12.5,12.61
TAP_A01,045b,Protium paniculatum,Burseraceae,726270.633888068,9682990.16269284,O,12.7,False,,,20151210.0,,,,13.0,False,20180830,2,12.81,13.08,local_fit,0.1,observed,-3.0,12.7,12.87
TAP_A01,046a,Duguetia surinamensis,Annonaceae,726242.12286608,9682977.3386704,O,18.4,False,,,20151210.0,,,,18.6,False,20180830,2,16.36,16.22,local_fit,0.067,observed,-3.0,18.4,16.11
TAP_A01,046b,,,726269.666892032,9682987.22908416,O,29.7,True,,,20151210.0,,,,,True,20180830,2,,21.41,local_fit,0.167,site_median,-3.0,,
TAP_A01,047a,Duguetia surinamensis,Annonaceae,726241.979346844,9682980.60908172,O,20.8,False,,,20151210.0,,,,21.3,False,20180830,2,17.88,17.41,local_fit,0.167,observed,-3.0,20.8,17.15
TAP_A01,047b,Protium hebetatum,Burseraceae,726268.3513340598,9682984.1293918,O,20.4,False,,,20151210.0,,,,,True,20180830,2,,17.22,local_fit,0.167,site_median,-3.0,,
TAP_A01,048a,Terminalia amazonia,Combretaceae,726246.15944144,9682980.9009872,O,40.4,False,26.21,38.7,20151210.0,,,,41.7,False,20180830,2,26.66,38.7,measured,0.433,observed,-3.0,40.4,38.05
TAP_A01,048b,Chamaecrista xinguensis,Fabaceae,726269.67373452,9682980.0307756,O,48.4,False,,,20151210.0,,,,50.0,False,20180830,2,29.28,28.42,local_fit,0.533,observed,-3.0,48.4,27.96
TAP_A01,049a,"Pouteria sp,",Sapotaceae,726244.59558472,9682970.6988736,O,17.2,False,,,20151210.0,,,,18.1,False,20180830,2,16.07,15.6,local_fit,0.3,observed,-3.0,17.2,15.08
TAP_A01,049b,Chamaecrista xinguensis,Fabaceae,726273.073257664,9682979.12365432,O,31.7,False,,,20151210.0,,,,33.7,False,20180830,2,23.69,22.23,local_fit,0.667,observed,-3.0,31.7,21.45
TAP_A01,050a,Quiina florida,Ochnaceae,726244.410654312,9682970.62716456,O,11.5,False,,,20151210.0,,,,12.4,False,20180830,2,12.39,12.35,local_fit,0.3,observed,-3.0,11.5,11.71
TAP_A01,050b,Quiina florida,Ochnaceae,726273.10899645,9682977.383623501,O,15.0,False,,,20151210.0,,,,15.9,False,20180830,2,14.73,14.41,local_fit,0.3,observed,-3.0,15.0,13.84
TAP_A01,051a,Pouteria gongrijpii,Sapotaceae,726248.1844928,9682966.701584,O,16.0,False,,,20151210.0,,,,15.9,False,20180830,2,14.73,14.96,local_fit,0.0,observed,-3.0,15.9,14.96
TAP_A01,051b,Eschweilera coriacea,Lecythidaceae,726265.05579904,9682978.2323832,O,12.7,False,,,20151210.0,,,,12.9,False,20180830,2,12.74,13.08,local_fit,0.067,observed,-3.0,12.7,12.94
TAP_A01,052a,Chamaecrista scleroxylon,Fabaceae,726246.71505784,9682965.0076192,O,45.2,False,13.55,30.53,20151210.0,,,,46.1,False,20180830,2,28.1,30.53,measured,0.3,observed,-3.0,45.2,30.23
TAP_A01,052b,"Pouteria sp,",Sapotaceae,726266.08715664,9682975.1306412,O,47.5,False,15.19,20.96,20151210.0,,,,48.7,False,20180830,2,28.9,20.96,measured,0.4,observed,-3.0,47.5,20.7
TAP_A01,053a,Quiina florida,Ochnaceae,726247.6237357198,9682965.3831636,O,14.6,False,,,20151210.0,,,,14.8,False,20180830,2,14.02,14.18,local_fit,0.067,observed,-3.0,14.6,14.05
TAP_A01,053b,Licania canescens,Chrysobalanaceae,726268.37865252,9682974.4609576,O,41.8,False,15.98,31.23,20151210.0,,,,41.8,False,20180830,2,26.7,31.23,measured,0.0,observed,-3.0,41.8,31.23
TAP_A01,054a,Quiina florida,Ochnaceae,726248.8803344,9682964.815832,O,10.9,False,,,20151210.0,,,,11.5,False,20180830,2,11.75,11.97,local_fit,0.2,observed,-3.0,10.9,11.51
TAP_A01,054b,Zygia racemosa,Fabaceae,726269.3913736,9682971.379048,O,22.5,False,,,20151210.0,,,,22.9,False,20180830,2,18.73,18.23,local_fit,0.133,observed,-3.0,22.5,18.04
TAP_A01,055a,Lecythis lurida,Lecythidaceae,726249.7863499199,9682965.194209602,O,10.1,False,,,20151210.0,,,,15.0,False,20180830,2,14.15,11.45,local_fit,1.633,observed,-3.0,10.1,8.66
TAP_A01,055b,Dialium guianense,Fabaceae,726270.953857552,9682966.624101762,O,20.6,False,,,20151210.0,,,,21.3,False,20180830,2,17.88,17.32,local_fit,0.233,observed,-3.0,20.6,16.95
TAP_A01,056a,,,726253.745021,9682965.77901,O,49.1,True,,,20151210.0,,,,,True,20180830,2,,28.66,local_fit,0.167,site_median,-3.0,,
TAP_A01,056b,Quiina florida,Ochnaceae,726269.9473808,9682963.521264002,O,13.5,False,,,20151210.0,,,,13.8,False,20180830,2,13.36,13.55,local_fit,0.1,observed,-3.0,13.5,13.34
TAP_A01,057a,Quiina florida,Ochnaceae,726251.93831468,9682965.0165884,O,15.8,False,,,20151210.0,,,,16.2,False,20180830,2,14.91,14.85,local_fit,0.133,observed,-3.0,15.8,14.6
TAP_A01,057b,Pouteria gongrijpii,Sapotaceae,726270.2420544,9682962.635052,O,11.8,False,,,20151210.0,,,,12.7,False,20180830,2,12.6,12.53,local_fit,0.3,observed,-3.0,11.8,11.89
TAP_A01,058a,Quiina florida,Ochnaceae,726249.5761759998,9682962.93008,O,12.2,False,,,20151210.0,,,,13.0,False,20180830,2,12.81,12.78,local_fit,0.267,observed,-3.0,12.2,12.22
TAP_A01,058b,Virola sebifera,Myristicaceae,726275.0194282999,9682976.219139,O,14.5,False,,,20151210.0,,,,15.7,False,20180830,2,14.6,14.13,local_fit,0.4,observed,-3.0,14.5,13.38
TAP_A01,059a,,,726249.37665152,9682960.6546176,O,11.7,False,,,20151210.0,,,,11.8,False,20180830,2,11.96,12.47,local_fit,0.033,observed,-3.0,11.7,12.4
TAP_A01,059b,Marlierea velutina,Myrtaceae,726276.5969,9682974.4514,O,13.8,False,,,20151210.0,,,,15.4,False,20180830,2,14.41,13.73,local_fit,0.533,observed,-3.0,13.8,12.73
TAP_A01,060a,Quiina florida,Ochnaceae,726252.203159,9682958.61391,O,10.7,False,,,20151210.0,,,,11.4,False,20180830,2,11.67,11.84,local_fit,0.233,observed,-3.0,10.7,11.31
TAP_A01,060b,Marlierea velutina,Myrtaceae,726278.70597145,9682963.226842048,O,12.1,False,,,20151210.0,,,,12.7,False,20180830,2,12.6,12.72,local_fit,0.2,observed,-3.0,12.1,12.3
TAP_A01,061a,Poeppigia procera,Fabaceae,726254.6577844399,9682957.5415772,O,17.0,False,,,20151210.0,,,,17.5,False,20180830,2,15.71,15.49,local_fit,0.167,observed,-3.0,17.0,15.19
TAP_A01,061b,Theobroma glaucum,Malvaceae,726276.8959289598,9682960.7462448,O,14.4,False,,,20151210.0,,,,15.0,False,20180830,2,14.15,14.07,local_fit,0.2,observed,-3.0,14.4,13.68
TAP_A01,062a,Eschweilera coriacea,Lecythidaceae,726251.2698005838,9682955.54778792,O,19.5,False,,,20151210.0,,,,20.1,False,20180830,2,17.22,16.77,local_fit,0.2,observed,-3.0,19.5,16.44
TAP_A01,062b,Virola sebifera,Myristicaceae,726279.901791587,9682959.43471754,O,14.2,False,,,20151210.0,,,,15.9,False,20180830,2,14.73,13.96,local_fit,0.567,observed,-3.0,14.2,12.91
TAP_A01,063a,Tachigali paniculata,Fabaceae,726255.1429088,9682947.844064,O,62.8,False,20.85,36.35,20151210.0,,,,,True,20180830,2,,36.35,measured,0.167,site_median,-3.0,,
TAP_A01,063b,,,726277.73202728,9682958.1386064,O,39.5,True,,19.83,20151210.0,,,,,True,20180830,2,,19.83,measured,0.167,site_median,-3.0,,
TAP_A01,064a,Quiina florida,Ochnaceae,726254.13321376,9682945.0882288,O,10.5,False,,,20151210.0,,,,11.1,False,20180830,2,11.45,11.71,local_fit,0.2,observed,-3.0,10.5,11.25
TAP_A01,064b,,,726276.8765966,9682957.706398,O,26.2,True,,,20151210.0,,,,,True,20180830,2,,19.91,local_fit,0.167,site_median,-3.0,,
TAP_A01,065a,Couratari stellata,Lecythidaceae,726257.03677716,9682945.4533108,O,14.6,False,,,20151210.0,,,,15.2,False,20180830,2,14.28,14.18,local_fit,0.2,observed,-3.0,14.6,13.79
TAP_A01,065b,Pouteria gongrijpii,Sapotaceae,726279.069784592,9682953.96638496,O,11.2,False,,,20151210.0,,,,12.4,False,20180830,2,12.39,12.16,local_fit,0.4,observed,-3.0,11.2,11.32
TAP_A01,066a,Lecythis idatimon,Lecythidaceae,726258.2294791999,9682944.953976,O,10.0,False,,,20151210.0,,,,10.2,False,20180830,2,10.78,11.39,local_fit,0.067,observed,-3.0,10.0,11.22
TAP_A01,066b,Maquira coriacea,Moraceae,726281.5977386478,9682955.30380824,O,60.5,False,21.56,32.6,20151210.0,,,,63.0,False,20180830,2,32.64,32.6,measured,0.833,observed,-3.0,60.5,32.02
TAP_A01,067b,Quiina florida,Ochnaceae,726282.1303654799,9682952.3675764,O,12.6,False,,,20151210.0,,,,13.1,False,20180830,2,12.88,13.02,local_fit,0.167,observed,-3.0,12.6,12.67
TAP_A01,068b,Theobroma glaucum,Malvaceae,726282.094623424,9682950.62662312,O,16.2,False,,,20151210.0,,,,16.6,False,20180830,2,15.16,15.06,local_fit,0.133,observed,-3.0,16.2,14.81
TAP_A01,069b,Pouteria guianensis,Sapotaceae,726280.1567124078,9682950.576455042,O,10.5,False,,,20151210.0,,,,12.1,False,20180830,2,12.18,11.71,local_fit,0.533,observed,-3.0,10.5,10.58
TAP_A01,070b,Tachigali myrmecophila,Fabaceae,726281.132160448,9682947.53421024,O,12.2,False,,,20151210.0,,,,13.1,False,20180830,2,12.88,12.78,local_fit,0.3,observed,-3.0,12.2,12.15
TAP_A01,001a,Maquira coriacea,Moraceae,727908.11426496,9683087.4220928,O,24.3,False,16.59,24.94,20151211.0,,,,32.5,False,20180830,3,23.2,24.94,measured,2.733,observed,-3.0,24.3,20.91
TAP_A01,001b,Quiina florida,Ochnaceae,727907.09506528,9683134.487750402,O,11.2,False,,,20151211.0,,,,25.5,False,20180830,3,20.05,12.16,local_fit,4.767,observed,-3.0,11.2,6.99
TAP_A01,002a,Virola michelii,Myristicaceae,727911.2008182,9683088.247706,O,32.0,False,20.33,24.14,20151211.0,,,,,True,20180830,3,,24.14,measured,0.167,site_median,-3.0,,
TAP_A01,002b,Quiina florida,Ochnaceae,727916.6803788,9683116.570644,O,13.8,False,,,20151211.0,,,,15.0,False,20180830,3,14.15,13.73,local_fit,0.4,observed,-3.0,13.8,12.96
