site,tree_id,scientific_name,family_name,utm_easting,utm_northing,dbh,date,dead,type,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap
DUC_A01,028a,Licania octandra,Chrysobalanaceae,-2.951535923,-59.94856305,18.4,20160831,False,O,P08,16.25,16.25,feldpausch_regional,0.18,default,1.0,18.58,16.35
DUC_A01,029a,Tetragastris panamensis,Burseraceae,-2.951541557,-59.94857143,25.7,20160831,False,O,P08,20.14,20.14,feldpausch_regional,0.18,default,1.0,25.88,20.23
DUC_A01,030a,Nectandra cuspidata,Lauraceae,-2.951542371,-59.94857321,11.3,20160831,False,O,P08,11.6,11.6,feldpausch_regional,0.18,default,1.0,11.48,11.73
DUC_A01,031a,,,-2.951547635,-59.94858274,12.0,20160831,False,O,P08,12.11,12.11,feldpausch_regional,0.18,default,1.0,12.18,12.23
DUC_A01,032a,Lecythis lurida,Lecythidaceae,-2.951633932,-59.94856082,22.7,20160831,False,O,P08,18.63,18.63,feldpausch_regional,0.18,default,1.0,22.88,18.72
DUC_A01,033a,Pouteria gongrijpii,Sapotaceae,-2.951771906,-59.9488847,11.1,20160831,False,O,P08,11.45,11.45,feldpausch_regional,0.18,default,1.0,11.28,11.58
DUC_A01,034a,Neea oppositifolia,Nyctaginaceae,-2.951613455,-59.94863973,24.0,20160831,False,O,P08,19.3,19.3,feldpausch_regional,0.18,default,1.0,24.18,19.39
DUC_A01,035a,Eschweilera coriacea,Lecythidaceae,-2.95161508,-59.94867516,14.5,20160831,False,O,P08,13.82,13.82,feldpausch_regional,0.18,default,1.0,14.68,13.94
DUC_A01,036a,,,-2.951556259,-59.94860759,41.0,20160831,False,O,P08,26.42,26.42,feldpausch_regional,0.18,default,1.0,41.18,26.48
DUC_A01,037a,Brosimum rubescens,Moraceae,-2.951530166,-59.94865748,24.2,20160831,False,O,P08,19.4,19.4,feldpausch_regional,0.18,default,1.0,24.38,19.49
DUC_A01,038a,,,-2.951538022,-59.94868565,24.6,20160831,True,O,P08,19.6,19.6,feldpausch_regional,0.18,default,1.0,24.78,19.69
DUC_A01,039a,Protium paniculatum,Burseraceae,-2.95151433,-59.94868848,26.5,20160831,False,O,P08,20.53,20.53,feldpausch_regional,0.18,default,1.0,26.68,20.61
DUC_A01,040a,Protium paniculatum,Burseraceae,-2.951451049,-59.94871489,13.8,20160831,False,O,P08,13.36,13.36,feldpausch_regional,0.18,default,1.0,13.98,13.48
DUC_A01,041a,Pourouma minor,Urticaceae,-2.951438542,-59.94863702,17.8,20160831,False,O,P08,15.89,15.89,feldpausch_regional,0.18,default,1.0,17.98,16.0
DUC_A01,042a,Myrcia splendens,Myrtaceae,-2.951428162,-59.94864667,10.8,20160831,False,O,P08,11.23,11.23,feldpausch_regional,0.18,default,1.0,10.98,11.36
DUC_A01,043a,Theobroma glaucum,Malvaceae,-2.951425473,-59.94866195,11.9,20160831,False,O,P08,12.03,12.03,feldpausch_regional,0.18,default,1.0,12.08,12.16
DUC_A01,044a,Neea oppositifolia,Nyctaginaceae,-2.951437359,-59.94871949,15.6,20160831,False,O,P08,14.54,14.54,feldpausch_regional,0.18,default,1.0,15.78,14.65
DUC_A01,045a,,,-2.951420003,-59.94871507,36.1,20160831,True,O,P08,24.63,24.63,feldpausch_regional,0.18,default,1.0,36.28,24.7
DUC_A01,046a,Pouteria gongrijpii,Sapotaceae,-2.951396687,-59.94870241,13.3,20160831,False,O,P08,13.02,13.02,feldpausch_regional,0.18,default,1.0,13.48,13.14
DUC_A01,047a,Maquira coriacea,Moraceae,-2.951421448,-59.94874125,10.2,20160831,False,O,P08,10.78,10.78,feldpausch_regional,0.18,default,1.0,10.38,10.91
DUC_A01,048a,,,-2.951376273,-59.94871953,32.7,20160831,True,O,P08,23.28,23.28,feldpausch_regional,0.18,default,1.0,32.88,23.35
DUC_A01,049a,Aspidosperma excelsum,Apocynaceae,-2.951362398,-59.94875392,11.4,20160831,False,O,P08,11.67,11.67,feldpausch_regional,0.18,default,1.0,11.58,11.8
DUC_A01,050a,Helicostylis tomentosa,Moraceae,-2.951345225,-59.94870949,13.2,20160831,False,O,P08,12.95,12.95,feldpausch_regional,0.18,default,1.0,13.38,13.07
DUC_A01,051a,Protium paniculatum,Burseraceae,-2.951337248,-59.94873574,16.2,20160831,False,O,P08,14.91,14.91,feldpausch_regional,0.18,default,1.0,16.38,15.03
DUC_A01,052a,Protium paniculatum,Burseraceae,-2.95133404,-59.94873682,16.2,20160831,False,O,P08,14.91,14.91,feldpausch_regional,0.18,default,1.0,16.38,15.03
DUC_A01,053a,Pouteria gongrijpii,Sapotaceae,-2.951310925,-59.948762,31.3,20160831,False,O,P08,22.69,22.69,feldpausch_regional,0.18,default,1.0,31.48,22.77
DUC_A01,054a,Tetragastris altissima,Burseraceae,-2.951287236,-59.94869829,15.3,20160831,False,O,P08,14.34,14.34,feldpausch_regional,0.18,default,1.0,15.48,14.46
DUC_A01,055a,Rollinia exsucca,Annonaceae,-2.951255037,-59.94872962,14.2,20160831,False,O,P08,13.62,13.62,feldpausch_regional,0.18,default,1.0,14.38,13.74
DUC_A01,001a,,,-2.951469005,-59.93887416,18.9,20160828,False,O,P09,16.54,16.54,feldpausch_regional,0.18,default,1.0,19.08,16.64
DUC_A01,001b,,,-2.951585868,-59.93899542,40.0,20160828,True,O,P09,26.07,26.07,feldpausch_regional,0.18,default,1.0,40.18,26.14
DUC_A01,002a,Virola elongata,Myristicaceae,-2.95148148,-59.93886189,37.4,20160828,False,O,P09,25.13,25.13,feldpausch_regional,0.18,default,1.0,37.58,25.19
DUC_A01,002b,,,-2.951678191,-59.93901902,59.3,20160828,True,O,P09,31.76,31.76,feldpausch_regional,0.18,default,1.0,59.48,31.81
DUC_A01,003a,Helicostylis tomentosa,Moraceae,-2.951503989,-59.93886086,11.8,20160828,False,O,P09,11.96,11.96,feldpausch_regional,0.18,default,1.0,11.98,12.09
DUC_A01,003b,Pouteria sp.,Sapotaceae,-2.951972737,-59.93892427,36.5,20160828,False,O,P09,24.79,24.79,feldpausch_regional,0.18,default,1.0,36.68,24.86
DUC_A01,004a,Duguetia surinamensis,Annonaceae,-2.951503141,-59.93889465,11.3,20160828,False,O,P09,11.6,11.6,feldpausch_regional,0.18,default,1.0,11.48,11.73
DUC_A01,004b,Eschweilera coriacea,Lecythidaceae,-2.95198628,-59.93900299,38.4,20160828,False,O,P09,25.5,25.5,feldpausch_regional,0.18,default,1.0,38.58,25.56
DUC_A01,005a,Simarouba amara,Simaroubaceae,-2.951521029,-59.93889454,23.3,20160828,False,O,P09,18.94,18.94,feldpausch_regional,0.18,default,1.0,23.48,19.03
DUC_A01,005b,Maquira coriacea,Moraceae,-2.951968238,-59.93906847,42.4,20160828,False,O,P09,26.9,26.9,feldpausch_regional,0.18,default,1.0,42.58,26.96
DUC_A01,006a,Diospyros artanthifolia,Ebenaceae,-2.951538065,-59.93888137,15.9,20160828,False,O,P09,14.73,14.73,feldpausch_regional,0.18,default,1.0,16.08,14.84
DUC_A01,006b,Sacoglottis guianensis,Humiriaceae,-2.951760105,-59.93899051,75.7,20160828,False,O,P09,35.26,35.26,feldpausch_regional,0.18,default,1.0,75.88,35.29
DUC_A01,007a,Helicostylis tomentosa,Moraceae,-2.951537532,-59.93888241,11.3,20160828,False,O,P09,11.6,11.6,feldpausch_regional,0.18,default,1.0,11.48,11.73
DUC_A01,007b,Capirona decorticans,Rubiaceae,-2.951660688,-59.93901728,49.2,20160828,False,O,P09,29.05,29.05,feldpausch_regional,0.18,default,1.0,49.38,29.1
DUC_A01,008a,Protium paniculatum,Burseraceae,-2.951552991,-59.93886566,11.4,20160828,False,O,P09,11.67,11.67,feldpausch_regional,0.18,default,1.0,11.58,11.8
DUC_A01,008b,,,-2.951621088,-59.93899463,38.0,20160828,False,O,P09,25.35,25.35,feldpausch_regional,0.18,default,1.0,38.18,25.42
DUC_A01,009a,,,-2.951576088,-59.93891547,17.5,20160828,True,O,P09,15.71,15.71,feldpausch_regional,0.18,default,1.0,17.68,15.82
DUC_A01,009b,Maquira coriacea,Moraceae,-2.951577602,-59.93899019,46.5,20160828,False,O,P09,28.23,28.23,feldpausch_regional,0.18,default,1.0,46.68,28.28
DUC_A01,010a,Eschweilera coriacea,Lecythidaceae,-2.951582489,-59.9388963,29.6,20160828,False,O,P09,21.95,21.95,feldpausch_regional,0.18,default,1.0,29.78,22.03
DUC_A01,010b,Pouteria gongrijpii,Sapotaceae,-2.951616062,-59.93915124,46.2,20160828,False,O,P09,28.14,28.14,feldpausch_regional,0.18,default,1.0,46.38,28.19
DUC_A01,011a,Simarouba amara,Simaroubaceae,-2.951600348,-59.93888952,27.4,20160828,False,O,P09,20.95,20.95,feldpausch_regional,0.18,default,1.0,27.58,21.04
DUC_A01,011b,Pouteria guianensis,Sapotaceae,-2.951630987,-59.93918238,39.1,20160828,False,O,P09,25.75,25.75,feldpausch_regional,0.18,default,1.0,39.28,25.82
DUC_A01,012a,Pouteria gongrijpii,Sapotaceae,-2.951605213,-59.93889604,31.2,20160828,False,O,P09,22.65,22.65,feldpausch_regional,0.18,default,1.0,31.38,22.73
DUC_A01,012b,Maquira coriacea,Moraceae,-2.951623686,-59.93920101,39.0,20160828,False,O,P09,25.71,25.71,feldpausch_regional,0.18,default,1.0,39.18,25.78
DUC_A01,013a,Swartzia laevicarpa,Fabaceae,-2.951632759,-59.93887972,16.1,20160828,False,O,P09,14.85,14.85,feldpausch_regional,0.18,default,1.0,16.28,14.96
DUC_A01,014a,Ocotea cernua,Lauraceae,-2.951631594,-59.93887932,28.0,20160828,False,O,P09,21.23,21.23,feldpausch_regional,0.18,default,1.0,28.18,21.31
DUC_A01,015a,Licania octandra,Chrysobalanaceae,-2.951611542,-59.93885178,28.6,20160828,False,O,P09,21.5,21.5,feldpausch_regional,0.18,default,1.0,28.78,21.59
DUC_A01,016a,Inga heterophylla,Fabaceae,-2.951607535,-59.93884493,14.0,20160828,False,O,P09,13.49,13.49,feldpausch_regional,0.18,default,1.0,14.18,13.61
DUC_A01,017a,Eriotheca globosa,Malvaceae,-2.951626277,-59.93880598,27.5,20160828,False,O,P09,21.0,21.0,feldpausch_regional,0.18,default,1.0,27.68,21.08
DUC_A01,018a,Mabea angularis,Euphorbiaceae,-2.951651573,-59.93879552,16.7,20160828,False,O,P09,15.22,15.22,feldpausch_regional,0.18,default,1.0,16.88,15.34
DUC_A01,019a,Theobroma glaucum,Malvaceae,-2.951657008,-59.93879429,10.8,20160828,False,O,P09,11.23,11.23,feldpausch_regional,0.18,default,1.0,10.98,11.36
DUC_A01,020a,Pouteria guianensis,Sapotaceae,-2.95166355,-59.93880018,20.2,20160828,False,O,P09,17.28,17.28,feldpausch_regional,0.18,default,1.0,20.38,17.38
DUC_A01,021a,Inga thibaudiana,Fabaceae,-2.951655261,-59.93882678,11.0,20160828,False,O,P09,11.38,11.38,feldpausch_regional,0.18,default,1.0,11.18,11.51
DUC_A01,022a,Eschweilera coriacea,Lecythidaceae,-2.951666727,-59.93884169,12.1,20160828,False,O,P09,12.18,12.18,feldpausch_regional,0.18,default,1.0,12.28,12.31
DUC_A01,023a,Maquira coriacea,Moraceae,-2.951696726,-59.93884454,23.8,20160828,False,O,P09,19.2,19.2,feldpausch_regional,0.18,default,1.0,23.98,19.29
DUC_A01,024a,Pouteria gongrijpii,Sapotaceae,-2.951680698,-59.93884644,16.1,20160828,False,O,P09,14.85,14.85,feldpausch_regional,0.18,default,1.0,16.28,14.96
DUC_A01,025a,Protium hebetatum,Burseraceae,-2.951720032,-59.93880216,49.0,20160828,False,O,P09,28.99,28.99,feldpausch_regional,0.18,default,1.0,49.18,29.04
DUC_A01,026a,Eschweilera coriacea,Lecythidaceae,-2.951739725,-59.93876953,15.5,20160828,False,O,P09,14.47,14.47,feldpausch_regional,0.18,default,1.0,15.68,14.59
DUC_A01,027a,Minquartia guianensis,Olacaceae,-2.951745699,-59.93876726,12.4,20160828,False,O,P09,12.39,12.39,feldpausch_regional,0.18,default,1.0,12.58,12.52
DUC_A01,028a,Pouteria sp.,Sapotaceae,-2.95179154,-59.93875151,33.4,20160828,False,O,P09,23.57,23.57,feldpausch_regional,0.18,default,1.0,33.58,23.64
DUC_A01,029a,Pouteria gongrijpii,Sapotaceae,-2.951823049,-59.93879068,19.4,20160828,False,O,P09,16.83,16.83,feldpausch_regional,0.18,default,1.0,19.58,16.93
DUC_A01,030a,Eschweilera ovata,Lecythidaceae,-2.951813725,-59.93874307,26.4,20160828,False,O,P09,20.48,20.48,feldpausch_regional,0.18,default,1.0,26.58,20.57
DUC_A01,031a,Pouteria gongrijpii,Sapotaceae,-2.951821034,-59.93873693,25.3,20160828,False,O,P09,19.95,19.95,feldpausch_regional,0.18,default,1.0,25.48,20.04
DUC_A01,032a,Pouteria gongrijpii,Sapotaceae,-2.951828118,-59.93874431,15.2,20160828,False,O,P09,14.28,14.28,feldpausch_regional,0.18,default,1.0,15.38,14.39
DUC_A01,033a,Eschweilera coriacea,Lecythidaceae,-2.951842756,-59.93875552,12.5,20160828,False,O,P09,12.46,12.46,feldpausch_regional,0.18,default,1.0,12.68,12.59
DUC_A01,034a,Licania octandra,Chrysobalanaceae,-2.951875349,-59.93871544,16.7,20160828,False,O,P09,15.22,15.22,feldpausch_regional,0.18,default,1.0,16.88,15.34
DUC_A01,035a,,,-2.951882332,-59.93873208,10.8,20160828,False,L,P09,11.23,11.23,feldpausch_regional,0.18,default,1.0,10.98,11.36
DUC_A01,036a,Pouteria gongrijpii,Sapotaceae,-2.951886046,-59.93873151,43.0,20160828,False,O,P09,27.1,27.1,feldpausch_regional,0.18,default,1.0,43.18,27.16
DUC_A01,037a,Pseudopiptadenia suaveolens,Fabaceae,-2.951901618,-59.93873566,60.0,20160828,False,O,P09,31.94,31.94,feldpausch_regional,0.18,default,1.0,60.18,31.98
DUC_A01,038a,Jacaranda copaia,Bignoniaceae,-2.951896662,-59.93878033,35.6,20160828,False,O,P09,24.44,24.44,feldpausch_regional,0.18,default,1.0,35.78,24.51
DUC_A01,039a,Inga alba,Fabaceae,-2.951869583,-59.93879565,29.9,20160828,False,O,P09,22.09,22.09,feldpausch_regional,0.18,default,1.0,30.08,22.16
DUC_A01,040a,Minquartia guianensis,Olacaceae,-2.951858944,-59.93879382,19.4,20160828,False,O,P09,16.83,16.83,feldpausch_regional,0.18,default,1.0,19.58,16.93
DUC_A01,041a,Helicostylis tomentosa,Moraceae,-2.951916364,-59.9388366,13.5,20160828,False,O,P09,13.15,13.15,feldpausch_regional,0.18,default,1.0,13.68,13.28
DUC_A01,042a,Neea oppositifolia,Nyctaginaceae,-2.951866555,-59.93887226,27.6,20160828,False,O,P09,21.05,21.05,feldpausch_regional,0.18,default,1.0,27.78,21.13
DUC_A01,043a,Oenocarpus bacaba,Arecaceae,-2.951867402,-59.93887194,14.2,20160828,False,P,P09,13.62,13.62,feldpausch_regional,0.18,default,1.0,14.38,13.74
DUC_A01,044a,Protium paniculatum,Burseraceae,-2.95182546,-59.93885432,12.8,20160828,False,O,P09,12.67,12.67,feldpausch_regional,0.18,default,1.0,12.98,12.8
DUC_A01,045a,,,-2.951833328,-59.93884966,17.3,20160828,False,O,P09,15.59,15.59,feldpausch_regional,0.18,default,1.0,17.48,15.7
DUC_A01,046a,Mouriri collocarpa,Melastomataceae,-2.951776076,-59.93883116,33.5,20160828,False,O,P09,23.61,23.61,feldpausch_regional,0.18,default,1.0,33.68,23.68
DUC_A01,047a,Eriotheca globosa,Malvaceae,-2.951771289,-59.93884303,10.8,20160828,False,O,P09,11.23,11.23,feldpausch_regional,0.18,default,1.0,10.98,11.36
DUC_A01,048a,Lecythis lurida,Lecythidaceae,-2.951754714,-59.93889624,30.2,20160828,False,O,P09,22.22,22.22,feldpausch_regional,0.18,default,1.0,30.38,22.3
DUC_A01,049a,Helicostylis tomentosa,Moraceae,-2.951741096,-59.93892402,35.6,20160828,False,O,P09,24.44,24.44,feldpausch_regional,0.18,default,1.0,35.78,24.51
DUC_A01,050a,Clarisia racemosa,Moraceae,-2.951741096,-59.93892402,73.2,20160828,False,O,P09,34.79,34.79,feldpausch_regional,0.18,default,1.0,73.38,34.82
DUC_A01,051a,Pouteria gongrijpii,Sapotaceae,-2.951724204,-59.93892373,32.6,20160828,False,O,P09,23.24,23.24,feldpausch_regional,0.18,default,1.0,32.78,23.31
DUC_A01,052a,Licania octandra,Chrysobalanaceae,-2.95170931,-59.93892351,19.7,20160828,False,O,P09,17.0,17.0,feldpausch_regional,0.18,default,1.0,19.88,17.1
DUC_A01,053a,,,-2.951692875,-59.938913,17.5,20160828,False,O,P09,15.71,15.71,feldpausch_regional,0.18,default,1.0,17.68,15.82
DUC_A01,054a,Theobroma glaucum,Malvaceae,-2.951690849,-59.93889702,13.0,20160828,False,O,P09,12.81,12.81,feldpausch_regional,0.18,default,1.0,13.18,12.93
DUC_A01,055a,,,-2.951686018,-59.93889048,12.1,20160828,True,O,P09,12.18,12.18,feldpausch_regional,0.18,default,1.0,12.28,12.31
DUC_A01,056a,Maquira coriacea,Moraceae,-2.951675917,-59.93891943,3.9,20160828,False,O,P09,5.22,5.22,feldpausch_regional,0.18,default,1.0,4.08,5.41
DUC_A01,057a,Strychnos subcordata,Loganiaceae,-2.951667438,-59.93892265,11.7,20160828,False,O,P09,11.89,11.89,feldpausch_regional,0.18,default,1.0,11.88,12.02
DUC_A01,058a,Virola mollissima,Myristicaceae,-2.951645158,-59.93893947,10.8,20160828,False,O,P09,11.23,11.23,feldpausch_regional,0.18,default,1.0,10.98,11.36
DUC_A01,059a,Manilkara bidentata,Sapotaceae,-2.951625044,-59.93893873,21.1,20160828,False,O,P09,17.78,17.78,feldpausch_regional,0.18,default,1.0,21.28,17.87
DUC_A01,060a,Oenocarpus bacaba,Arecaceae,-2.951634471,-59.93893767,12.9,20160828,False,P,P09,12.74,12.74,feldpausch_regional,0.18,default,1.0,13.08,12.87
DUC_A01,061a,,,-2.951579468,-59.93894766,10.1,20160828,False,O,P09,10.7,10.7,feldpausch_regional,0.18,default,1.0,10.28,10.84
DUC_A01,062a,Pouteria gongrijpii,Sapotaceae,-2.951572071,-59.93897556,21.3,20160828,False,O,P09,17.88,17.88,feldpausch_regional,0.18,default,1.0,21.48,17.98
DUC_A01,063a,Oenocarpus bacaba,Arecaceae,-2.951578449,-59.93898987,11.0,20160828,False,P,P09,11.38,11.38,feldpausch_regional,0.18,default,1.0,11.18,11.51
DUC_A01,064a,Byrsonima densa,Malpighiaceae,-2.951554021,-59.93895731,13.6,20160828,False,O,P09,13.22,13.22,feldpausch_regional,0.18,default,1.0,13.78,13.34
DUC_A01,065a,Pouteria sp.,Sapotaceae,-2.951530656,-59.93894945,18.4,20160828,False,O,P09,16.25,16.25,feldpausch_regional,0.18,default,1.0,18.58,16.35
DUC_A01,001a,Vochysia guianensis,Vochysiaceae,-2.948248097,-59.92934268,10.6,20160827,False,O,P10,11.08,11.08,feldpausch_regional,0.18,default,1.0,10.78,11.21
DUC_A01,001b,Tachigali paniculata,Fabaceae,-2.948350367,-59.92952544,45.9,20160827,False,O,P10,28.04,28.04,feldpausch_regional,0.18,default,1.0,46.08,28.1
DUC_A01,002a,Pouteria gongrijpii,Sapotaceae,-2.948255338,-59.92933802,13.7,20160827,False,O,P10,13.29,13.29,feldpausch_regional,0.18,default,1.0,13.88,13.41
DUC_A01,002b,Laetia procera,Salicaceae,-2.948290282,-59.9293229,39.2,20160827,False,O,P10,25.79,25.79,feldpausch_regional,0.18,default,1.0,39.38,25.85
DUC_A01,003a,Virola sebifera,Myristicaceae,-2.948281913,-59.92935238,15.8,20160827,False,O,P10,14.66,14.66,feldpausch_regional,0.18,default,1.0,15.98,14.78
DUC_A01,003b,Couratari stellata,Lecythidaceae,-2.948647827,-59.9294476,76.5,20160827,False,O,P10,35.4,35.4,feldpausch_regional,0.18,default,1.0,76.68,35.44
DUC_A01,004a,Pseudopiptadenia psilostachya,Fabaceae,-2.948287903,-59.9293559,32.2,20160827,False,O,P10,23.07,23.07,feldpausch_regional,0.18,default,1.0,32.38,23.15
DUC_A01,004b,,,-2.948779662,-59.92950323,47.4,20160827,False,O,P10,28.51,28.51,feldpausch_regional,0.18,default,1.0,47.58,28.56
DUC_A01,005a,Helicostylis tomentosa,Moraceae,-2.948304354,-59.92934861,19.7,20160827,False,O,P10,17.0,17.0,feldpausch_regional,0.18,default,1.0,19.88,17.1
DUC_A01,005b,Aspidosperma excelsum,Apocynaceae,-2.948742592,-59.92950854,44.5,20160827,False,O,P10,27.59,27.59,feldpausch_regional,0.18,default,1.0,44.68,27.65
DUC_A01,006a,,,-2.948328297,-59.92937764,22.3,20160827,False,O,P10,18.42,18.42,feldpausch_regional,0.18,default,1.0,22.48,18.52
DUC_A01,006b,Jacaranda copaia,Bignoniaceae,-2.948556899,-59.92962567,48.0,20160827,False,O,P10,28.69,28.69,feldpausch_regional,0.18,default,1.0,48.18,28.74
DUC_A01,007a,Eschweilera coriacea,Lecythidaceae,-2.948332835,-59.92935904,13.8,20160827,False,O,P10,13.36,13.36,feldpausch_regional,0.18,default,1.0,13.98,13.48
DUC_A01,007b,Tetragastris altissima,Burseraceae,-2.948542274,-59.92966483,41.1,20160827,False,O,P10,26.46,26.46,feldpausch_regional,0.18,default,1.0,41.28,26.52
DUC_A01,008a,Qualea paraensis,Vochysiaceae,-2.948363005,-59.92936127,35.1,20160827,False,O,P10,24.25,24.25,feldpausch_regional,0.18,default,1.0,35.28,24.32
DUC_A01,008b,,,-2.948476274,-59.92965969,55.1,20160827,False,O,P10,30.7,30.7,feldpausch_regional,0.18,default,1.0,55.28,30.74
DUC_A01,009a,Trichilia micrantha,Meliaceae,-2.948380278,-59.9293484,16.3,20160827,False,O,P10,14.98,14.98,feldpausch_regional,0.18,default,1.0,16.48,15.09
DUC_A01,009b,Diospyros artanthifolia,Ebenaceae,-2.948396665,-59.92964249,47.5,20160827,False,O,P10,28.54,28.54,feldpausch_regional,0.18,default,1.0,47.68,28.59
DUC_A01,010a,Neea oppositifolia,Nyctaginaceae,-2.948384002,-59.9293482,17.5,20160827,False,O,P10,15.71,15.71,feldpausch_regional,0.18,default,1.0,17.68,15.82
DUC_A01,010b,Couratari stellata,Lecythidaceae,-2.948340907,-59.92960274,41.0,20160827,False,O,P10,26.42,26.42,feldpausch_regional,0.18,default,1.0,41.18,26.48
DUC_A01,011a,Laetia procera,Salicaceae,-2.948371611,-59.92932409,32.0,20160827,False,O,P10,22.99,22.99,feldpausch_regional,0.18,default,1.0,32.18,23.06
DUC_A01,012a,Tetragastris altissima,Burseraceae,-2.948340779,-59.92928302,16.9,20160827,False,O,P10,15.35,15.35,feldpausch_regional,0.18,default,1.0,17.08,15.46
DUC_A01,013a,Helicostylis tomentosa,Moraceae,-2.948375223,-59.92933457,13.3,20160827,False,O,P10,13.02,13.02,feldpausch_regional,0.18,default,1.0,13.48,13.14
DUC_A01,014a,Alibertia edulis,Rubiaceae,-2.948367106,-59.92925427,12.5,20160827,False,O,P10,12.46,12.46,feldpausch_regional,0.18,default,1.0,12.68,12.59
DUC_A01,015a,,,-2.948375139,-59.92925768,10.4,20160827,False,O,P10,10.93,10.93,feldpausch_regional,0.18,default,1.0,10.58,11.06
DUC_A01,016a,,,-2.948407664,-59.9292756,31.4,20160827,True,O,P10,22.73,22.73,feldpausch_regional,0.18,default,1.0,31.58,22.81
DUC_A01,017a,Mabea angularis,Euphorbiaceae,-2.94839848,-59.92925344,13.6,20160827,False,O,P10,13.22,13.22,feldpausch_regional,0.18,default,1.0,13.78,13.34
DUC_A01,018a,Geissospermum sericeum,Apocynaceae,-2.94842773,-59.92925744,19.0,20160827,False,O,P10,16.6,16.6,feldpausch_regional,0.18,default,1.0,19.18,16.7
DUC_A01,019a,Licania octandra,Chrysobalanaceae,-2.948437789,-59.92927485,12.9,20160827,False,O,P10,12.74,12.74,feldpausch_regional,0.18,default,1.0,13.08,12.87
DUC_A01,020a,Licania guianensis,Chrysobalanaceae,-2.948437022,-59.92929583,10.8,20160827,False,O,P10,11.23,11.23,feldpausch_regional,0.18,default,1.0,10.98,11.36
DUC_A01,021a,Protium paniculatum,Burseraceae,-2.948414732,-59.92932051,10.4,20160827,False,O,P10,10.93,10.93,feldpausch_regional,0.18,default,1.0,10.58,11.06
DUC_A01,022a,Cordia scabrifolia,Boraginaceae,-2.94843019,-59.92935472,24.2,20160827,False,O,P10,19.4,19.4,feldpausch_regional,0.18,default,1.0,24.38,19.49
DUC_A01,023a,Virola sebifera,Myristicaceae,-2.948439649,-59.92936917,15.6,20160827,False,O,P10,14.54,14.54,feldpausch_regional,0.18,default,1.0,15.78,14.65
DUC_A01,024a,Annona ambotay,Annonaceae,-2.948454425,-59.92930003,19.1,20160827,False,O,P10,16.65,16.65,feldpausch_regional,0.18,default,1.0,19.28,16.76
DUC_A01,025a,Nectandra cuspidata,Lauraceae,-2.948458794,-59.92929083,20.8,20160827,False,O,P10,17.61,17.61,feldpausch_regional,0.18,default,1.0,20.98,17.71
DUC_A01,026a,Jacaranda copaia,Bignoniaceae,-2.948471247,-59.92928846,33.7,20160827,False,O,P10,23.69,23.69,feldpausch_regional,0.18,default,1.0,33.88,23.76
DUC_A01,027a,,,-2.948463457,-59.92925212,34.5,20160827,True,O,P10,24.01,24.01,feldpausch_regional,0.18,default,1.0,34.68,24.08
DUC_A01,028a,Virola sebifera,Myristicaceae,-2.948462113,-59.92924535,22.0,20160827,False,O,P10,18.26,18.26,feldpausch_regional,0.18,default,1.0,22.18,18.36
DUC_A01,029a,,,-2.948477382,-59.92923129,12.4,20160827,True,O,P10,12.39,12.39,feldpausch_regional,0.18,default,1.0,12.58,12.52
DUC_A01,030a,,,-2.948515145,-59.92925451,17.6,20160827,True,O,P10,15.77,15.77,feldpausch_regional,0.18,default,1.0,17.78,15.88
DUC_A01,031a,Micropholis venulosa,Sapotaceae,-2.948498231,-59.92920154,15.5,20160827,False,O,P10,14.47,14.47,feldpausch_regional,0.18,default,1.0,15.68,14.59
DUC_A01,032a,Protium paniculatum,Burseraceae,-2.948498651,-59.92920237,23.6,20160827,False,O,P10,19.1,19.1,feldpausch_regional,0.18,default,1.0,23.78,19.19
DUC_A01,033a,Tetragastris altissima,Burseraceae,-2.948504197,-59.92918669,17.3,20160827,False,O,P10,15.59,15.59,feldpausch_regional,0.18,default,1.0,17.48,15.7
DUC_A01,034a,Neea oppositifolia,Nyctaginaceae,-2.948510752,-59.92919575,33.2,20160827,False,O,P10,23.48,23.48,feldpausch_regional,0.18,default,1.0,33.38,23.56
DUC_A01,035a,Astronium graveolens,Anacardiaceae,-2.948534005,-59.92922402,18.4,20160827,False,O,P10,16.25,16.25,feldpausch_regional,0.18,default,1.0,18.58,16.35
DUC_A01,036a,,,-2.948515562,-59.92925534,10.6,20160827,True,O,P10,11.08,11.08,feldpausch_regional,0.18,default,1.0,10.78,11.21
DUC_A01,037a,,,-2.948521957,-59.92925244,13.6,20160827,False,O,P10,13.22,13.22,feldpausch_regional,0.18,default,1.0,13.78,13.34
DUC_A01,038a,,,-2.948560048,-59.92924958,29.7,20160827,True,O,P10,22.0,22.0,feldpausch_regional,0.18,default,1.0,29.88,22.08
DUC_A01,039a,Pseudopiptadenia psilostachya,Fabaceae,-2.948572032,-59.92914204,19.1,20160827,False,O,P10,16.65,16.65,feldpausch_regional,0.18,default,1.0,19.28,16.76
DUC_A01,040a,Caryocar villosum,Caryocaraceae,-2.948564971,-59.92913985,18.4,20160827,False,O,P10,16.25,16.25,feldpausch_regional,0.18,default,1.0,18.58,16.35
