site,tree_id,scientific_name,family_name,utm_easting,utm_northing,type,dbh_2015,dead_2015,hcom_2015,htot_2015,date_2015,dbh_2018,dead_2018,date_2018,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap
TAP_A03,011a,,,726826.609471324,9654315.40367732,O,11.4,False,,,20151209.0,18.7,False,20180904,2,16.42,12.0,local_fit,2.433,observed,1.0,21.13,13.0
TAP_A03,011b,,,726840.166149792,9654327.08353056,O,12.6,True,,,20151209.0,,True,20180904,2,,12.63,local_fit,0.333,site_median,1.0,,
TAP_A03,012a,Pouteria sp,Sapotaceae,726820.99659788,9654316.4662884,O,10.8,False,,,20151209.0,11.3,False,20180904,2,11.6,11.68,local_fit,0.167,observed,1.0,11.47,11.8
TAP_A03,012b,,,726841.0448336198,9654327.5495126,O,12.2,True,,,20151209.0,,True,20180904,2,,12.42,local_fit,0.333,site_median,1.0,,
TAP_A03,013a,Protium paniculatum,Burseraceae,726818.7692377,9654319.686131,O,11.0,False,,,20151209.0,11.1,False,20180904,2,11.45,11.79,local_fit,0.033,observed,1.0,11.13,11.82
TAP_A03,013b,Pouteria gongrijpii,Sapotaceae,726841.6457656,9654331.772148,O,28.2,False,,,20151209.0,28.0,False,20180904,2,21.23,18.98,local_fit,0.0,observed,1.0,28.0,18.98
TAP_A03,014a,Cecropia palmata,Urticaceae,726817.6931951998,9654319.759296,O,12.5,False,,,20151209.0,17.2,False,20180904,2,15.53,12.57,local_fit,1.567,observed,1.0,18.77,13.32
TAP_A03,014b,Pouteria sp,Sapotaceae,726843.039070268,9654333.75553524,O,12.9,False,,,20151209.0,13.4,False,20180904,2,13.08,12.78,local_fit,0.167,observed,1.0,13.57,12.9
TAP_A03,015a,Rinorea guianensis,Violaceae,726816.60156284,9654314.1818412,O,24.0,False,,,20151209.0,,True,20180904,2,,17.49,local_fit,0.333,site_median,1.0,,
TAP_A03,015b,Licania canescens,Chrysobalanaceae,726848.0261872,9654334.422376,O,24.8,False,,,20151209.0,25.5,False,20180904,2,20.05,17.78,local_fit,0.233,observed,1.0,25.73,17.88
TAP_A03,016a,Licania canescens,Chrysobalanaceae,726812.6002462239,9654310.84720432,O,40.1,False,10.66,13.79,20151209.0,41.5,False,20180904,2,26.59,13.79,measured,0.467,observed,1.0,41.97,13.87
TAP_A03,016b,Eschweilera amazonica,Lecythidaceae,726850.3124653439,9654333.84288192,O,14.7,False,,,20151209.0,15.9,False,20180904,2,14.73,13.65,local_fit,0.4,observed,1.0,16.3,13.88
TAP_A03,017a,Cecropia palmata,Urticaceae,726811.607513012,9654316.33688316,O,13.5,False,,,20151209.0,20.5,False,20180904,2,17.45,13.07,local_fit,2.333,observed,1.0,22.83,14.01
TAP_A03,017b,Pouteria guianensis,Sapotaceae,726852.848515392,9654335.54759856,O,14.1,False,,,20151209.0,14.0,False,20180904,2,13.49,13.36,local_fit,0.0,observed,1.0,14.0,13.36
TAP_A03,018a,Inga sp,Fabaceae,726818.78306476,9654325.3863468,O,10.3,False,,,20151209.0,18.2,False,20180904,2,16.13,11.4,local_fit,2.633,observed,1.0,20.83,12.46
TAP_A03,018b,Virola michelii,Myristicaceae,726851.0100494399,9654337.8529792,O,24.4,False,,,20151209.0,24.6,False,20180904,2,19.6,17.64,local_fit,0.067,observed,1.0,24.67,17.67
TAP_A03,019a,Protium paniculatum,Burseraceae,726820.2765823998,9654327.057012,O,14.6,False,,,20151209.0,16.2,False,20180904,2,14.91,13.6,local_fit,0.533,observed,1.0,16.73,13.91
TAP_A03,019b,Inga thibaudiana,Fabaceae,726854.057717869,9654333.852489982,O,14.4,False,,,20151209.0,15.1,False,20180904,2,14.21,13.51,local_fit,0.233,observed,1.0,15.33,13.65
TAP_A03,020a,Cecropia palmata,Urticaceae,726817.240102223,9654329.608433,O,16.2,False,,,20151209.0,20.5,False,20180904,2,17.45,14.34,local_fit,1.433,observed,1.0,21.93,14.98
TAP_A03,020b,Sagotia racemosa,Euphorbiaceae,726849.040805132,9654346.584686762,O,20.4,False,,,20151209.0,20.9,False,20180904,2,17.67,16.11,local_fit,0.167,observed,1.0,21.07,16.19
TAP_A03,021a,Ambelania acida,Apocynaceae,726815.89816552,9654330.3942536,O,12.9,False,,,20151209.0,,True,20180904,2,,12.78,local_fit,0.333,site_median,1.0,,
TAP_A03,021b,Rinorea guianensis,Violaceae,726848.842141988,9654347.16053484,O,10.8,False,,,20151209.0,11.2,False,20180904,2,11.53,11.68,local_fit,0.133,observed,1.0,11.33,11.77
TAP_A03,022a,Ambelania acida,Apocynaceae,726816.444741496,9654330.63034328,O,10.6,False,,,20151209.0,,True,20180904,2,,11.57,local_fit,0.333,site_median,1.0,,
TAP_A03,022b,Eschweilera apiculata,Lecythidaceae,726846.58849758,9654341.5682314,O,19.4,False,,,20151209.0,19.4,False,20180904,2,16.83,15.7,local_fit,0.0,observed,1.0,19.4,15.7
TAP_A03,023a,Inga sp,Fabaceae,726809.0374851918,9654326.09543256,O,23.0,False,,,20151209.0,23.1,False,20180904,2,18.84,17.12,local_fit,0.033,observed,1.0,23.13,17.14
TAP_A03,023b,Rinorea guianensis,Violaceae,726842.97727468,9654339.9122124,O,16.3,False,,,20151209.0,16.6,False,20180904,2,15.16,14.38,local_fit,0.1,observed,1.0,16.7,14.44
TAP_A03,024a,Pourouma minor,Urticaceae,726811.85026628,9654332.7882804,O,25.8,False,,,20151209.0,,True,20180904,2,,18.14,local_fit,0.333,site_median,1.0,,
TAP_A03,024b,Pradosia cochlearia,Sapotaceae,726842.712766552,9654340.66942936,O,28.7,False,,,20151209.0,30.0,False,20180904,2,22.13,19.14,local_fit,0.433,observed,1.0,30.43,19.3
TAP_A03,025b,Brosimum parinarioides,Moraceae,726836.665777088,9654336.99398784,O,41.6,False,18.48,27.55,20151209.0,41.5,False,20180904,2,26.59,27.55,measured,0.0,observed,1.0,41.5,27.55
TAP_A03,026b,Eschweilera parviflora,Lecythidaceae,726835.5038112638,9654334.35101152,O,27.2,False,,,20151209.0,27.7,False,20180904,2,21.09,18.63,local_fit,0.167,observed,1.0,27.87,18.7
TAP_A03,027a,Ocotea cernua,Lauraceae,726811.37997408,9654336.9485184,O,12.6,False,,,20151209.0,,True,20180904,2,,12.63,local_fit,0.333,site_median,1.0,,
TAP_A03,027b,Pouteria retinervis,Sapotaceae,726833.668471344,9654336.56844192,O,11.8,False,,,20151209.0,12.1,False,20180904,2,12.18,12.21,local_fit,0.1,observed,1.0,12.2,12.28
TAP_A03,028a,Protium paniculatum,Burseraceae,726807.47519872,9654336.0312896,O,11.5,False,,,20151209.0,11.7,False,20180904,2,11.89,12.06,local_fit,0.067,observed,1.0,11.77,12.11
TAP_A03,028b,Protium heptaphyllum,Burseraceae,726831.79301,9654332.98986,O,17.3,False,,,20151209.0,17.3,False,20180904,2,15.59,14.82,local_fit,0.0,observed,1.0,17.3,14.82
TAP_A03,029a,Pourouma minor,Urticaceae,726803.0454497918,9654336.51475456,O,14.5,False,,,20151209.0,20.4,False,20180904,2,17.39,13.56,local_fit,1.967,observed,1.0,22.37,14.39
TAP_A03,029b,Rinorea guianensis,Violaceae,726830.9997298908,9654334.03679082,O,24.6,False,,,20151209.0,24.5,False,20180904,2,19.55,17.71,local_fit,0.0,observed,1.0,24.5,17.71
TAP_A03,030a,Inga alba,Fabaceae,726803.495976696,9654338.16426328,O,20.0,False,,,20151209.0,33.5,False,20180904,2,23.61,15.95,local_fit,4.5,observed,1.0,38.0,17.13
TAP_A03,030b,Ormosia coccinea,Fabaceae,726833.05853744,9654338.8794432,O,21.4,False,,,20151209.0,21.5,False,20180904,2,17.99,16.5,local_fit,0.033,observed,1.0,21.53,16.52
TAP_A03,031a,Pourouma minor,Urticaceae,726811.69848196,9654338.9700228,O,10.4,False,,,20151209.0,14.1,False,20180904,2,13.56,11.46,local_fit,1.233,observed,1.0,15.33,12.14
TAP_A03,031b,Neea oppositifolia,Nyctaginaceae,726833.886290296,9654338.91605928,O,11.6,False,,,20151209.0,12.4,False,20180904,2,12.39,12.11,local_fit,0.267,observed,1.0,12.67,12.3
TAP_A03,032a,Pourouma minor,Urticaceae,726812.2799232,9654340.278616,O,12.7,False,,,20151209.0,17.7,False,20180904,2,15.83,12.68,local_fit,1.667,observed,1.0,19.37,13.46
TAP_A03,032b,Iryanthera laevis,Myristicaceae,726832.6716539199,9654340.8596156,O,17.2,False,,,20151209.0,17.3,False,20180904,2,15.59,14.78,local_fit,0.033,observed,1.0,17.33,14.8
TAP_A03,033a,Inga sp,Fabaceae,726813.77150176,9654342.0038368,O,20.2,False,,,20151209.0,17.7,False,20180904,2,15.83,16.03,local_fit,0.0,observed,1.0,17.7,16.03
TAP_A03,033b,Manilkara huberi,Sapotaceae,726833.179400232,9654343.88384776,O,20.0,False,,,20151209.0,19.3,False,20180904,2,16.77,15.95,local_fit,0.0,observed,1.0,19.3,15.95
TAP_A03,034a,Sloanea guianensis,Elaeocarpaceae,726814.6817566,9654342.417158,O,10.4,False,,,20151209.0,12.3,False,20180904,2,12.32,11.46,local_fit,0.633,observed,1.0,12.93,11.87
TAP_A03,034b,Dialium guianense,Fabaceae,726832.9152681679,9654344.63048424,O,44.8,False,14.52,28.51,20151209.0,44.4,False,20180904,2,27.56,28.51,measured,0.0,observed,1.0,44.4,28.51
TAP_A03,035a,Sterculia pruriens,Malvaceae,726822.54441392,9654347.0554656,O,12.1,False,,,20151209.0,12.3,False,20180904,2,12.32,12.37,local_fit,0.067,observed,1.0,12.37,12.42
TAP_A03,035b,Pouteria macrophylla,Sapotaceae,726833.6607401439,9654345.502021922,O,11.7,False,,,20151209.0,12.7,False,20180904,2,12.6,12.16,local_fit,0.333,observed,1.0,13.03,12.38
TAP_A03,036a,Annona sp,Annonaceae,726822.9930369998,9654348.758538,O,10.2,False,,,20151209.0,10.4,False,20180904,2,10.93,11.35,local_fit,0.067,observed,1.0,10.47,11.4
TAP_A03,036b,Eschweilera apiculata,Lecythidaceae,726832.9573154411,9654345.405357322,O,18.2,False,,,20151209.0,18.8,False,20180904,2,16.48,15.21,local_fit,0.2,observed,1.0,19.0,15.32
TAP_A03,037a,Sagotia racemosa,Euphorbiaceae,726821.8061349998,9654352.07079,O,12.6,False,,,20151209.0,12.8,False,20180904,2,12.67,12.63,local_fit,0.067,observed,1.0,12.87,12.68
TAP_A03,037b,Eschweilera coriacea,Lecythidaceae,726826.6164932318,9654342.47659176,O,32.0,False,,,20151209.0,31.8,False,20180904,2,22.9,20.23,local_fit,0.0,observed,1.0,31.8,20.23
TAP_A03,038a,Sagotia racemosa,Euphorbiaceae,726815.76610272,9654348.1996096,O,14.9,False,,,20151209.0,15.3,False,20180904,2,14.34,13.74,local_fit,0.133,observed,1.0,15.43,13.83
TAP_A03,038b,Protium paniculatum,Burseraceae,726824.726134211,9654345.69308842,O,15.5,False,,,20151209.0,15.0,False,20180904,2,14.15,14.02,local_fit,0.0,observed,1.0,15.0,14.02
TAP_A03,039a,Strychnos subcordata,Loganiaceae,726815.68803644,9654351.3516492,O,13.9,False,,,20151209.0,14.3,False,20180904,2,13.69,13.27,local_fit,0.133,observed,1.0,14.43,13.36
TAP_A03,039b,Rinorea guianensis,Violaceae,726828.79756352,9654347.3173056,O,13.1,False,,,20151209.0,13.5,False,20180904,2,13.15,12.88,local_fit,0.133,observed,1.0,13.63,12.97
TAP_A03,040a,Inga thibaudiana,Fabaceae,726810.2293278798,9654348.7923684,O,12.0,False,,,20151209.0,,True,20180904,2,,12.32,local_fit,0.333,site_median,1.0,,
TAP_A03,040b,Eschweilera coriacea,Lecythidaceae,726825.52545568,9654350.5654224,O,11.4,False,,,20151209.0,,True,20180904,2,,12.0,local_fit,0.333,site_median,1.0,,
TAP_A03,041a,,,726804.77061932,9654346.2330876,O,20.5,False,,,20151209.0,21.6,False,20180904,2,18.05,16.15,local_fit,0.367,observed,1.0,21.97,16.32
TAP_A03,041b,Marlierea velutina,Myrtaceae,726825.6956688,9654356.043664,O,10.6,False,,,20151209.0,11.8,False,20180904,2,11.96,11.57,local_fit,0.4,observed,1.0,12.2,11.85
TAP_A03,042a,Sloanea guianensis,Elaeocarpaceae,726825.25957012,9654336.5560916,O,10.3,False,,,20151209.0,11.6,False,20180904,2,11.82,11.4,local_fit,0.433,observed,1.0,12.03,11.7
TAP_A03,042b,Theobroma subincanum,Malvaceae,726831.8960056,9654353.493388,O,12.0,False,,,20151209.0,12.9,False,20180904,2,12.74,12.32,local_fit,0.3,observed,1.0,13.2,12.52
TAP_A03,043a,Pouteria gongrijpii,Sapotaceae,726825.4805369918,9654330.09907856,O,10.8,False,,,20151209.0,10.8,False,20180904,2,11.23,11.68,local_fit,0.0,observed,1.0,10.8,11.68
TAP_A03,043b,Inga thibaudiana,Fabaceae,726832.144080182,9654353.38965763,O,19.5,False,,,20151209.0,21.0,False,20180904,2,17.72,15.75,local_fit,0.5,observed,1.0,21.5,15.99
TAP_A03,044a,Pouteria sp,Sapotaceae,726824.185071392,9654327.86975856,O,12.5,False,,,20151209.0,13.4,False,20180904,2,13.08,12.57,local_fit,0.3,observed,1.0,13.7,12.77
TAP_A03,044b,Rinorea guianensis,Violaceae,726834.692333056,9654354.55991808,O,22.9,False,,,20151209.0,23.0,False,20180904,2,18.79,17.08,local_fit,0.033,observed,1.0,23.03,17.09
TAP_A03,045a,Pouteria gongrijpii,Sapotaceae,726832.68607,9654321.70848,O,13.4,False,,,20151209.0,,True,20180904,2,,13.02,local_fit,0.333,site_median,1.0,,
TAP_A03,045b,Dialium guianense,Fabaceae,726836.742428858,9654351.122741569,O,17.3,False,,,20151209.0,18.6,False,20180904,2,16.36,14.82,local_fit,0.433,observed,1.0,19.03,15.06
TAP_A03,046a,Eschweilera parviflora,Lecythidaceae,726828.2030491598,9654316.7659188,O,13.9,False,,,20151209.0,,True,20180904,2,,13.27,local_fit,0.333,site_median,1.0,,
TAP_A03,046b,Eschweilera parviflora,Lecythidaceae,726834.7935164,9654360.309132,O,12.8,False,,,20151209.0,13.2,False,20180904,2,12.95,12.73,local_fit,0.133,observed,1.0,13.33,12.82
TAP_A03,047a,Ocotea cernua,Lauraceae,726824.1503316,9654319.295508,O,13.5,False,,,20151209.0,13.9,False,20180904,2,13.42,13.07,local_fit,0.133,observed,1.0,14.03,13.16
TAP_A03,047b,Eschweilera parviflora,Lecythidaceae,726836.348530784,9654361.92076512,O,13.3,False,,,20151209.0,16.2,False,20180904,2,14.91,12.98,local_fit,0.967,observed,1.0,17.17,13.5
TAP_A03,048a,Cecropia palmata,Urticaceae,726829.289879212,9654313.76242116,O,16.1,False,,,20151209.0,,True,20180904,2,,14.29,local_fit,0.333,site_median,1.0,,
TAP_A03,048b,Eschweilera parviflora,Lecythidaceae,726843.776231816,9654361.84466088,O,13.6,False,,,20151209.0,16.1,False,20180904,2,14.85,13.12,local_fit,0.833,observed,1.0,16.93,13.58
TAP_A03,049a,,,726830.69619256,9654312.7529848,O,11.8,False,,,20151209.0,,True,20180904,2,,12.21,local_fit,0.333,site_median,1.0,,
TAP_A03,049b,Eschweilera parviflora,Lecythidaceae,726837.53730052,9654352.4667276,O,18.4,False,,,20151209.0,18.3,False,20180904,2,16.19,15.29,local_fit,0.0,observed,1.0,18.3,15.29
TAP_A03,050b,,,726837.1075511998,9654353.695056,O,26.0,True,,,20151209.0,,True,20180904,2,,18.21,local_fit,0.333,site_median,1.0,,
TAP_A03,051b,Eschweilera parviflora,Lecythidaceae,726841.7407698398,9654352.5005112,O,24.4,False,,,20151209.0,25.0,False,20180904,2,19.8,17.64,local_fit,0.2,observed,1.0,25.2,17.73
TAP_A03,052b,Goupia glabra,Goupiaceae,726846.143666184,9654351.93695512,O,110.0,False,23.39,37.83,20151209.0,101.9,False,20180904,2,39.2,37.83,measured,0.0,observed,1.0,101.9,37.83
TAP_A03,053b,Rinorea guianensis,Violaceae,726847.6170526,9654350.711598,O,26.7,False,,,20151209.0,26.6,False,20180904,2,20.58,18.46,local_fit,0.0,observed,1.0,26.6,18.46
TAP_A03,054a,Inga sp.,Fabaceae,726818.8453138078,9654314.05882344,O,,,,,,12.4,False,20180904,2,12.39,12.39,feldpausch_regional,0.333,site_median,1.0,12.73,12.62
TAP_A03,055a,Cecropia distachya,Urticaceae,726811.074703436,9654318.05360748,O,,,,,,13.2,False,20180904,2,12.95,12.95,feldpausch_regional,0.333,site_median,1.0,13.53,13.18
TAP_A03,056a,Cecropia distachya,Urticaceae,726821.56465276,9654312.0622668,O,,,,,,12.3,False,20180904,2,12.32,12.32,feldpausch_regional,0.333,site_median,1.0,12.63,12.55
TAP_A03,057a,Inga sp.,Fabaceae,726822.09511412,9654309.1937616,O,,,,,,12.6,False,20180904,2,12.53,12.53,feldpausch_regional,0.333,site_median,1.0,12.93,12.76
TAP_A03,058a,Cecropia palmata,Urticaceae,726822.931243684,9654315.17950412,O,,,,,,11.3,False,20180904,2,11.6,11.6,feldpausch_regional,0.333,site_median,1.0,11.63,11.84
TAP_A03,059a,Inga sp.,Fabaceae,726822.2013070781,9654333.64313954,O,,,,,,12.1,False,20180904,2,12.18,12.18,feldpausch_regional,0.333,site_median,1.0,12.43,12.41
TAP_A03,060a,Pourouma minor,Urticaceae,726810.3126983459,9654336.67946615,O,,,,,,10.9,False,20180904,2,11.3,11.3,feldpausch_regional,0.333,site_median,1.0,11.23,11.55
TAP_A03,001a,Alexa grandiflora,Fabaceae,727560.93094576,9653812.60179072,O,20.6,False,8.58,14.36,20160303.0,21.2,False,20180904,3,17.83,14.36,measured,0.2,observed,1.0,21.4,14.45
TAP_A03,001b,,,727583.7554193399,9653815.86367228,O,10.3,True,,6.2,20160303.0,,True,20180904,3,,6.2,measured,0.333,site_median,1.0,,
TAP_A03,002a,Cordia scabrifolia,Boraginaceae,727569.3655255,9653815.230207002,O,18.3,False,9.47,14.01,20160303.0,22.0,False,20180904,3,18.26,14.01,measured,1.233,observed,1.0,23.23,14.51
TAP_A03,002b,,,727589.1414552,9653821.0809844,O,12.1,True,,2.39,20160303.0,,True,20180904,3,,2.39,measured,0.333,site_median,1.0,,
TAP_A03,003a,Cordia scabrifolia,Boraginaceae,727569.3310093998,9653815.3224116,O,16.2,False,8.47,12.56,20160303.0,17.3,False,20180904,3,15.59,12.56,measured,0.367,observed,1.0,17.67,12.74
TAP_A03,003b,Ocotea cernua,Lauraceae,727579.114282624,9653817.69023117,O,14.6,False,9.34,14.19,20160303.0,,True,20180904,3,,14.19,measured,0.333,site_median,1.0,,
TAP_A03,004a,,,727565.75094376,9653819.28511712,O,15.5,True,,11.33,20160303.0,,True,20180904,3,,11.33,measured,0.333,site_median,1.0,,
TAP_A03,004b,Jacaranda copaia,Bignoniaceae,727579.551188238,9653819.61642532,O,28.4,False,6.73,11.38,20160303.0,,True,20180904,3,,11.38,measured,0.333,site_median,1.0,,
TAP_A03,005a,,,727567.6052044,9653819.9326416,O,22.4,True,,12.07,20160303.0,,True,20180904,3,,12.07,measured,0.333,site_median,1.0,,
TAP_A03,005b,Jacaranda copaia,Bignoniaceae,727579.65284686,9653821.32164172,O,18.3,False,11.16,19.36,20160303.0,,True,20180904,3,,19.36,measured,0.333,site_median,1.0,,
TAP_A03,006a,,,727564.3393103998,9653820.2513608,O,10.0,True,,,20160303.0,,True,20180904,3,,11.23,local_fit,0.333,site_median,1.0,,
TAP_A03,006b,,,727579.48209156,9653821.78389112,O,19.9,True,,14.36,20160303.0,,True,20180904,3,,14.36,measured,0.333,site_median,1.0,,
TAP_A03,007a,Attalea maripa,Arecaceae,727557.0377388,9653814.5761456,P,55.0,False,4.81,14.77,20160303.0,51.9,False,20180904,3,29.82,14.77,measured,0.0,observed,1.0,51.9,14.77
TAP_A03,007b,,,727578.0087268,9653822.9394496,O,14.0,True,,1.26,20160303.0,,True,20180904,3,,1.26,measured,0.333,site_median,1.0,,
TAP_A03,008a,Jacaranda copaia,Bignoniaceae,727555.4128639998,9653816.091488,O,10.5,False,9.59,12.54,20160303.0,,True,20180904,3,,12.54,measured,0.333,site_median,1.0,,
TAP_A03,008b,Maquira coriacea,Moraceae,727578.2232632,9653824.0580504,O,11.8,False,2.81,8.49,20160303.0,,True,20180904,3,,8.49,measured,0.333,site_median,1.0,,
TAP_A03,009a,Attalea maripa,Arecaceae,727551.6203696398,9653823.30495608,P,41.5,False,3.94,10.1,20160303.0,41.3,False,20180904,3,26.53,10.1,measured,0.0,observed,1.0,41.3,10.1
TAP_A03,009b,,,727578.3175410118,9653820.125278179,O,72.0,True,,,20160303.0,,True,20180904,3,,30.48,local_fit,0.333,site_median,1.0,,
TAP_A03,010a,,,727557.23360774,9653825.16603548,O,16.0,True,,9.76,20160303.0,,True,20180904,3,,9.76,measured,0.333,site_median,1.0,,
TAP_A03,010b,Ocotea cernua,Lauraceae,727592.55372222,9653826.03205884,O,19.7,False,7.44,13.09,20160303.0,,True,20180904,3,,13.09,measured,0.333,site_median,1.0,,
TAP_A03,011a,,,727558.09386568,9653825.67565816,O,15.2,True,,5.01,20160303.0,,True,20180904,3,,5.01,measured,0.333,site_median,1.0,,
TAP_A03,011b,Nectandra cuspidata,Lauraceae,727592.4862718598,9653826.21753092,O,17.4,False,3.79,14.94,20160303.0,,True,20180904,3,,14.94,measured,0.333,site_median,1.0,,
TAP_A03,012a,,,727547.91953064,9653847.01751008,O,12.2,True,,13.37,20160303.0,,True,20180904,3,,13.37,measured,0.333,site_median,1.0,,
TAP_A03,012b,,,727592.671557992,9653826.282189341,O,11.3,True,,3.97,20160303.0,,True,20180904,3,,3.97,measured,0.333,site_median,1.0,,
TAP_A03,013a,Astrocaryum aculeatum,Arecaceae,727543.4340942,9653850.4402804,P,23.8,False,6.48,13.16,20160303.0,23.3,False,20180904,3,18.94,13.16,measured,0.0,observed,1.0,23.3,13.16
TAP_A03,013b,,,727594.12147912,9653822.29436384,O,10.2,True,,9.82,20160303.0,,True,20180904,3,,9.82,measured,0.333,site_median,1.0,,
TAP_A03,014a,Bellucia grossularioides,Melastomataceae,727544.0240944,9653851.6914848,O,16.8,False,9.45,13.37,20160303.0,,True,20180904,3,,13.37,measured,0.333,site_median,1.0,,
TAP_A03,014b,,,727593.78428816,9653823.22176512,O,10.7,True,,3.19,20160303.0,,True,20180904,3,,3.19,measured,0.333,site_median,1.0,,
TAP_A03,015a,Poeppigia procera,Fabaceae,727549.483623,9653854.141664,O,19.0,False,11.44,16.84,20160303.0,21.1,False,20180904,3,17.78,16.84,measured,0.7,observed,1.0,21.8,17.19
TAP_A03,015b,,,727595.01241998,9653825.00857676,O,11.7,True,,7.11,20160303.0,,True,20180904,3,,7.11,measured,0.333,site_median,1.0,,
TAP_A03,016a,Poeppigia procera,Fabaceae,727549.310282,9653854.602176,O,19.8,False,11.44,15.73,20160303.0,,True,20180904,3,,15.73,measured,0.333,site_median,1.0,,
TAP_A03,016b,,,727587.71860944,9653824.97160568,O,13.7,True,,13.02,20160303.0,,True,20180904,3,,13.02,measured,0.333,site_median,1.0,,
TAP_A03,017a,,,727550.69701,9653850.91808,O,12.0,True,,12.42,20160303.0,,True,20180904,3,,12.42,measured,0.333,site_median,1.0,,
TAP_A03,017b,,,727587.6847321598,9653825.06423952,O,15.5,True,,13.28,20160303.0,,True,20180904,3,,13.28,measured,0.333,site_median,1.0,,
TAP_A03,018a,Lecythis lurida,Lecythidaceae,727551.8806608,9653853.4229416,O,10.8,False,6.24,9.34,20160303.0,21.6,False,20180904,3,18.05,9.34,measured,3.6,observed,1.0,25.2,10.3
TAP_A03,018b,Nectandra cuspidata,Lauraceae,727590.43069442,9653826.12711764,O,13.3,False,4.19,6.39,20160303.0,,True,20180904,3,,6.39,measured,0.333,site_median,1.0,,
TAP_A03,019a,Lecythis lurida,Lecythidaceae,727551.97451154,9653853.45608228,O,11.3,False,6.53,10.76,20160303.0,12.7,False,20180904,3,12.6,10.76,measured,0.467,observed,1.0,13.17,11.03
TAP_A03,019b,Inga alba,Fabaceae,727589.0454676,9653829.9276192,O,20.6,False,8.08,12.67,20160303.0,,True,20180904,3,,12.67,measured,0.333,site_median,1.0,,
TAP_A03,020a,Lecythis lurida,Lecythidaceae,727552.06836228,9653853.48922296,O,10.5,False,4.31,7.12,20160303.0,11.1,False,20180904,3,11.45,7.12,measured,0.2,observed,1.0,11.3,7.21
TAP_A03,020b,,,727579.7751094,9653829.5071464,O,39.5,False,10.83,17.47,20160303.0,,True,20180904,3,,17.47,measured,0.333,site_median,1.0,,
