site,tree_id,scientific_name,family_name,utm_easting,utm_northing,dbh,date,dead,type,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap,dbh_used,dead_used,type_used,htot_used,htot_source,dbh_used_gap,htot_used_gap,rho_w_m3,iagc_m1_kgC,iagc_m2_kgC,iagc_m3_kgC,iagc_m1_kgC_gap,iagc_m2_kgC_gap,iagc_m3_kgC_gap,quadra_id
DUC_A01,011a,Diospyros artanthifolia,Ebenaceae,-2.951334366,-59.94857986,11.6,20160831,False,O,P08,11.82,11.82,feldpausch_regional,0.18,default,1.0,11.78,11.95,11.6,False,O,11.82,feldpausch,11.78,11.950237270124362,0.6952,27.2369,27.2369,31.4454,28.3698,28.3698,32.7533,
DUC_A01,011b,Enterolobium schomburgkii,Fabaceae,-2.951422912,-59.94901111,58.3,20160831,False,O,P08,31.52,31.52,feldpausch_regional,0.18,default,1.0,58.48,31.56,58.3,False,O,31.52,feldpausch,58.48,31.56482418320214,0.6989,1658.3105,1658.3105,1924.6396,1670.6349,1670.6349,1938.9434,
DUC_A01,012a,Guatteria schomburgkiana,Annonaceae,-2.951373724,-59.94863631,18.0,20160831,False,O,P08,16.01,16.01,feldpausch_regional,0.18,default,1.0,18.18,16.12,18.0,False,O,16.01,feldpausch,18.18,16.116610041426565,0.6,86.3453,86.3453,86.3453,88.6109,88.6109,88.6109,
DUC_A01,013a,Eschweilera ovata,Lecythidaceae,-2.951370174,-59.94857082,18.1,20160831,False,O,P08,16.07,16.07,feldpausch_regional,0.18,default,1.0,18.28,16.18,18.1,False,O,16.07,feldpausch,18.28,16.176314157111495,0.9,87.6034,87.6034,130.1325,89.8886,89.8886,133.5272,
DUC_A01,014a,Oenocarpus bacaba,Arecaceae,-2.95140368,-59.94856667,12.1,20160831,False,P,P08,12.18,12.18,feldpausch_regional,0.18,default,1.0,12.28,12.31,12.1,False,P,12.18,feldpausch,12.28,12.307997957895681,0.65,30.4544,17.8812,17.8812,31.6664,18.6218,18.6218,
DUC_A01,015a,Licania guianensis,Chrysobalanaceae,-2.951406136,-59.94854735,19.3,20160831,False,O,P08,16.77,16.77,feldpausch_regional,0.18,default,1.0,19.48,16.87,19.3,False,O,16.77,feldpausch,19.48,16.87283576021128,0.8165,103.5173,103.5173,139.8311,106.041,106.041,143.2402,
DUC_A01,016a,Brosimum rubescens,Moraceae,-2.951423791,-59.94855781,22.4,20160831,False,O,P08,18.47,18.47,feldpausch_regional,0.18,default,1.0,22.58,18.57,22.4,False,O,18.47,feldpausch,22.58,18.564712732113293,0.8251,152.1306,152.1306,207.622,155.2993,155.2993,211.9466,
DUC_A01,017a,Annona sp.,Annonaceae,-2.95142957,-59.94856099,11.4,20160831,False,O,P08,11.67,11.67,feldpausch_regional,0.18,default,1.0,11.58,11.8,11.4,False,O,11.67,feldpausch,11.58,11.801110900524833,0.5112,26.0016,26.0016,22.2367,27.1029,27.1029,23.1786,
DUC_A01,018a,Nectandra cuspidata,Lauraceae,-2.951428421,-59.94855829,10.2,20160831,False,O,P08,10.78,10.78,feldpausch_regional,0.18,default,1.0,10.38,10.91,10.2,False,O,10.78,feldpausch,10.379999999999999,10.917060734410658,0.518,19.368,19.368,16.7801,20.2894,20.2894,17.5784,
DUC_A01,019a,Zygia racemosa,Fabaceae,-2.951443028,-59.94858417,23.1,20160831,False,O,P08,18.84,18.84,feldpausch_regional,0.18,default,1.0,23.28,18.93,23.1,False,O,18.84,feldpausch,23.28,18.93305848578515,0.748,164.7063,164.7063,204.2502,168.0269,168.0269,208.3681,
DUC_A01,020a,Tetragastris panamensis,Burseraceae,-2.951448018,-59.94859583,18.2,20160831,False,O,P08,16.13,16.13,feldpausch_regional,0.18,default,1.0,18.38,16.24,18.2,False,O,16.13,feldpausch,18.38,16.236020917929668,0.7173,88.8733,88.8733,105.7984,91.1782,91.1782,108.5424,
DUC_A01,021a,Pouteria gongrijpii,Sapotaceae,-2.95151273,-59.94861199,27.3,20160831,False,O,P08,20.91,20.91,feldpausch_regional,0.18,default,1.0,27.48,20.99,27.3,False,O,20.91,feldpausch,27.48,20.993994284551995,0.7994,252.6479,252.6479,334.3012,256.913,256.913,339.9447,
DUC_A01,022a,Pouteria sp.,Sapotaceae,-2.951504675,-59.94857361,13.0,20160831,False,O,P08,12.81,12.81,feldpausch_regional,0.18,default,1.0,13.18,12.93,13.0,False,O,12.81,feldpausch,13.18,12.934151333479754,0.7187,36.7999,36.7999,43.8912,38.1585,38.1585,45.5117,
DUC_A01,023a,Licania guianensis,Chrysobalanaceae,-2.951489367,-59.94852739,17.1,20160831,False,O,P08,15.47,15.47,feldpausch_regional,0.18,default,1.0,17.28,15.58,17.1,False,O,15.47,feldpausch,17.28,15.579399491439865,0.8165,75.546,75.546,102.0475,77.6382,77.6382,104.8737,
DUC_A01,024a,Chrysophyllum sanguinolentum,Sapotaceae,-2.951507283,-59.94853161,20.9,20160831,False,O,P08,17.67,17.67,feldpausch_regional,0.18,default,1.0,21.08,17.76,20.9,False,O,17.67,feldpausch,21.08,17.768521977327133,0.6714,127.2592,127.2592,142.0193,130.1115,130.1115,145.2025,
DUC_A01,025a,Sloanea guianensis,Elaeocarpaceae,-2.951516779,-59.94854073,46.0,20160831,False,O,P08,28.07,28.07,feldpausch_regional,0.18,default,1.0,46.18,28.13,46.0,False,O,28.07,feldpausch,46.18,28.12642196505387,0.8212,932.4994,932.4994,1266.7039,941.4787,941.4787,1278.9013,
DUC_A01,026a,Tetragastris panamensis,Burseraceae,-2.951527385,-59.9485248,35.8,20160831,False,O,P08,24.52,24.52,feldpausch_regional,0.18,default,1.0,35.98,24.59,35.8,False,O,24.52,feldpausch,35.98,24.589437429619178,0.7173,500.9707,500.9707,596.3764,507.2975,507.2975,603.908,
DUC_A01,027a,Pouteria sp.,Sapotaceae,-2.951526383,-59.94851486,14.8,20160831,False,O,P08,14.02,14.02,feldpausch_regional,0.18,default,1.0,14.98,14.14,14.8,False,O,14.02,feldpausch,14.98,14.137202209084002,0.7187,51.7652,51.7652,61.7404,53.4336,53.4336,63.7303,
DUC_A01,028a,Licania octandra,Chrysobalanaceae,-2.951535923,-59.94856305,18.4,20160831,False,O,P08,16.25,16.25,feldpausch_regional,0.18,default,1.0,18.58,16.35,18.4,False,O,16.25,feldpausch,18.58,16.355442206837637,0.825,91.4488,91.4488,124.7847,93.7934,93.7934,127.984,
DUC_A01,029a,Tetragastris panamensis,Burseraceae,-2.951541557,-59.94857143,25.7,20160831,False,O,P08,20.14,20.14,feldpausch_regional,0.18,default,1.0,25.88,20.23,25.7,False,O,20.14,feldpausch,25.88,20.227239434249565,0.7173,216.4772,216.4772,257.7035,220.3744,220.3744,262.3428,
DUC_A01,030a,Nectandra cuspidata,Lauraceae,-2.951542371,-59.94857321,11.3,20160831,False,O,P08,11.6,11.6,feldpausch_regional,0.18,default,1.0,11.48,11.73,11.3,False,O,11.6,feldpausch,11.48,11.731613829769724,0.518,25.4086,25.4086,22.0136,26.4948,26.4948,22.9546,
DUC_A01,031a,,,-2.951547635,-59.94858274,12.0,20160831,False,O,P08,12.11,12.11,feldpausch_regional,0.18,default,1.0,12.18,12.23,12.0,False,O,12.11,feldpausch,12.18,12.238454722800167,0.6678,29.7969,29.7969,33.081,30.9931,30.9931,34.4091,
DUC_A01,032a,Lecythis lurida,Lecythidaceae,-2.951633932,-59.94856082,22.7,20160831,False,O,P08,18.63,18.63,feldpausch_regional,0.18,default,1.0,22.88,18.72,22.7,False,O,18.63,feldpausch,22.88,18.724000768206338,0.8633,157.453,157.453,224.5875,160.6867,160.6867,229.2,
DUC_A01,033a,Pouteria gongrijpii,Sapotaceae,-2.951771906,-59.9488847,11.1,20160831,False,O,P08,11.45,11.45,feldpausch_regional,0.18,default,1.0,11.28,11.58,11.1,False,O,11.45,feldpausch,11.28,11.582526964763572,0.7994,24.2284,24.2284,32.0588,25.2837,25.2837,33.4551,
DUC_A01,034a,Neea oppositifolia,Nyctaginaceae,-2.951613455,-59.94863973,24.0,20160831,False,O,P08,19.3,19.3,feldpausch_regional,0.18,default,1.0,24.18,19.39,24.0,False,O,19.3,feldpausch,24.18,19.390973583678605,0.893,181.6925,181.6925,267.8504,185.2101,185.2101,273.0361,
DUC_A01,035a,Eschweilera coriacea,Lecythidaceae,-2.95161508,-59.94867516,14.5,20160831,False,O,P08,13.82,13.82,feldpausch_regional,0.18,default,1.0,14.68,13.94,14.5,False,O,13.82,feldpausch,14.68,13.938276193103338,0.8521,49.0441,49.0441,69.0656,50.6592,50.6592,71.34,
DUC_A01,036a,,,-2.951556259,-59.94860759,41.0,20160831,False,O,P08,26.42,26.42,feldpausch_regional,0.18,default,1.0,41.18,26.48,41.0,False,O,26.42,feldpausch,41.18,26.482318272706422,0.6678,702.1359,702.1359,779.5227,709.7959,709.7959,788.0269,
DUC_A01,037a,Brosimum rubescens,Moraceae,-2.951530166,-59.94865748,24.2,20160831,False,O,P08,19.4,19.4,feldpausch_regional,0.18,default,1.0,24.38,19.49,24.2,False,O,19.4,feldpausch,24.38,19.490517272099257,0.8251,185.5935,185.5935,253.2909,189.1551,189.1551,258.1516,
DUC_A01,038a,,,-2.951538022,-59.94868565,24.6,20160831,True,O,P08,19.6,19.6,feldpausch_regional,0.18,default,1.0,24.78,19.69,24.6,True,O,19.6,feldpausch,24.78,19.68962309418813,0.6678,193.5566,138.9937,138.9937,197.2069,141.5625,141.5625,
DUC_A01,039a,Protium paniculatum,Burseraceae,-2.95151433,-59.94868848,26.5,20160831,False,O,P08,20.53,20.53,feldpausch_regional,0.18,default,1.0,26.68,20.61,26.5,False,O,20.53,feldpausch,26.68,20.615597372898037,0.49,234.1684,234.1684,192.1693,238.2488,238.2488,195.5178,
DUC_A01,040a,Protium paniculatum,Burseraceae,-2.951451049,-59.94871489,13.8,20160831,False,O,P08,13.36,13.36,feldpausch_regional,0.18,default,1.0,13.98,13.48,13.8,False,O,13.36,feldpausch,13.98,13.480989784864745,0.49,43.0816,43.0816,35.3547,44.5758,44.5758,36.5809,
DUC_A01,041a,Pourouma minor,Urticaceae,-2.951438542,-59.94863702,17.8,20160831,False,O,P08,15.89,15.89,feldpausch_regional,0.18,default,1.0,17.98,16.0,17.8,False,O,15.89,feldpausch,17.98,15.997209919226941,0.436,83.8644,83.8644,61.4102,86.0909,86.0909,63.0406,
DUC_A01,042a,Myrcia splendens,Myrtaceae,-2.951428162,-59.94864667,10.8,20160831,False,O,P08,11.23,11.23,feldpausch_regional,0.18,default,1.0,10.98,11.36,10.8,False,O,11.23,feldpausch,10.98,11.364008063108008,0.8,22.5359,22.5359,29.8411,23.5459,23.5459,31.1785,
DUC_A01,043a,Theobroma glaucum,Malvaceae,-2.951425473,-59.94866195,11.9,20160831,False,O,P08,12.03,12.03,feldpausch_regional,0.18,default,1.0,12.08,12.16,11.9,False,O,12.03,feldpausch,12.08,12.158810817623012,0.5297,29.1251,29.1251,25.7903,30.3046,30.3046,26.8348,
DUC_A01,044a,Neea oppositifolia,Nyctaginaceae,-2.951437359,-59.94871949,15.6,20160831,False,O,P08,14.54,14.54,feldpausch_regional,0.18,default,1.0,15.78,14.65,15.6,False,O,14.54,feldpausch,15.78,14.654397579606647,0.893,59.4433,59.4433,87.6311,61.2562,61.2562,90.3037,
DUC_A01,045a,,,-2.951420003,-59.94871507,36.1,20160831,True,O,P08,24.63,24.63,feldpausch_regional,0.18,default,1.0,36.28,24.7,36.1,True,O,24.63,feldpausch,36.28,24.698980236360114,0.6678,511.4274,360.821,360.821,517.8285,365.2628,365.2628,
DUC_A01,046a,Pouteria gongrijpii,Sapotaceae,-2.951396687,-59.94870241,13.3,20160831,False,O,P08,13.02,13.02,feldpausch_regional,0.18,default,1.0,13.48,13.14,13.3,False,O,13.02,feldpausch,13.48,13.142964696086178,0.7994,39.0912,39.0912,51.7251,40.5005,40.5005,53.5898,
DUC_A01,047a,Maquira coriacea,Moraceae,-2.951421448,-59.94874125,10.2,20160831,False,O,P08,10.78,10.78,feldpausch_regional,0.18,default,1.0,10.38,10.91,10.2,False,O,10.78,feldpausch,10.379999999999999,10.917060734410658,0.5112,19.368,19.368,16.5651,20.2894,20.2894,17.3531,
DUC_A01,048a,,,-2.951376273,-59.94871953,32.7,20160831,True,O,P08,23.28,23.28,feldpausch_regional,0.18,default,1.0,32.88,23.35,32.7,True,O,23.28,feldpausch,32.88,23.35425556702428,0.6678,399.0555,282.7138,282.7138,404.6102,286.5804,286.5804,
DUC_A01,049a,Aspidosperma excelsum,Apocynaceae,-2.951362398,-59.94875392,11.4,20160831,False,O,P08,11.67,11.67,feldpausch_regional,0.18,default,1.0,11.58,11.8,11.4,False,O,11.67,feldpausch,11.58,11.801110900524833,0.792,26.0016,26.0016,34.0942,27.1029,27.1029,35.5383,
DUC_A01,050a,Helicostylis tomentosa,Moraceae,-2.951345225,-59.94870949,13.2,20160831,False,O,P08,12.95,12.95,feldpausch_regional,0.18,default,1.0,13.38,13.07,13.2,False,O,12.95,feldpausch,13.379999999999999,13.073355365618069,0.6147,38.3174,38.3174,39.2313,39.7097,39.7097,40.6568,
DUC_A01,051a,Protium paniculatum,Burseraceae,-2.951337248,-59.94873574,16.2,20160831,False,O,P08,14.91,14.91,feldpausch_regional,0.18,default,1.0,16.38,15.03,16.2,False,O,14.91,feldpausch,16.38,15.022292044589127,0.49,65.5765,65.5765,53.8151,67.4988,67.4988,55.3926,
DUC_A01,052a,Protium paniculatum,Burseraceae,-2.95133404,-59.94873682,16.2,20160831,False,O,P08,14.91,14.91,feldpausch_regional,0.18,default,1.0,16.38,15.03,16.2,False,O,14.91,feldpausch,16.38,15.022292044589127,0.49,65.5765,65.5765,53.8151,67.4988,67.4988,55.3926,
DUC_A01,053a,Pouteria gongrijpii,Sapotaceae,-2.951310925,-59.948762,31.3,20160831,False,O,P08,22.69,22.69,feldpausch_regional,0.18,default,1.0,31.48,22.77,31.3,False,O,22.69,feldpausch,31.48,22.766593289953978,0.7994,357.3203,357.3203,472.8026,362.5329,362.5329,479.6998,
DUC_A01,054a,Tetragastris altissima,Burseraceae,-2.951287236,-59.94869829,15.3,20160831,False,O,P08,14.34,14.34,feldpausch_regional,0.18,default,1.0,15.48,14.46,15.3,False,O,14.34,feldpausch,15.48,14.455381033218284,0.7079,56.4638,56.4638,66.3501,58.2214,58.2214,68.4154,
DUC_A01,055a,Rollinia exsucca,Annonaceae,-2.951255037,-59.94872962,14.2,20160831,False,O,P08,13.62,13.62,feldpausch_regional,0.18,default,1.0,14.38,13.74,14.2,False,O,13.62,feldpausch,14.379999999999999,13.739386999997594,0.3748,46.4178,46.4178,29.3211,47.9802,47.9802,30.3081,
DUC_A01,001a,,,-2.951469005,-59.93887416,18.9,20160828,False,O,P09,16.54,16.54,feldpausch_regional,0.18,default,1.0,19.08,16.64,18.9,False,O,16.54,feldpausch,19.08,16.64397600633431,0.6678,98.0403,98.0403,108.846,100.4839,100.4839,111.5589,
DUC_A01,001b,,,-2.951585868,-59.93899542,40.0,20160828,True,O,P09,26.07,26.07,feldpausch_regional,0.18,default,1.0,40.18,26.14,40.0,True,O,26.07,feldpausch,40.18,26.133601884651174,0.6678,660.4431,464.0693,464.0693,667.8433,469.1896,469.1896,
DUC_A01,002a,Virola elongata,Myristicaceae,-2.95148148,-59.93886189,37.4,20160828,False,O,P09,25.13,25.13,feldpausch_regional,0.18,default,1.0,37.58,25.19,37.4,False,O,25.13,feldpausch,37.58,25.197134706656787,0.5233,558.8483,558.8483,489.0418,565.5813,565.5813,494.9338,
DUC_A01,002b,,,-2.951678191,-59.93901902,59.3,20160828,True,O,P09,31.76,31.76,feldpausch_regional,0.18,default,1.0,59.48,31.81,59.3,True,O,31.76,feldpausch,59.48,31.804014828569514,0.6678,1727.0257,1198.6906,1198.6906,1739.6232,1207.3456,1207.3456,
DUC_A01,003a,Helicostylis tomentosa,Moraceae,-2.951503989,-59.93886086,11.8,20160828,False,O,P09,11.96,11.96,feldpausch_regional,0.18,default,1.0,11.98,12.09,11.8,False,O,11.96,feldpausch,11.98,12.089279532921049,0.6147,28.4866,28.4866,29.166,29.6504,29.6504,30.3576,
DUC_A01,003b,Pouteria sp.,Sapotaceae,-2.951972737,-59.93892427,36.5,20160828,False,O,P09,24.79,24.79,feldpausch_regional,0.18,default,1.0,36.68,24.86,36.5,False,O,24.79,feldpausch,36.68,24.858417548727164,0.7187,525.8601,525.8601,627.1939,532.3642,532.3642,634.9513,
DUC_A01,004a,Duguetia surinamensis,Annonaceae,-2.951503141,-59.93889465,11.3,20160828,False,O,P09,11.6,11.6,feldpausch_regional,0.18,default,1.0,11.48,11.73,11.3,False,O,11.6,feldpausch,11.48,11.731613829769724,0.8,25.4086,25.4086,33.645,26.4948,26.4948,35.0833,
DUC_A01,004b,Eschweilera coriacea,Lecythidaceae,-2.95198628,-59.93900299,38.4,20160828,False,O,P09,25.5,25.5,feldpausch_regional,0.18,default,1.0,38.58,25.56,38.4,False,O,25.5,feldpausch,38.58,25.56574925931691,0.8521,596.8407,596.8407,840.4915,603.8297,603.8297,850.3336,
DUC_A01,005a,Simarouba amara,Simaroubaceae,-2.951521029,-59.93889454,23.3,20160828,False,O,P09,18.94,18.94,feldpausch_regional,0.18,default,1.0,23.48,19.03,23.3,False,O,18.94,feldpausch,23.48,19.032572844788827,0.3833,168.3691,168.3691,108.732,171.7327,171.7327,110.9042,
DUC_A01,005b,Maquira coriacea,Moraceae,-2.951968238,-59.93906847,42.4,20160828,False,O,P09,26.9,26.9,feldpausch_regional,0.18,default,1.0,42.58,26.96,42.4,False,O,26.9,feldpausch,42.58,26.960586282058365,0.5112,762.9869,762.9869,652.5685,771.0135,771.0135,659.4335,
DUC_A01,006a,Diospyros artanthifolia,Ebenaceae,-2.951538065,-59.93888137,15.9,20160828,False,O,P09,14.73,14.73,feldpausch_regional,0.18,default,1.0,16.08,14.84,15.9,False,O,14.73,feldpausch,16.080000000000002,14.843366800940444,0.6952,62.4818,62.4818,72.1362,64.3497,64.3497,74.2927,
DUC_A01,006b,Sacoglottis guianensis,Humiriaceae,-2.951760105,-59.93899051,75.7,20160828,False,O,P09,35.26,35.26,feldpausch_regional,0.18,default,1.0,75.88,35.29,75.7,False,O,35.26,feldpausch,75.88000000000001,35.293168173699456,0.8359,3080.3735,3080.3735,4257.245,3097.5284,3097.5284,4280.954,
DUC_A01,007a,Helicostylis tomentosa,Moraceae,-2.951537532,-59.93888241,11.3,20160828,False,O,P09,11.6,11.6,feldpausch_regional,0.18,default,1.0,11.48,11.73,11.3,False,O,11.6,feldpausch,11.48,11.731613829769724,0.6147,25.4086,25.4086,26.0146,26.4948,26.4948,27.1267,
DUC_A01,007b,Capirona decorticans,Rubiaceae,-2.951660688,-59.93901728,49.2,20160828,False,O,P09,29.05,29.05,feldpausch_regional,0.18,default,1.0,49.38,29.1,49.2,False,O,29.05,feldpausch,49.38,29.10305753487728,0.593,1099.5303,1099.5303,1087.0085,1109.3702,1109.3702,1096.7364,
DUC_A01,008a,Protium paniculatum,Burseraceae,-2.951552991,-59.93886566,11.4,20160828,False,O,P09,11.67,11.67,feldpausch_regional,0.18,default,1.0,11.58,11.8,11.4,False,O,11.67,feldpausch,11.58,11.801110900524833,0.49,26.0016,26.0016,21.3381,27.1029,27.1029,22.2419,
DUC_A01,008b,,,-2.951621088,-59.93899463,38.0,20160828,False,O,P09,25.35,25.35,feldpausch_regional,0.18,default,1.0,38.18,25.42,38.0,False,O,25.35,feldpausch,38.18,25.416290749708768,0.6678,581.4077,581.4077,645.4883,588.2933,588.2933,653.1328,
DUC_A01,009a,,,-2.951576088,-59.93891547,17.5,20160828,True,O,P09,15.71,15.71,feldpausch_regional,0.18,default,1.0,17.68,15.82,17.5,True,O,15.71,feldpausch,17.68,15.818130686445201,0.6678,80.2304,58.6959,58.6959,82.3989,60.2467,60.2467,
DUC_A01,009b,Maquira coriacea,Moraceae,-2.951577602,-59.93899019,46.5,20160828,False,O,P09,28.23,28.23,feldpausch_regional,0.18,default,1.0,46.68,28.28,46.5,False,O,28.23,feldpausch,46.68,28.28588309168607,0.5112,957.685,957.685,819.0902,966.799,966.799,826.8852,
DUC_A01,010a,Eschweilera coriacea,Lecythidaceae,-2.951582489,-59.9388963,29.6,20160828,False,O,P09,21.95,21.95,feldpausch_regional,0.18,default,1.0,29.78,22.03,29.6,False,O,21.95,feldpausch,29.78,22.02959467472602,0.8521,310.2146,310.2146,436.8548,315.0185,315.0185,443.6198,
DUC_A01,010b,Pouteria gongrijpii,Sapotaceae,-2.951616062,-59.93915124,46.2,20160828,False,O,P09,28.14,28.14,feldpausch_regional,0.18,default,1.0,46.38,28.19,46.2,False,O,28.14,feldpausch,46.38,28.196217186681917,0.7994,942.7187,942.7187,1247.3959,951.7537,951.7537,1259.3509,
DUC_A01,011a,Simarouba amara,Simaroubaceae,-2.951600348,-59.93888952,27.4,20160828,False,O,P09,20.95,20.95,feldpausch_regional,0.18,default,1.0,27.58,21.04,27.4,False,O,20.95,feldpausch,27.58,21.033769346446995,0.3833,254.9326,254.9326,164.6344,259.2196,259.2196,167.4029,
DUC_A01,011b,Pouteria guianensis,Sapotaceae,-2.951630987,-59.93918238,39.1,20160828,False,O,P09,25.75,25.75,feldpausch_regional,0.18,default,1.0,39.28,25.82,39.1,False,O,25.75,feldpausch,39.28,25.81479277326211,0.9295,624.1778,624.1778,956.8505,631.3457,631.3457,967.8387,
DUC_A01,012a,Pouteria gongrijpii,Sapotaceae,-2.951605213,-59.93889604,31.2,20160828,False,O,P09,22.65,22.65,feldpausch_regional,0.18,default,1.0,31.38,22.73,31.2,False,O,22.65,feldpausch,31.38,22.72677424590112,0.7994,354.4843,354.4843,469.0501,359.6732,359.6732,475.916,
DUC_A01,012b,Maquira coriacea,Moraceae,-2.951623686,-59.93920101,39.0,20160828,False,O,P09,25.71,25.71,feldpausch_regional,0.18,default,1.0,39.18,25.78,39.0,False,O,25.71,feldpausch,39.18,25.77491678376284,0.5112,620.1238,620.1238,530.3804,627.2649,627.2649,536.488,
DUC_A01,013a,Swartzia laevicarpa,Fabaceae,-2.951632759,-59.93887972,16.1,20160828,False,O,P09,14.85,14.85,feldpausch_regional,0.18,default,1.0,16.28,14.96,16.1,False,O,14.85,feldpausch,16.28,14.962646558594042,0.6125,64.5342,64.5342,65.8461,66.4383,66.4383,67.7888,
DUC_A01,014a,Ocotea cernua,Lauraceae,-2.951631594,-59.93887932,28.0,20160828,False,O,P09,21.23,21.23,feldpausch_regional,0.18,default,1.0,28.18,21.31,28.0,False,O,21.23,feldpausch,28.18,21.31260505700556,0.4535,269.4116,269.4116,205.003,273.8387,273.8387,208.3716,
DUC_A01,015a,Licania octandra,Chrysobalanaceae,-2.951611542,-59.93885178,28.6,20160828,False,O,P09,21.5,21.5,feldpausch_regional,0.18,default,1.0,28.78,21.59,28.6,False,O,21.5,feldpausch,28.78,21.58144329751827,0.825,284.2805,284.2805,387.9096,288.8474,288.8474,394.1413,
DUC_A01,016a,Inga heterophylla,Fabaceae,-2.951607535,-59.93884493,14.0,20160828,False,O,P09,13.49,13.49,feldpausch_regional,0.18,default,1.0,14.18,13.61,14.0,False,O,13.49,feldpausch,14.18,13.61017883290909,0.56,44.7295,44.7295,41.8167,46.2577,46.2577,43.2454,
DUC_A01,017a,Eriotheca globosa,Malvaceae,-2.951626277,-59.93880598,27.5,20160828,False,O,P09,21.0,21.0,feldpausch_regional,0.18,default,1.0,27.68,21.08,27.5,False,O,21.0,feldpausch,27.68,21.083585650615483,0.41,257.35,257.35,177.4703,261.6608,261.6608,180.443,
DUC_A01,018a,Mabea angularis,Euphorbiaceae,-2.951651573,-59.93879552,16.7,20160828,False,O,P09,15.22,15.22,feldpausch_regional,0.18,default,1.0,16.88,15.34,16.7,False,O,15.22,feldpausch,16.88,15.33064560978753,0.6157,70.997,70.997,72.8127,73.0127,73.0127,74.8801,
DUC_A01,019a,Theobroma glaucum,Malvaceae,-2.951657008,-59.93879429,10.8,20160828,False,O,P09,11.23,11.23,feldpausch_regional,0.18,default,1.0,10.98,11.36,10.8,False,O,11.23,feldpausch,10.98,11.364008063108008,0.5297,22.5359,22.5359,19.9555,23.5459,23.5459,20.8499,
DUC_A01,020a,Pouteria guianensis,Sapotaceae,-2.95166355,-59.93880018,20.2,20160828,False,O,P09,17.28,17.28,feldpausch_regional,0.18,default,1.0,20.38,17.38,20.2,False,O,17.28,feldpausch,20.38,17.380362226687456,0.9295,116.5063,116.5063,178.6015,119.2133,119.2133,182.7513,
DUC_A01,021a,Inga thibaudiana,Fabaceae,-2.951655261,-59.93882678,11.0,20160828,False,O,P09,11.38,11.38,feldpausch_regional,0.18,default,1.0,11.18,11.51,11.0,False,O,11.38,feldpausch,11.18,11.51305215287207,0.5786,23.6621,23.6621,22.8365,24.7025,24.7025,23.8406,
DUC_A01,022a,Eschweilera coriacea,Lecythidaceae,-2.951666727,-59.93884169,12.1,20160828,False,O,P09,12.18,12.18,feldpausch_regional,0.18,default,1.0,12.28,12.31,12.1,False,O,12.18,feldpausch,12.28,12.307997957895681,0.8521,30.4544,30.4544,42.8869,31.6664,31.6664,44.5937,
DUC_A01,023a,Maquira coriacea,Moraceae,-2.951696726,-59.93884454,23.8,20160828,False,O,P09,19.2,19.2,feldpausch_regional,0.18,default,1.0,23.98,19.29,23.8,False,O,19.2,feldpausch,23.98,19.291436244791388,0.5112,177.8447,177.8447,152.1073,181.3185,181.3185,155.0783,
DUC_A01,024a,Pouteria gongrijpii,Sapotaceae,-2.951680698,-59.93884644,16.1,20160828,False,O,P09,14.85,14.85,feldpausch_regional,0.18,default,1.0,16.28,14.96,16.1,False,O,14.85,feldpausch,16.28,14.962646558594042,0.7994,64.5342,64.5342,85.391,66.4383,66.4383,87.9104,
