site,tree_id,scientific_name,family_name,utm_easting,utm_northing,type,dbh_2014,dead_2014,dbh_2018,dead_2018,plot_id,htot_feldpausch,dbh_used,dead_used,type_used,htot_used,htot_source,iagc_m1_kgC,iagc_m2_kgC,rho_w_m3,iagc_m3_kgC
CAU_A01,035a,Pouteria retinervis,Sapotaceae,780027.1972,9586557.759,O,43.6,False,45.0,False,T03,27.76,43.6,False,O,27.76,feldpausch,830.8368,830.8368,0.7187,990.9399
CAU_A01,036a,Pouteria guianensis,Sapotaceae,779998.3628,9586550.105,O,38.0,False,38.7,False,T03,25.61,38.0,False,O,25.61,feldpausch,587.227,587.227,0.9295,900.2058
CAU_A01,112a,Pouteria gongrijpii,Sapotaceae,780037.8327,9586574.003,O,,,16.2,False,T03,14.91,,False,O,14.91,feldpausch,,,0.7994,
CAU_A01,113a,Strychnos subcordata,Loganiaceae,780035.8107,9586574.957,O,,,15.2,False,T03,14.28,,False,O,14.28,feldpausch,,,0.6959,
CAU_A01,114a,Sterculia pruriens,Malvaceae,780026.813,9586574.754,O,,,23.4,False,T03,18.99,,False,O,18.99,feldpausch,,,0.4862,
CAU_A01,115a,Rinorea guianensis,Violaceae,780028.8576,9586572.8,O,,,18.5,False,T03,16.31,,False,O,16.31,feldpausch,,,0.78,
CAU_A01,116a,Cordia scabrifolia,Boraginaceae,780025.8584,9586572.732,O,,,17.5,False,T03,15.71,,False,O,15.71,feldpausch,,,0.474,
CAU_A01,117a,Apeiba petoumo,Malvaceae,780026.926,9586569.755,O,,,25.1,False,T03,19.85,,False,O,19.85,feldpausch,,,0.2822,
CAU_A01,118a,Inga sp.,Fabaceae,780028.9255,9586569.8,O,,,10.8,False,T03,11.23,,False,O,11.23,feldpausch,,,0.5786,
CAU_A01,119a,Lecythis idatimon,Lecythidaceae,780031.9473,9586568.868,O,,,12.1,False,T03,12.18,,False,O,12.18,feldpausch,,,0.7986,
CAU_A01,120a,Eperua bijuga,Fabaceae,780032.947,9586568.891,O,,,10.0,False,T03,10.62,,False,O,10.62,feldpausch,,,0.729,
CAU_A01,121a,Pouteria hispida,Sapotaceae,780037.0816,9586562.983,O,,,21.1,False,T03,17.78,,False,O,17.78,feldpausch,,,0.874,
CAU_A01,122a,Pouteria guianensis,Sapotaceae,780032.8088,9586552.884,O,,,11.5,False,T03,11.75,,False,O,11.75,feldpausch,,,0.9295,
CAU_A01,123a,Diospyros artanthifolia,Ebenaceae,780027.3328,9586551.76,O,,,34.2,False,T03,23.89,,False,O,23.89,feldpausch,,,0.6952,
CAU_A01,124a,Lacunaria jenmanii,Ochnaceae,780025.3785,9586549.715,O,,,18.5,False,T03,16.31,,False,O,16.31,feldpausch,,,0.8043,
CAU_A01,125a,Sagotia racemosa,Euphorbiaceae,780031.8447,9586546.861,O,,,11.7,False,T03,11.89,,False,O,11.89,feldpausch,,,0.58,
CAU_A01,126a,Rinorea guianensis,Violaceae,780031.5126,9586543.852,O,,,13.5,False,T03,13.15,,False,O,13.15,feldpausch,,,0.78,
CAU_A01,127a,Eperua bijuga,Fabaceae,780028.4681,9586545.784,O,,,14.5,False,T03,13.82,,False,O,13.82,feldpausch,,,0.729,
CAU_A01,128a,Helicostylis tomentosa,Moraceae,780025.5141,9586543.717,O,,,19.3,False,T03,16.77,,False,O,16.77,feldpausch,,,0.6147,
CAU_A01,129a,Lecythis idatimon,Lecythidaceae,780036.4887,9586544.965,O,,,10.5,False,T03,11.0,,False,O,11.0,feldpausch,,,0.7986,
CAU_A01,130a,Pouteria gongrijpii,Sapotaceae,780008.5508,9586538.083,O,21.8,False,22.0,False,T03,18.26,21.8,False,O,18.26,feldpausch,142.6765,142.6765,0.7994,188.7881
CAU_A01,130b,Manilkara bidentata,Sapotaceae,780039.5557,9586542.034,O,,,25.7,False,T03,20.14,,False,O,20.14,feldpausch,,,0.8729,
CAU_A01,131a,Lecythis idatimon,Lecythidaceae,780037.6241,9586538.989,O,,,21.8,False,T03,18.15,,False,O,18.15,feldpausch,,,0.7986,
CAU_A01,132a,Sagotia racemosa,Euphorbiaceae,780030.6258,9586538.831,O,,,17.8,False,T03,15.89,,False,O,15.89,feldpausch,,,0.58,
CAU_A01,133a,Lacmellea aculeata,Apocynaceae,780033.6929,9586535.9,O,,,10.7,False,T03,11.15,,False,O,11.15,feldpausch,,,0.5048,
CAU_A01,134a,Pseudopiptadenia suaveolens,Fabaceae,780040.6911,9586536.058,O,,,11.0,False,T03,11.38,,False,O,11.38,feldpausch,,,0.6797,
CAU_A01,037a,Lecythis idatimon,Lecythidaceae,779879.9549,9586525.136,O,31.0,False,31.2,False,T03,22.65,31.0,False,O,22.65,feldpausch,350.0623,350.0623,0.7986,462.7303
CAU_A01,038a,Eperua bijuga,Fabaceae,779877.208,9586523.819,O,17.6,False,18.5,False,T03,16.31,17.6,False,O,16.31,feldpausch,84.1505,84.1505,0.729,101.7661
CAU_A01,039a,Lecythis idatimon,Lecythidaceae,779874.9214,9586525.824,O,26.7,False,27.0,False,T03,20.76,26.7,False,O,20.76,feldpausch,240.2285,240.2285,0.7986,317.5464
CAU_A01,040a,Lecythis idatimon,Lecythidaceae,779868.8383,9586527.67,O,12.0,False,13.0,False,T03,12.81,12.0,False,O,12.81,feldpausch,31.4768,31.4768,0.7986,41.6076
CAU_A01,041a,Pouteria retinervis,Sapotaceae,779861.8824,9586526.475,O,10.2,False,10.4,False,T03,10.93,10.2,False,O,10.93,feldpausch,19.631,19.631,0.7187,23.4139
CAU_A01,042a,Strychnos subcordata,Loganiaceae,779860.8917,9586526.233,O,14.5,False,14.5,False,T03,13.82,14.5,False,O,13.82,feldpausch,49.0441,49.0441,0.6959,56.6847
CAU_A01,043a,Guarea guidonia,Meliaceae,779859.5225,9586525.475,O,11.1,False,11.3,False,T03,11.6,11.1,False,O,11.6,feldpausch,24.5382,24.5382,0.5651,23.1441
CAU_A01,044a,Pouteria oppositifolia,Sapotaceae,779858.332,9586525.225,O,17.9,False,18.1,False,T03,16.07,17.9,False,O,16.07,feldpausch,85.7238,85.7238,0.65,92.6892
CAU_A01,045a,Eschweilera coriacea,Lecythidaceae,779857.9829,9586524.009,O,29.0,False,29.5,False,T03,21.91,29.0,False,O,21.91,feldpausch,297.5285,297.5285,0.8521,418.9898
CAU_A01,046a,Pouteria sp.,Sapotaceae,779856.0058,9586523.425,O,13.1,False,13.2,False,T03,12.95,13.1,False,O,12.95,feldpausch,37.7528,37.7528,0.7187,45.0278
CAU_A01,047a,,,779855.0193,9586523.083,L,23.9,False,23.0,False,T03,18.79,23.9,False,L,18.79,feldpausch,175.5682,175.5682,0.7301,212.6323
CAU_A01,048a,Eschweilera ovata,Lecythidaceae,779860.0233,9586523.094,O,12.4,False,13.2,False,T03,12.95,12.4,False,O,12.95,feldpausch,33.9153,33.9153,0.9,50.3802
CAU_A01,049a,Tetragastris panamensis,Burseraceae,779848.2549,9586522.097,O,19.5,False,20.7,False,T03,17.56,19.5,False,O,17.56,feldpausch,110.475,110.475,0.7173,131.5141
CAU_A01,050a,Eschweilera coriacea,Lecythidaceae,779850.1798,9586542.897,O,40.9,False,43.0,False,T03,27.1,40.9,False,O,27.1,feldpausch,716.3456,716.3456,0.8521,1008.7824
CAU_A01,051a,Pouteria gongrijpii,Sapotaceae,779846.9717,9586547.766,O,48.5,False,48.5,False,T03,28.84,48.5,False,O,28.84,feldpausch,1061.6563,1061.6563,0.7994,1404.7729
CAU_A01,052a,Eschweilera coriacea,Lecythidaceae,779844.9313,9586548.68,O,44.0,False,44.0,False,T03,27.43,44.0,False,O,27.43,feldpausch,835.9662,835.9662,0.8521,1177.2361
CAU_A01,053a,Licania canescens,Chrysobalanaceae,779844.4254,9586560.67,O,57.9,False,58.1,False,T03,31.47,57.9,False,O,31.47,feldpausch,1633.6404,1633.6404,0.88,2374.0832
CAU_A01,054a,Sacoglottis guianensis,Humiriaceae,779862.7467,9586553.436,O,38.0,False,38.8,False,T03,25.64,38.0,False,O,25.64,feldpausch,587.8984,587.8984,0.8359,812.5078
CAU_A01,055a,Eschweilera ovata,Lecythidaceae,779886.7675,9586553.448,O,85.1,False,84.4,False,T03,36.75,85.1,False,O,36.75,feldpausch,4030.6432,4030.6432,0.9,5987.4159
CAU_A01,056a,Eschweilera ovata,Lecythidaceae,779881.7298,9586554.237,O,38.4,False,39.4,False,T03,25.86,38.4,False,O,25.86,feldpausch,605.0631,605.0631,0.9,898.8055
CAU_A01,056b,Pouteria sp.,Sapotaceae,779848.9922,9586532.287,O,49.1,False,49.0,False,T03,28.99,49.1,False,O,28.99,feldpausch,1092.9644,1092.9644,0.7187,1303.5797
CAU_A01,057a,Pseudopiptadenia suaveolens,Fabaceae,779880.6885,9586555.194,O,41.2,False,44.0,False,T03,27.43,41.2,False,O,27.43,feldpausch,735.2727,735.2727,0.6797,830.4689
CAU_A01,058a,Protium paniculatum,Burseraceae,779892.0565,9586565.682,O,48.0,False,48.9,False,T03,28.96,48.0,False,O,28.96,feldpausch,1044.6215,1044.6215,0.49,857.2643
CAU_A01,091a,Protium paniculatum,Burseraceae,779888.0069,9586571.516,O,,,16.5,False,T03,15.1,,False,O,15.1,feldpausch,,,0.49,
CAU_A01,092a,Tetragastris panamensis,Burseraceae,779888.0912,9586569.518,O,,,31.8,False,T03,22.9,,False,O,22.9,feldpausch,,,0.7173,
CAU_A01,093a,Eperua bijuga,Fabaceae,779878.2687,9586565.1,O,,,26.0,False,T03,20.29,,False,O,20.29,feldpausch,,,0.729,
CAU_A01,094a,Lecythis idatimon,Lecythidaceae,779875.44,9586560.977,O,,,18.0,False,T03,16.01,,False,O,16.01,feldpausch,,,0.7986,
CAU_A01,095a,Tetragastris panamensis,Burseraceae,779887.3872,9586562.482,O,,,28.0,False,T03,21.23,,False,O,21.23,feldpausch,,,0.7173,
CAU_A01,096a,,,779881.5611,9586558.233,O,,,11.1,False,T03,11.45,,False,O,11.45,feldpausch,,,0.7301,
CAU_A01,097a,Pouteria gongrijpii,Sapotaceae,779875.6929,9586554.983,O,,,24.8,False,T03,19.7,,False,O,19.7,feldpausch,,,0.7994,
CAU_A01,098a,Tetragastris panamensis,Burseraceae,779873.3638,9586550.881,O,,,20.9,False,T03,17.67,,False,O,17.67,feldpausch,,,0.7173,
CAU_A01,099a,Oenocarpus bacaba,Arecaceae,779879.0697,9586546.117,P,,,20.9,False,T03,17.67,,False,P,17.67,feldpausch,,,0.65,
CAU_A01,100a,Pouteria retinervis,Sapotaceae,779887.8087,9586552.491,O,,,16.5,False,T03,15.1,,False,O,15.1,feldpausch,,,0.7187,
CAU_A01,101a,Myrcia velutina,Myrtaceae,779887.7961,9586552.791,O,,,12.0,False,T03,12.11,,False,O,12.11,feldpausch,,,0.8109,
CAU_A01,102a,Protium paniculatum,Burseraceae,779887.9773,9586548.495,O,,,11.0,False,T03,11.38,,False,O,11.38,feldpausch,,,0.49,
CAU_A01,103a,Rinorea pubiflora,Violaceae,779888.146,9586544.498,O,,,10.2,False,T03,10.78,,False,O,10.78,feldpausch,,,0.75,
CAU_A01,104a,Parkia paraensis,Fabaceae,779877.1979,9586543.036,O,,,18.2,False,T03,16.13,,False,O,16.13,feldpausch,,,0.415,
CAU_A01,105a,Inga sp.,Fabaceae,779873.2015,9586542.867,O,,,14.0,False,T03,13.49,,False,O,13.49,feldpausch,,,0.5786,
CAU_A01,106a,Sagotia racemosa,Euphorbiaceae,779881.2787,9586541.206,O,,,15.5,False,T03,14.47,,False,O,14.47,feldpausch,,,0.58,
CAU_A01,107a,Eperua bijuga,Fabaceae,779884.4446,9586537.336,O,,,11.9,False,T03,12.03,,False,O,12.03,feldpausch,,,0.729,
CAU_A01,108a,,,779886.5904,9586533.923,O,,,10.8,False,T03,11.23,,False,O,11.23,feldpausch,,,0.7301,
CAU_A01,109a,Lecythis idatimon,Lecythidaceae,779887.6106,9586533.466,O,,,11.5,False,T03,11.75,,False,O,11.75,feldpausch,,,0.7986,
CAU_A01,110a,Eschweilera parviflora,Lecythidaceae,779885.7351,9586532.837,O,29.3,False,30.0,False,T03,22.13,29.3,False,O,22.13,feldpausch,306.5407,306.5407,0.918,464.2447
CAU_A01,110b,Manilkara bidentata,Sapotaceae,779887.5895,9586533.966,O,,,10.8,False,T03,11.23,,False,O,11.23,feldpausch,,,0.8729,
CAU_A01,111a,Manilkara bidentata,Sapotaceae,779880.1299,9586528.096,O,72.1,False,72.5,False,T03,34.65,72.1,False,O,34.65,feldpausch,2753.5989,2753.5989,0.8729,3970.2934
CAU_A01,111b,Caryocar glabrum,Caryocaraceae,779845.6353,9586555.717,O,,,38.9,False,T03,25.68,,False,O,25.68,feldpausch,,,0.6536,
CAU_A01,181a,Tetragastris altissima,Burseraceae,779846.936,9586523.693,O,54.0,False,55.0,False,T03,30.67,54.0,False,O,30.67,feldpausch,1390.3558,1390.3558,0.7079,1633.7939
CAU_A01,061a,Protium paniculatum,Burseraceae,779722.8651,9586518.508,O,10.9,False,11.1,False,T03,11.45,10.9,False,O,11.45,feldpausch,23.3836,23.3836,0.49,19.1897
CAU_A01,062a,Pouteria retinervis,Sapotaceae,779721.8534,9586518.766,O,20.0,False,20.1,False,T03,17.22,20.0,False,O,17.22,feldpausch,113.8779,113.8779,0.7187,135.8223
CAU_A01,063a,Eschweilera coriacea,Lecythidaceae,779696.7432,9586516.105,O,24.7,False,27.0,False,T03,20.76,24.7,False,O,20.76,feldpausch,206.3569,206.3569,0.8521,290.5989
CAU_A01,064a,,,779701.1671,9586534.608,O,45.3,True,,True,T03,,45.3,True,O,,feldpausch,,,0.7301,
CAU_A01,065a,Pseudopiptadenia suaveolens,Fabaceae,779700.9859,9586562.625,O,64.4,False,65.6,False,T03,33.22,64.4,False,O,33.22,feldpausch,2119.7856,2119.7856,0.6797,2394.2356
CAU_A01,066a,Eschweilera coriacea,Lecythidaceae,779716.3098,9586555.264,O,78.4,False,78.4,True,T03,35.74,78.4,False,O,35.74,feldpausch,3342.2927,3342.2927,0.8521,4706.7308
CAU_A01,067a,Stryphnodendron paniculatum,Fabaceae,779715.9009,9586541.235,O,92.4,False,93.5,False,T03,38.11,92.4,False,O,38.11,feldpausch,4903.954,4903.954,0.6535,5330.2855
CAU_A01,068a,Eschweilera coriacea,Lecythidaceae,779734.2938,9586556.023,O,42.5,False,42.5,True,T03,26.93,42.5,False,O,26.93,feldpausch,767.3377,767.3377,0.8521,1080.5912
CAU_A01,069a,Tetragastris panamensis,Burseraceae,779740.0777,9586561.272,O,50.6,False,50.6,False,T03,29.45,50.6,False,O,29.45,feldpausch,1177.036,1177.036,0.7173,1401.1926
CAU_A01,070a,Eperua bijuga,Fabaceae,779727.8776,9586565.761,O,,,18.3,False,T03,16.19,,False,O,16.19,feldpausch,,,0.729,
CAU_A01,071a,Pseudopiptadenia suaveolens,Fabaceae,779736.2921,9586556.107,O,,,11.0,False,T03,11.38,,False,O,11.38,feldpausch,,,0.6797,
CAU_A01,072a,Xylopia sp.,Annonaceae,779720.2658,9586533.362,O,62.1,False,62.2,False,T03,32.46,62.1,False,O,32.46,feldpausch,1930.4193,1930.4193,0.5959,1917.5959
CAU_A01,072b,,,779735.2929,9586556.065,L,,,13.5,False,T03,13.15,,False,L,13.15,feldpausch,,,0.7301,
CAU_A01,073a,Lecythis idatimon,Lecythidaceae,779724.3027,9586555.601,O,,,13.0,False,T03,12.81,,False,O,12.81,feldpausch,,,0.7986,
CAU_A01,074a,Rinorea guianensis,Violaceae,779724.387,9586553.603,O,,,26.1,False,T03,20.34,,False,O,20.34,feldpausch,,,0.78,
CAU_A01,075a,Rinorea guianensis,Violaceae,779737.4471,9586552.453,O,,,28.4,False,T03,21.41,,False,O,21.41,feldpausch,,,0.78,
CAU_A01,076a,Sextonia rubra,Lauraceae,779704.9394,9586529.713,O,61.6,False,61.4,False,T03,32.27,61.6,False,O,32.27,feldpausch,1889.3396,1889.3396,0.5523,1742.5542
CAU_A01,076b,Lecythis idatimon,Lecythidaceae,779737.4598,9586552.153,O,,,13.9,False,T03,13.42,,False,O,13.42,feldpausch,,,0.7986,
CAU_A01,077a,,,779736.5871,9586549.113,O,,,21.8,False,T03,18.15,,False,O,18.15,feldpausch,,,0.7301,
CAU_A01,078a,Rinorea guianensis,Violaceae,779720.4766,9586528.366,O,22.2,False,22.2,False,T03,18.37,22.2,False,O,18.37,feldpausch,148.7004,148.7004,0.78,192.0972
CAU_A01,078b,Anacardium spruceanum,Anacardiaceae,779722.3108,9586543.507,O,,,16.7,False,T03,15.22,,False,O,15.22,feldpausch,,,0.4792,
CAU_A01,079a,Inga marginata,Fabaceae,779712.3558,9586525.922,O,28.2,False,29.7,False,T03,22.0,28.2,False,O,22.0,feldpausch,282.8469,282.8469,0.5518,260.6482
CAU_A01,079b,Lecythis idatimon,Lecythidaceae,779727.9324,9586540.741,O,,,11.5,False,T03,11.75,,False,O,11.75,feldpausch,,,0.7986,
CAU_A01,080a,Pouteria guianensis,Sapotaceae,779735.5522,9586538.06,O,,,12.5,False,T03,12.46,,False,O,12.46,feldpausch,,,0.9295,
CAU_A01,081a,Tapirira guianensis,Anacardiaceae,779727.8463,9586525.683,O,14.0,False,16.3,False,T03,14.98,14.0,False,O,14.98,feldpausch,49.5453,49.5453,0.457,37.9844
CAU_A01,081b,Eschweilera coriacea,Lecythidaceae,779736.3679,9586530.588,O,,,13.9,False,T03,13.42,,False,O,13.42,feldpausch,,,0.8521,
CAU_A01,082a,Rinorea guianensis,Violaceae,779735.3477,9586531.045,O,,,26.2,False,T03,20.38,,False,O,20.38,feldpausch,,,0.78,
CAU_A01,083a,Rinorea guianensis,Violaceae,779738.441,9586526.822,O,21.4,False,21.4,False,T03,17.94,21.4,False,O,17.94,feldpausch,135.2568,135.2568,0.78,174.7301
CAU_A01,083b,Protium paniculatum,Burseraceae,779728.2696,9586532.748,O,,,16.0,False,T03,14.79,,False,O,14.79,feldpausch,,,0.49,
CAU_A01,084a,,,779735.4742,9586528.048,O,,,13.7,True,T03,13.29,,False,O,13.29,feldpausch,,,0.7301,
CAU_A01,085a,Helicostylis sp.,Moraceae,779740.9693,9586524.227,O,63.8,False,68.3,False,T03,33.8,63.8,False,O,33.8,feldpausch,2116.8659,2116.8659,0.643,2264.8093
CAU_A01,085b,,,779737.5146,9586527.133,O,,,35.3,False,T03,24.32,,False,O,24.32,feldpausch,,,0.7301,
CAU_A01,086a,Lecythis idatimon,Lecythidaceae,779725.5252,9586526.627,O,,,11.0,False,T03,11.38,,False,O,11.38,feldpausch,,,0.7986,
CAU_A01,087a,Cordia scabrifolia,Boraginaceae,779727.6921,9586522.715,O,,,32.9,False,T03,23.36,,False,O,23.36,feldpausch,,,0.474,
CAU_A01,088a,Xylopia sp.,Annonaceae,779733.8132,9586519.971,O,,,12.7,False,T03,12.6,,False,O,12.6,feldpausch,,,0.5959,
CAU_A01,089a,Eperua bijuga,Fabaceae,779737.3734,9586518.62,O,,,10.5,False,T03,11.0,,False,O,11.0,feldpausch,,,0.729,
CAU_A01,090a,Eschweilera coriacea,Lecythidaceae,779736.8949,9586518.099,O,,,16.4,False,T03,15.04,,False,O,15.04,feldpausch,,,0.8521,
CAU_A01,169a,Helicostylis sp.,Moraceae,779707.2696,9586531.813,O,52.0,False,53.1,False,T03,30.16,52.0,False,O,30.16,feldpausch,1270.6449,1270.6449,0.643,1359.4477
CAU_A01,001a,Lecythis idatimon,Lecythidaceae,780156.5158,9586144.197,O,13.2,False,13.3,False,T04,13.02,13.2,False,O,13.02,feldpausch,38.5196,38.5196,0.7986,50.9171
CAU_A01,002a,Neea oppositifolia,Nyctaginaceae,780156.5674,9586144.794,O,14.3,False,16.3,False,T04,14.98,14.3,False,O,14.98,feldpausch,51.6388,51.6388,0.893,76.1257
CAU_A01,002b,Protium paniculatum,Burseraceae,780149.6582,9586151.765,O,18.5,False,19.1,False,T04,16.65,18.5,False,O,16.65,feldpausch,94.6412,94.6412,0.49,77.6669
CAU_A01,004a,Rinorea guianensis,Violaceae,780150.624,9586145.709,O,27.3,False,27.0,False,T04,20.76,27.3,False,O,20.76,feldpausch,250.8789,250.8789,0.78,324.0953
CAU_A01,004b,Guarea guidonia,Meliaceae,780133.1162,9586154.197,O,35.5,False,35.5,False,T04,24.4,35.5,False,O,24.4,feldpausch,490.4547,490.4547,0.5651,462.5914
CAU_A01,005a,Rinorea guianensis,Violaceae,780148.1333,9586145.924,O,15.2,False,15.5,False,T04,14.47,15.2,False,O,14.47,feldpausch,56.2389,56.2389,0.78,72.6516
CAU_A01,005b,Eschweilera ovata,Lecythidaceae,780131.2151,9586154.353,O,17.2,False,17.3,False,T04,15.59,17.2,False,O,15.59,feldpausch,76.9892,76.9892,0.9,114.3655
CAU_A01,006a,Tachigali myrmecophila,Fabaceae,780143.8456,9586145.09,O,14.6,False,14.5,False,T04,13.82,14.6,False,O,13.82,feldpausch,49.7065,49.7065,0.476,39.6536
CAU_A01,007a,Inga thibaudiana,Fabaceae,780142.5591,9586145.301,O,13.7,False,14.4,False,T04,13.76,13.7,False,O,13.76,feldpausch,43.715,43.715,0.5786,42.1898
CAU_A01,008a,Inga sp.,Fabaceae,780140.7843,9586143.347,O,13.5,False,17.7,False,T04,15.83,13.5,False,O,15.83,feldpausch,48.7041,48.7041,0.5786,47.0048
CAU_A01,009a,Eschweilera coriacea,Lecythidaceae,780135.5162,9586145.106,O,29.5,False,29.5,False,T04,21.91,29.5,False,O,21.91,feldpausch,307.624,307.624,0.8521,433.2066
CAU_A01,010a,Rinorea guianensis,Violaceae,780134.6145,9586146.288,O,14.3,False,14.5,False,T04,13.82,14.3,False,O,13.82,feldpausch,47.7323,47.7323,0.78,61.6625
CAU_A01,011a,Rinorea guianensis,Violaceae,780129.0281,9586144.362,O,18.2,False,18.1,False,T04,16.07,18.2,False,O,16.07,feldpausch,88.5506,88.5506,0.78,114.3932
CAU_A01,012a,Rinorea guianensis,Violaceae,780128.1608,9586145.942,O,15.4,False,15.5,False,T04,14.47,15.4,False,O,14.47,feldpausch,57.6924,57.6924,0.78,74.5293
CAU_A01,013a,Inga sp.,Fabaceae,780124.4365,9586144.658,O,14.7,False,,True,T04,,14.7,False,O,,feldpausch,,,0.5786,
CAU_A01,014a,Rinorea guianensis,Violaceae,780118.5964,9586146.768,O,16.1,False,16.2,False,T04,14.91,16.1,False,O,14.91,feldpausch,64.7887,64.7887,0.78,83.6966
CAU_A01,015a,Lecythis idatimon,Lecythidaceae,780114.359,9586148.84,O,15.0,False,15.1,False,T04,14.21,15.0,False,O,14.21,feldpausch,53.8422,53.8422,0.7986,71.1714
CAU_A01,016a,Rinorea guianensis,Violaceae,780112.0761,9586149.138,O,11.8,False,12.0,False,T04,12.11,11.8,False,O,12.11,feldpausch,28.8352,28.8352,0.78,37.2505
CAU_A01,017a,Couratari stellata,Lecythidaceae,780116.8581,9586184.758,O,54.8,False,64.8,False,T04,33.05,54.8,False,O,33.05,feldpausch,1539.1172,1539.1172,0.6331,1622.0407
CAU_A01,018a,Eschweilera coriacea,Lecythidaceae,780122.7498,9586183.246,O,49.0,False,50.0,False,T04,29.28,49.0,False,O,29.28,feldpausch,1099.2508,1099.2508,0.8521,1548.0026
CAU_A01,019a,Lecythis lurida,Lecythidaceae,780118.9367,9586185.583,O,74.9,False,76.1,False,T04,35.33,74.9,False,O,35.33,feldpausch,3022.9947,3022.9947,0.8633,4311.9329
CAU_A01,020a,Hevea brasiliensis,Euphorbiaceae,780122.6138,9586193.295,O,36.8,False,40.5,False,T04,26.25,36.8,False,O,26.25,feldpausch,565.0226,565.0226,0.4666,442.0822
CAU_A01,021a,Tetragastris panamensis,Burseraceae,780150.7321,9586181.834,O,39.5,False,39.6,False,T04,25.93,39.5,False,O,25.93,feldpausch,641.0464,641.0464,0.7173,763.1283
CAU_A01,022a,Licania guianensis,Chrysobalanaceae,780142.5897,9586180.529,O,35.5,False,37.8,False,T04,25.28,35.5,False,O,25.28,feldpausch,507.7113,507.7113,0.8165,685.8162
CAU_A01,023a,Pradosia cochlearia,Sapotaceae,780145.6646,9586181.267,O,44.5,False,44.5,False,T04,27.59,44.5,False,O,27.59,feldpausch,859.4747,859.4747,0.73,1040.7839
CAU_A01,024a,Tetragastris panamensis,Burseraceae,780136.92,9586172.989,O,40.0,False,39.9,False,T04,26.04,40.0,False,O,26.04,feldpausch,659.7014,659.7014,0.7173,785.3359
CAU_A01,025a,Tetragastris panamensis,Burseraceae,780155.1614,9586163.384,O,49.9,False,49.9,False,T04,29.25,49.9,False,O,29.25,feldpausch,1137.8678,1137.8678,0.7173,1354.5651
CAU_A01,026a,Astronium graveolens,Anacardiaceae,780134.2392,9586165.191,O,87.5,False,96.1,False,T04,38.46,87.5,False,O,38.46,feldpausch,4448.6626,4448.6626,0.8677,6376.7415
CAU_A01,082a,Rinorea guianensis,Violaceae,780150.7273,9586146.905,O,,,17.5,False,T04,15.71,,False,O,15.71,feldpausch,,,0.78,
CAU_A01,083a,Eschweilera coriacea,Lecythidaceae,780149.784,9586145.28,O,,,10.2,False,T04,10.78,,False,O,10.78,feldpausch,,,0.8521,
CAU_A01,084a,Inga thibaudiana,Fabaceae,780152.8153,9586153.65,O,,,12.7,False,T04,12.6,,False,O,12.6,feldpausch,,,0.5786,
CAU_A01,085a,Duguetia surinamensis,Annonaceae,780151.4499,9586155.274,O,,,26.4,False,T04,20.48,,False,O,20.48,feldpausch,,,0.8,
CAU_A01,086a,Lecythis idatimon,Lecythidaceae,780147.1636,9586152.131,O,,,25.9,False,T04,20.24,,False,O,20.24,feldpausch,,,0.7986,
CAU_A01,087a,Lecythis idatimon,Lecythidaceae,780145.3087,9586153.897,O,,,19.9,False,T04,17.11,,False,O,17.11,feldpausch,,,0.7986,
CAU_A01,088a,Licania sp.,Chrysobalanaceae,780145.3037,9586155.001,O,,,12.2,False,T04,12.25,,False,O,12.25,feldpausch,,,0.8165,
