site,tree_id,scientific_name,family_name,utm_easting,utm_northing,dbh_2009,type_2009,dead_2009,hcom_2009,htot_2009,dbh_2011,type_2011,dead_2011,hcom_2011,htot_2011,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap,dbh_used,dead_used,type_used,htot_used,htot_source,dbh_used_gap,htot_used_gap,rho_w_m3,iagc_m1_kgC,iagc_m2_kgC,iagc_m3_kgC,iagc_m1_kgC_gap,iagc_m2_kgC_gap,iagc_m3_kgC_gap,quadra_id
DUC_A01,1085,Pouteria gongrijpii,Sapotaceae,173145.2166,9674155.005,32.8,O,False,23.06,27.69,33.0,O,False,19.35,25.57,T01,23.4,27.69,measured,0.1,observed,-1.0,32.9,27.64,32.8,False,O,27.69,measured,32.699999999999996,27.640975929661497,0.7994,475.5034,475.5034,629.1813,471.8609,471.8609,624.3616,
DUC_A01,1086,Lecythis idatimon,Lecythidaceae,173145.7381,9674152.064,35.1,O,False,20.16,25.04,35.3,O,False,20.17,24.36,T01,24.32,25.04,measured,0.1,observed,-1.0,35.2,25.0,35.1,False,O,25.04,measured,35.0,24.999440453250536,0.7986,492.0025,492.0025,650.3541,488.4965,488.4965,645.7198,
DUC_A01,1089,Pouteria gongrijpii,Sapotaceae,173148.5989,9674143.337,8.8,O,False,8.09,13.42,8.6,O,False,8.07,12.77,T01,9.52,13.42,measured,0.0,observed,-1.0,8.6,13.42,8.8,False,O,13.42,measured,8.8,13.42,0.7994,17.9795,17.9795,23.7903,17.9795,17.9795,23.7903,
DUC_A01,1090,Pouteria gongrijpii,Sapotaceae,173143.6075,9674142.367,63.8,O,False,29.12,36.95,63.7,O,True,1.29,23.33,T01,32.8,36.95,measured,0.0,observed,-1.0,63.7,36.95,63.8,False,O,36.95,measured,63.8,36.95,0.7994,2309.2043,2309.2043,3055.5158,2309.2043,2309.2043,3055.5158,
DUC_A01,1091,Protium hebetatum,Burseraceae,173149.3655,9674134.453,9.8,O,False,11.07,14.07,10.0,O,False,7.8,13.22,T01,10.62,14.07,measured,0.1,observed,-1.0,9.9,13.98,9.8,False,O,14.07,measured,9.700000000000001,13.965561567621918,0.5773,23.2311,23.2311,22.3732,22.6056,22.6056,21.7708,
DUC_A01,1092,Pouteria gongrijpii,Sapotaceae,173148.8117,9674133.816,36.5,O,False,20.77,28.48,35.3,O,False,8.37,28.03,T01,24.32,28.48,measured,0.0,observed,-1.0,35.3,28.48,36.5,False,O,28.48,measured,36.5,28.48,0.7994,602.126,602.126,796.7271,602.126,602.126,796.7271,
DUC_A01,1094,Pouteria gongrijpii,Sapotaceae,173149.1902,9674126.095,12.9,O,False,12.24,15.79,13.0,O,False,8.6,16.3,T01,12.81,15.79,measured,0.05,observed,-1.0,12.95,15.75,12.9,False,O,15.79,measured,12.85,15.746953293261946,0.7994,44.4583,44.4583,58.8268,44.0051,44.0051,58.2272,
DUC_A01,1095,,,173149.5891,9674126.125,7.1,O,False,3.34,7.82,7.3,O,False,3.85,7.42,T01,8.43,7.82,measured,0.1,observed,-1.0,7.2,7.74,7.1,False,O,7.82,measured,7.0,7.737439876367208,0.6681,6.9805,6.9805,7.7526,6.7199,6.7199,7.4632,
DUC_A01,1096,Virola elongata,Myristicaceae,173150.3812,9674103.533,10.1,O,False,8.08,10.66,10.1,O,False,6.12,11.0,T01,10.7,10.66,measured,0.0,observed,-1.0,10.1,10.66,10.1,False,O,10.66,measured,10.1,10.66,0.5233,18.7926,18.7926,16.4452,18.7926,18.7926,16.4452,
DUC_A01,1098,Lecythis idatimon,Lecythidaceae,173152.6112,9674091.182,35.3,O,False,17.29,28.65,35.7,O,False,19.08,26.57,T01,24.48,28.65,measured,0.2,observed,-1.0,35.5,28.56,35.3,False,O,28.65,measured,35.099999999999994,28.55778212052019,0.7986,567.3755,567.3755,749.986,559.3547,559.3547,739.3837,
DUC_A01,1099,Clusia insignis,Clusiaceae,173152.6557,9674090.59,8.3,O,False,11.62,17.34,8.4,O,False,5.42,12.78,T01,9.35,17.34,measured,0.05,observed,-1.0,8.35,17.27,8.3,False,O,17.34,measured,8.25,17.262835357508873,0.56,20.5974,20.5974,19.2561,20.2675,20.2675,18.9477,
DUC_A01,1100,Eschweilera coriacea,Lecythidaceae,173148.9337,9674086.734,42.5,O,False,23.48,29.39,42.5,O,False,16.06,26.11,T01,26.93,29.39,measured,0.0,observed,-1.0,42.5,29.39,42.5,False,O,29.39,measured,42.5,29.39,0.8521,835.6774,835.6774,1176.8295,835.6774,835.6774,1176.8295,
DUC_A01,1101,Licania canescens,Chrysobalanaceae,173150.0198,9674085.623,32.1,O,False,22.47,29.38,32.5,O,False,21.43,37.68,T01,23.2,29.38,measured,0.2,observed,-1.0,32.3,29.27,32.1,False,O,29.38,measured,31.900000000000002,29.27288981439695,0.88,483.0333,483.0333,701.9667,475.4781,475.4781,690.9872,
DUC_A01,1102,Licania guianensis,Chrysobalanaceae,173151.6839,9674076.807,21.0,O,False,8.19,12.95,21.2,O,False,4.86,7.03,T01,17.83,12.95,measured,0.1,observed,-1.0,21.1,12.91,21.0,False,O,12.95,measured,20.9,12.909967924161,0.8165,94.8436,94.8436,128.1147,93.6805,93.6805,126.5436,
DUC_A01,1103,Manilkara bidentata,Sapotaceae,173152.1165,9674075.051,32.1,O,False,17.87,26.22,32.2,O,False,15.21,23.34,T01,23.07,26.22,measured,0.05,observed,-1.0,32.15,26.2,32.1,False,O,26.22,measured,32.050000000000004,26.196142370358164,0.8729,432.259,432.259,623.2552,430.563,430.563,620.8098,
DUC_A01,1105,Eschweilera coriacea,Lecythidaceae,173154.5542,9674074.638,13.9,O,False,11.15,16.9,14.0,O,False,11.6,16.9,T01,13.49,16.9,measured,0.05,observed,-1.0,13.95,16.86,13.9,False,O,16.9,measured,13.85,16.857679362765364,0.8521,54.9595,54.9595,77.3959,54.4409,54.4409,76.6655,
DUC_A01,1106,,,173154.5205,9674076.423,7.8,L,False,,21.38,8.0,L,False,0.0,0.0,T01,9.02,21.38,measured,0.1,observed,-1.0,7.9,21.19,7.8,False,L,21.38,measured,7.7,21.176162090281093,0.6681,22.3829,22.3829,24.8587,21.6231,21.6231,24.0148,
DUC_A01,1107,,,173154.4519,9674085.36,15.9,O,False,10.36,17.81,16.2,O,False,15.43,27.74,T01,14.91,17.81,measured,0.15,observed,-1.0,16.05,17.7,15.9,False,O,17.81,measured,15.75,17.69520633855347,0.6681,75.2031,75.2031,83.5215,73.36,73.36,81.4745,
DUC_A01,1108,Eschweilera coriacea,Lecythidaceae,173153.7418,9674089.479,14.2,O,False,14.33,17.74,14.3,O,False,16.54,21.9,T01,13.69,17.74,measured,0.05,observed,-1.0,14.25,17.7,14.2,False,O,17.74,measured,14.149999999999999,17.696647481599346,0.8521,60.0767,60.0767,84.6021,59.5222,59.5222,83.8212,
DUC_A01,1109,Pouteria gongrijpii,Sapotaceae,173155.0382,9674089.576,26.4,O,False,13.77,25.43,26.7,O,False,20.46,29.43,T01,20.62,25.43,measured,0.15,observed,-1.0,26.55,25.34,26.4,False,O,25.43,measured,26.25,25.34087385033663,0.7994,286.4505,286.4505,379.0284,282.3131,282.3131,373.5538,
DUC_A01,1110,Oenocarpus bataua,Arecaceae,173152.5725,9674114.427,21.4,P,False,18.26,25.86,21.4,P,False,16.67,24.88,T01,17.94,25.86,measured,0.0,observed,-1.0,21.4,25.86,21.4,False,P,25.86,measured,21.4,25.86,0.6815,193.2653,85.6945,85.6945,193.2653,85.6945,85.6945,
DUC_A01,1111,Ocotea cernua,Lauraceae,173152.117,9674119.161,14.7,O,False,12.3,14.99,14.8,O,False,10.11,15.5,T01,14.02,14.99,measured,0.05,observed,-1.0,14.75,14.96,14.7,False,O,14.99,measured,14.649999999999999,14.954793468254735,0.4535,54.5314,54.5314,41.4945,54.0457,54.0457,41.1249,
DUC_A01,1112,Tovomita sp.,Clusiaceae,173152.117,9674119.161,11.3,O,False,18.08,24.71,11.5,O,False,10.11,14.08,T01,11.75,24.71,measured,0.1,observed,-1.0,11.4,24.54,11.3,False,O,24.71,measured,11.200000000000001,24.553463811212836,0.6786,53.1513,53.1513,59.9343,51.914,51.914,58.5391,
DUC_A01,1113,Pouteria gongrijpii,Sapotaceae,173153.4108,9674129.988,70.0,O,False,26.91,35.78,69.1,O,False,23.4,36.97,T01,33.97,35.78,measured,0.0,observed,-1.0,69.1,35.78,70.0,False,O,35.78,measured,70.0,35.78,0.7994,2681.9151,2681.9151,3548.6831,2681.9151,2681.9151,3548.6831,
DUC_A01,1115,Ficus broadwayi,Moraceae,173151.0163,9674135.173,32.0,O,False,20.91,28.39,31.0,O,False,24.84,42.58,T01,22.56,28.39,measured,0.0,observed,-1.0,31.0,28.39,32.0,False,O,28.39,measured,32.0,28.39,0.41,464.3045,464.3045,320.1572,464.3045,464.3045,320.1572,
DUC_A01,1116,Pouteria gongrijpii,Sapotaceae,173151.0163,9674135.173,45.0,O,False,29.52,38.64,45.0,O,False,22.29,31.56,T01,27.76,38.64,measured,0.0,observed,-1.0,45.0,38.64,45.0,False,O,38.64,measured,45.0,38.64,0.7994,1220.3369,1220.3369,1614.7375,1220.3369,1220.3369,1614.7375,
DUC_A01,1117,Protium paniculatum,Burseraceae,173150.8924,9674143.509,32.6,O,False,15.31,23.24,33.0,O,False,17.04,33.67,T01,23.4,23.24,measured,0.2,observed,-1.0,32.8,23.16,32.6,False,O,23.24,measured,32.4,23.15695921809687,0.49,396.0116,396.0116,324.9853,389.9184,389.9184,319.9849,
DUC_A01,1118,Pouteria gongrijpii,Sapotaceae,173150.7146,9674145.88,50.1,O,False,13.26,24.08,50.3,O,False,16.09,25.45,T01,29.37,24.08,measured,0.1,observed,-1.0,50.2,24.06,50.1,False,O,24.08,measured,50.0,24.056133529342972,0.7994,948.5073,948.5073,1255.0552,943.9012,943.9012,1248.9606,
DUC_A01,1119,Simarouba amara,Simaroubaceae,173149.1851,9674147.554,8.6,O,False,12.01,15.13,8.9,O,False,11.88,15.87,T01,9.76,15.13,measured,0.15,observed,-1.0,8.75,14.94,8.6,False,O,15.13,measured,8.45,14.93529261972217,0.3833,19.3252,19.3252,12.4801,18.4382,18.4382,11.9073,
DUC_A01,1120,Virola crebrinervia,Myristicaceae,173148.4305,9674152.266,47.5,O,False,23.93,32.6,47.7,O,False,17.65,25.14,T01,28.6,32.6,measured,0.1,observed,-1.0,47.6,32.57,47.5,False,O,32.6,measured,47.4,32.56512058052615,0.4734,1148.8597,1148.8597,911.652,1142.9484,1142.9484,906.9612,
DUC_A01,1121,Ficus broadwayi,Moraceae,173148.9844,9674152.904,34.0,O,False,21.29,27.17,34.3,O,False,16.56,28.73,T01,23.93,27.17,measured,0.15,observed,-1.0,34.15,27.1,34.0,False,O,27.17,measured,33.85,27.10111988398221,0.41,500.7016,500.7016,345.2545,495.1705,495.1705,341.4406,
DUC_A01,1122,Helicostylis sp.,Moraceae,173148.5074,9674155.252,7.8,O,False,8.97,11.82,8.0,O,False,9.04,12.19,T01,9.02,11.82,measured,0.1,observed,-1.0,7.9,11.72,7.8,False,O,11.82,measured,7.7,11.707307572830802,0.643,12.5517,12.5517,13.429,12.1256,12.1256,12.9731,
DUC_A01,1123,Lecythis idatimon,Lecythidaceae,173149.3267,9674157.698,28.3,O,False,17.51,20.39,29.1,O,False,23.7,32.34,T01,21.73,20.39,measured,0.4,observed,-1.0,28.7,20.22,28.3,False,O,20.39,measured,27.900000000000002,20.214870853880456,0.7986,264.4472,264.4472,349.5599,255.0439,255.0439,337.1301,
DUC_A01,1125,,,173149.4023,9674166.049,37.7,O,True,,3.25,37.7,O,True,1.34,3.26,T01,25.24,3.25,measured,0.0,observed,-1.0,37.7,3.25,37.7,True,O,3.25,measured,37.7,3.25,0.6681,77.104,75.0694,75.0694,77.104,75.0694,75.0694,
DUC_A01,1127,Eschweilera coriacea,Lecythidaceae,173147.6505,9674170.686,46.9,O,False,21.17,28.18,45.6,O,False,22.26,31.12,T01,27.95,28.18,measured,0.0,observed,-1.0,45.6,28.18,46.9,False,O,28.18,measured,46.9,28.18,0.8521,972.1482,972.1482,1369.0123,972.1482,972.1482,1369.0123,
DUC_A01,1128,Pourouma villosa,Urticaceae,173147.2619,9674175.254,13.5,O,False,14.52,18.15,13.9,O,False,13.59,17.35,T01,13.42,18.15,measured,0.2,observed,-1.0,13.7,17.97,13.5,False,O,18.15,measured,13.3,17.96157882336159,0.34,55.6591,55.6591,31.973,53.513,53.513,30.7402,
DUC_A01,1129,Ocotea canaliculata,Lauraceae,173146.3598,9674175.602,17.7,O,False,15.87,22.19,18.1,O,False,19.68,22.62,T01,16.07,22.19,measured,0.2,observed,-1.0,17.9,22.02,17.7,False,O,22.19,measured,17.5,22.021633510177697,0.4793,114.909,114.909,92.2955,111.5558,111.5558,89.6022,
DUC_A01,1130,Apeiba petoumo,Malvaceae,173145.4958,9674181.533,13.1,O,False,8.32,13.1,13.5,O,False,9.27,14.21,T01,13.15,13.1,measured,0.2,observed,-1.0,13.3,12.97,13.1,False,O,13.1,measured,12.9,12.959268208685447,0.2822,38.1796,38.1796,18.2883,36.6615,36.6615,17.5612,
DUC_A01,1131,Sterculia pruriens,Malvaceae,173143.5306,9674189.996,12.2,O,False,9.31,16.82,13.2,O,False,11.75,18.33,T01,12.95,16.82,measured,0.5,observed,-1.0,12.7,16.37,12.2,False,O,16.82,measured,11.7,16.327782354415966,0.4862,42.4074,42.4074,34.538,37.9644,37.9644,30.9195,
DUC_A01,1132,,,173142.2346,9674192.482,15.2,O,True,,4.45,15.2,O,True,0.38,4.73,T01,14.28,4.45,measured,0.0,observed,-1.0,15.2,4.45,15.2,True,O,4.45,measured,15.2,4.45,0.6681,17.7918,15.7799,15.7799,17.7918,15.7799,15.7799,
DUC_A01,1133,Helicostylis sp.,Moraceae,173141.4468,9674196.758,12.1,O,False,10.14,14.61,12.2,O,False,11.43,19.79,T01,12.25,14.61,measured,0.05,observed,-1.0,12.15,14.56,12.1,False,O,14.61,measured,12.049999999999999,14.567182460554703,0.643,36.3711,36.3711,38.913,35.9751,35.9751,38.4893,
DUC_A01,1134,Inga heterophylla,Fabaceae,173141.7602,9674198.504,15.9,O,False,15.54,19.99,16.1,O,False,16.74,19.78,T01,14.85,19.99,measured,0.1,observed,-1.0,16.0,19.91,15.9,False,O,19.99,measured,15.8,19.904168185260502,0.56,84.1746,84.1746,78.6932,82.7959,82.7959,77.4042,
DUC_A01,1135,Bowdichia nitida,Fabaceae,173143.0265,9674198.798,38.1,O,False,21.71,28.94,38.0,O,False,22.19,29.44,T01,25.35,28.94,measured,0.0,observed,-1.0,38.0,28.94,38.1,False,O,28.94,measured,38.1,28.94,0.8033,665.0416,665.0416,884.202,665.0416,665.0416,884.202,
DUC_A01,1136,Poeppigia procera,Fabaceae,173140.9936,9674204.457,26.7,O,False,15.11,20.72,26.8,O,False,16.03,22.15,T01,20.67,20.72,measured,0.05,observed,-1.0,26.75,20.7,26.7,False,O,20.72,measured,26.65,20.69616203981111,0.735,239.7767,239.7767,292.2994,238.6328,238.6328,290.9048,
DUC_A01,1137,Pterocarpus sp.,Fabaceae,173136.9744,9674216.902,9.0,O,False,11.07,14.9,9.1,O,False,11.23,14.97,T01,9.92,14.9,measured,0.05,observed,-1.0,9.05,14.84,9.0,False,O,14.9,measured,8.95,14.839319145584607,0.5838,20.8052,20.8052,20.2571,20.4984,20.4984,19.9584,
DUC_A01,1138,Eschweilera coriacea,Lecythidaceae,173140.3328,9674218.797,45.0,O,False,20.67,25.23,45.3,O,False,18.57,25.19,T01,27.85,25.23,measured,0.15,observed,-1.0,45.15,25.18,45.0,False,O,25.23,measured,44.85,25.186269709732056,0.8521,805.0127,805.0127,1133.6465,798.4301,798.4301,1124.3766,
DUC_A01,1139,Lecythis lurida,Lecythidaceae,173136.627,9674220.166,11.9,O,False,9.84,15.48,12.1,O,False,11.45,13.51,T01,12.18,15.48,measured,0.1,observed,-1.0,12.0,15.39,11.9,False,O,15.48,measured,11.8,15.387466881436689,0.8633,37.2516,37.2516,53.1348,36.4292,36.4292,51.9618,
DUC_A01,1140,Protium paniculatum,Burseraceae,173135.6021,9674221.043,8.6,O,False,4.93,14.88,8.7,O,False,5.08,13.42,T01,9.6,14.88,measured,0.05,observed,-1.0,8.65,14.82,8.6,False,O,14.88,measured,8.549999999999999,14.816303529589923,0.49,19.0135,19.0135,15.6034,18.7198,18.7198,15.3623,
DUC_A01,1141,Protium paniculatum,Burseraceae,173134.916,9674223.114,7.6,O,False,7.86,12.27,7.7,O,False,7.21,13.59,T01,8.77,12.27,measured,0.05,observed,-1.0,7.65,12.21,7.6,False,O,12.27,measured,7.55,12.209901528193082,0.49,12.3743,12.3743,10.1549,12.1575,12.1575,9.977,
DUC_A01,1142,Protium paniculatum,Burseraceae,173133.6624,9674228.954,10.5,O,False,9.82,18.15,11.2,O,False,10.65,18.98,T01,11.53,18.15,measured,0.35,observed,-1.0,10.85,17.74,10.5,False,O,18.15,measured,10.15,17.711152192588745,0.49,34.0789,34.0789,27.9667,31.1438,31.1438,25.558,
DUC_A01,1143,Helicostylis sp.,Moraceae,173130.3461,9674243.235,6.9,O,False,5.01,8.02,7.0,O,False,5.38,8.26,T01,8.17,8.02,measured,0.05,observed,-1.0,6.95,7.97,6.9,False,O,8.02,measured,6.8500000000000005,7.976389133140841,0.643,6.7666,6.7666,7.2395,6.6358,6.6358,7.0995,
DUC_A01,1144,Ocotea canaliculata,Lauraceae,173132.938,9674251.084,49.9,O,False,23.61,35.48,50.0,O,False,25.56,29.86,T01,29.28,35.48,measured,0.05,observed,-1.0,49.95,35.47,49.9,False,O,35.48,measured,49.85,35.46232375650482,0.4793,1373.8425,1373.8425,1103.478,1370.49,1370.49,1100.7852,
DUC_A01,1145,Casearia javitensis,Salicaceae,173127.6694,9674254.32,5.2,O,False,4.62,7.52,7.0,O,False,5.54,6.99,T01,8.17,7.52,measured,0.9,observed,-1.0,6.1,6.77,5.2,False,O,7.52,measured,4.3,6.4980313160101355,0.753,3.6584,3.6584,4.5663,2.1891,2.1891,2.7324,
DUC_A01,1146,Brosimum parinarioides,Moraceae,173129.9818,9674255.414,43.6,O,False,22.04,30.5,43.8,O,False,22.22,30.19,T01,27.37,30.5,measured,0.1,observed,-1.0,43.7,30.46,43.6,False,O,30.5,measured,43.5,30.463182704835727,0.6306,910.7831,910.7831,956.128,905.6416,905.6416,950.7305,
DUC_A01,1147,Protium heptaphyllum,Burseraceae,173126.9342,9674259.693,6.9,O,False,5.15,9.52,7.0,O,False,8.01,14.0,T01,8.17,9.52,measured,0.05,observed,-1.0,6.95,9.46,6.9,False,O,9.52,measured,6.8500000000000005,9.468232487219552,0.6293,7.9991,7.9991,8.3802,7.8445,7.8445,8.2182,
DUC_A01,1148,Lecythis idatimon,Lecythidaceae,173127.8736,9674266.4,33.6,O,False,23.02,27.64,34.1,O,False,21.08,30.02,T01,23.85,27.64,measured,0.25,observed,-1.0,33.85,27.52,33.6,False,O,27.64,measured,33.35,27.521257447809404,0.7986,497.5263,497.5263,657.6559,488.27,488.27,645.4203,
DUC_A01,1149,Protium hebetatum,Burseraceae,173125.1289,9674278.186,10.7,O,False,9.94,14.48,11.1,O,False,9.88,16.22,T01,11.45,14.48,measured,0.2,observed,-1.0,10.9,14.29,10.7,False,O,14.48,measured,10.5,14.284651570755011,0.5773,28.3614,28.3614,27.3141,26.9758,26.9758,25.9797,
DUC_A01,1150,Copaifera reticulata,Fabaceae,173123.5363,9674293.126,83.5,O,False,24.04,40.51,83.5,O,False,23.87,33.83,T01,36.61,40.51,measured,0.0,observed,-1.0,83.5,40.51,83.5,False,O,40.51,measured,83.5,40.51,0.6075,4271.4314,4271.4314,4323.5351,4271.4314,4271.4314,4323.5351,
DUC_A01,1151,Ormosia grossa,Fabaceae,173121.84,9674309.868,13.0,O,False,13.52,18.96,13.5,O,False,6.63,16.07,T01,13.15,18.96,measured,0.25,observed,-1.0,13.25,18.71,13.0,False,O,18.96,measured,12.75,18.702952629465663,0.5906,53.9571,53.9571,53.1305,51.2626,51.2626,50.4774,
DUC_A01,1152,Casearia javitensis,Salicaceae,173121.1761,9674310.398,5.5,O,False,12.06,15.36,8.5,O,False,12.52,15.16,T01,9.43,15.36,measured,1.5,observed,-1.0,7.0,13.31,5.5,False,O,15.36,measured,4.0,12.0242016328267,0.753,8.1953,8.1953,10.2292,3.4659,3.4659,4.3261,
DUC_A01,1153,Poeppigia procera,Fabaceae,173120.8017,9674314.589,16.3,O,False,17.1,21.72,16.8,O,False,16.6,22.71,T01,15.29,21.72,measured,0.25,observed,-1.0,16.55,21.49,16.3,False,O,21.72,measured,16.05,21.49297702537191,0.735,95.8134,95.8134,116.8011,92.0173,92.0173,112.1735,
DUC_A01,1154,Chrysophyllum sanguinolentum,Sapotaceae,173120.4,9674316.358,23.0,O,False,15.63,21.45,23.4,O,False,17.88,23.09,T01,18.99,21.45,measured,0.2,observed,-1.0,23.2,21.34,23.0,False,O,21.45,measured,22.8,21.331080010343964,0.6714,185.3645,185.3645,206.8639,181.245,181.245,202.2666,
DUC_A01,1155,,,173120.8248,9674318.826,28.0,O,True,,3.09,28.0,O,True,1.7,2.5,T01,21.23,3.09,measured,0.0,observed,-1.0,28.0,3.09,28.0,True,O,3.09,measured,28.0,3.09,0.6681,41.0689,39.7339,39.7339,41.0689,39.7339,39.7339,
DUC_A01,1156,Diplotropis sp.,Fabaceae,173120.0616,9674319.344,7.8,O,False,9.09,11.38,8.2,O,False,10.44,12.65,T01,9.19,11.38,measured,0.2,observed,-1.0,8.0,11.17,7.8,False,O,11.38,measured,7.6,11.162521173600117,0.7378,12.0955,12.0955,14.7989,11.283,11.283,13.8048,
DUC_A01,1157,Guarea guidonia,Meliaceae,173120.1249,9674320.561,7.0,O,False,5.76,8.18,6.9,O,False,3.22,5.18,T01,8.08,8.18,measured,0.0,observed,-1.0,6.9,8.18,7.0,False,O,8.18,measured,7.0,8.18,0.5651,7.0948,7.0948,6.6917,7.0948,7.0948,6.6917,
DUC_A01,1158,Brosimum parinarioides,Moraceae,173119.1457,9674328.313,38.9,O,False,18.58,29.44,39.9,O,False,29.84,33.78,T01,26.04,29.44,measured,0.5,observed,-1.0,39.4,29.24,38.9,False,O,29.44,measured,38.4,29.231331166664003,0.6306,704.248,704.248,739.3101,681.9358,681.9358,715.8871,
DUC_A01,1159,Poeppigia procera,Fabaceae,173118.8621,9674336.143,20.6,O,False,15.27,20.43,20.6,O,False,15.28,23.75,T01,17.5,20.43,measured,0.0,observed,-1.0,20.6,20.43,20.6,False,O,20.43,measured,20.6,20.43,0.735,142.5448,142.5448,173.769,142.5448,142.5448,173.769,
DUC_A01,1160,Eschweilera coriacea,Lecythidaceae,173118.492,9674338.52,18.0,O,False,,13.05,18.6,O,False,10.33,12.89,T01,16.36,13.05,measured,0.3,observed,-1.0,18.3,12.91,18.0,False,O,13.05,measured,17.7,12.904177987130002,0.8521,70.7275,70.7275,99.6009,67.6982,67.6982,95.335,
DUC_A01,1161,Virola michelii,Myristicaceae,173117.1153,9674346.227,29.3,O,False,24.35,27.27,29.4,O,False,19.96,25.68,T01,21.86,27.27,measured,0.05,observed,-1.0,29.35,27.25,29.3,False,O,27.27,measured,29.25,27.242099281609942,0.4701,375.8504,375.8504,296.2236,374.2253,374.2253,294.9428,
DUC_A01,1162,Oenocarpus bacaba,Arecaceae,173116.5422,9674350.396,6.0,P,False,6.97,9.55,5.9,P,False,0.0,0.0,T01,7.18,9.55,measured,0.0,observed,-1.0,5.9,9.55,6.0,False,P,9.55,measured,6.0,9.55,0.65,6.1079,2.6012,2.6012,6.1079,2.6012,2.6012,
DUC_A01,1163,Couma guianensis,Apocynaceae,173119.6498,9674353.167,49.2,O,False,28.82,37.34,49.1,O,False,19.7,24.78,T01,29.02,37.34,measured,0.0,observed,-1.0,49.1,37.34,49.2,False,O,37.34,measured,49.2,37.34,0.4667,1404.8136,1404.8136,1099.243,1404.8136,1404.8136,1099.243,
DUC_A01,1164,Sterculia pruriens,Malvaceae,173116.6329,9674354.035,13.8,O,False,17.7,21.79,13.7,O,False,18.46,21.95,T01,13.29,21.79,measured,0.0,observed,-1.0,13.7,21.79,13.8,False,O,21.79,measured,13.8,21.79,0.4862,69.4454,69.4454,56.5587,69.4454,69.4454,56.5587,
DUC_A01,1165,Pouteria guianensis,Sapotaceae,173116.6963,9674355.252,32.1,O,False,23.04,30.2,32.8,O,False,20.13,26.43,T01,23.32,30.2,measured,0.35,observed,-1.0,32.45,30.02,32.1,False,O,30.2,measured,31.75,30.007003413566416,0.9295,496.1869,496.1869,760.6434,482.6516,482.6516,739.894,
DUC_A01,1166,Poeppigia procera,Fabaceae,173117.0878,9674359.651,38.1,O,False,22.98,26.54,38.5,O,False,20.97,27.74,T01,25.53,26.54,measured,0.2,observed,-1.0,38.3,26.47,38.1,False,O,26.54,measured,37.9,26.462853292990278,0.735,611.1581,611.1581,745.031,603.1951,603.1951,735.3238,
DUC_A01,1167,Inga heterophylla,Fabaceae,173114.6774,9674362.719,9.4,O,False,10.07,13.01,9.6,O,False,6.82,14.08,T01,10.31,13.01,measured,0.1,observed,-1.0,9.5,12.91,9.4,False,O,13.01,measured,9.3,12.90888185422124,0.56,19.84,19.84,18.548,19.2826,19.2826,18.027,
DUC_A01,1168,Diplotropis sp.,Fabaceae,173113.5541,9674368.315,18.4,O,False,20.39,24.92,19.5,O,False,20.36,27.61,T01,16.88,24.92,measured,0.55,observed,-1.0,18.95,24.46,18.4,False,O,24.92,measured,17.849999999999998,24.42081325151105,0.7378,138.8085,138.8085,169.8321,128.2662,128.2662,156.9337,
DUC_A01,1169,,,173113.5541,9674368.315,8.7,O,True,,3.73,8.7,O,True,2.51,3.95,T01,9.6,3.73,measured,0.0,observed,-1.0,8.7,3.73,8.7,True,O,3.73,measured,8.7,3.73,0.6681,5.0395,4.4746,4.4746,5.0395,4.4746,4.4746,
DUC_A01,1170,Minquartia guianensis,Olacaceae,173112.1621,9674373.267,11.5,O,False,3.65,8.04,11.5,O,False,5.79,9.64,T01,11.75,8.04,measured,0.0,observed,-1.0,11.5,8.04,11.5,False,O,8.04,measured,11.5,8.04,0.7867,18.3854,18.3854,23.9505,18.3854,18.3854,23.9505,
DUC_A01,1171,Protium heptaphyllum,Burseraceae,173110.6237,9674384.029,17.3,O,False,11.33,17.78,18.2,O,False,14.51,19.1,T01,16.13,17.78,measured,0.45,observed,-1.0,17.75,17.48,17.3,False,O,17.78,measured,16.85,17.467066730765033,0.6293,88.5238,88.5238,92.7405,82.64,82.64,86.5765,
DUC_A01,1172,Nectandra cuspidata,Lauraceae,173110.0132,9674384.48,6.3,O,False,6.0,11.24,6.7,O,False,8.64,14.02,T01,7.9,11.24,measured,0.2,observed,-1.0,6.5,10.98,6.3,False,O,11.24,measured,6.1,10.969351505897329,0.518,7.8763,7.8763,6.8239,7.2217,7.2217,6.2568,
DUC_A01,1173,Sloanea guianensis,Elaeocarpaceae,173108.8654,9674388.317,9.4,O,False,7.5,12.76,9.8,O,False,8.63,11.88,T01,10.47,12.76,measured,0.2,observed,-1.0,9.6,12.57,9.4,False,O,12.76,measured,9.200000000000001,12.56125400330908,0.8212,19.4678,19.4678,26.445,18.3836,18.3836,24.9722,
DUC_A01,1174,,,173107.4002,9674399.68,21.1,O,True,,1.75,21.1,O,True,1.44,2.16,T01,17.78,1.75,measured,0.0,observed,-1.0,21.1,1.75,21.1,True,O,1.75,measured,21.1,1.75,0.6681,13.5727,14.1719,14.1719,13.5727,14.1719,14.1719,
