tree_id,scientific_name,family_name,utm_easting,utm_northing,dbh,dead,type,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap,dbh_used,dead_used,type_used,htot_used,htot_source,dbh_used_gap,htot_used_gap,rho_w_m3,iagc_m1_kgC,iagc_m2_kgC,iagc_m3_kgC,iagc_m1_kgC_gap,iagc_m2_kgC_gap,iagc_m3_kgC_gap,quadra_id
34,Guatteria schomburgkiana,Annonaceae,799069.3462,9728451.873,14.0,False,O,5,13.49,13.49,feldpausch_regional,0.18,default,-2.0,13.64,13.25,14.0,False,O,13.49,feldpausch,13.64,13.247551872280896,0.6,44.7295,44.7295,44.7295,41.766,41.766,41.766,
35,Hymenaea parvifolia,Fabaceae,799070.3485,9728451.884,29.0,False,O,5,21.68,21.68,feldpausch_regional,0.18,default,-2.0,28.64,21.52,29.0,False,O,21.68,feldpausch,28.64,21.51760683387633,0.8774,294.4798,294.4798,426.7177,285.285,285.285,413.394,
36,Apeiba petoumo,Malvaceae,799068.36,9728452.747,10.6,False,O,5,11.08,11.08,feldpausch_regional,0.18,default,-2.0,10.24,10.81,10.6,False,O,11.08,feldpausch,10.24,10.807290020466903,0.2822,21.4451,21.4451,10.2724,19.5647,19.5647,9.3717,
37,Guatteria schomburgkiana,Annonaceae,799073.3714,9728453.188,13.4,False,O,5,13.08,13.08,feldpausch_regional,0.18,default,-2.0,13.04,12.84,13.4,False,O,13.08,feldpausch,13.040000000000001,12.832850878590625,0.6,39.8454,39.8454,39.8454,37.0857,37.0857,37.0857,
38,Talisia longifolia,Sapindaceae,799063.8958,9728454.482,5.3,False,O,5,6.62,6.62,feldpausch_regional,0.18,default,-2.0,4.94,6.27,5.3,False,O,6.62,feldpausch,4.9399999999999995,6.273141577122804,0.8499,3.3528,3.3528,4.7096,2.7731,2.7731,3.8953,
39,Byrsonima spicata,Malpighiaceae,799066.4202,9728455.783,6.0,False,O,5,7.27,7.27,feldpausch_regional,0.18,default,-2.0,5.64,6.94,6.0,False,O,7.27,feldpausch,5.64,6.936533189358115,0.6137,4.6803,4.6803,4.7843,3.962,3.962,4.05,
40,Neea oppositifolia,Nyctaginaceae,799066.8292,9728456.279,10.2,False,O,5,10.78,10.78,feldpausch_regional,0.18,default,-2.0,9.84,10.5,10.2,False,O,10.78,feldpausch,9.84,10.503054040815368,0.893,19.368,19.368,28.5522,17.6032,17.6032,25.9505,
41,Aspidosperma parvifolium,Apocynaceae,799069.2241,9728456.392,11.8,False,O,5,11.96,11.96,feldpausch_regional,0.18,default,-2.0,11.44,11.7,11.8,False,O,11.96,feldpausch,11.440000000000001,11.698981982587213,0.781,28.4866,28.4866,36.8461,26.2434,26.2434,33.9447,
42,Pouteria gongrijpii,Sapotaceae,799069.4235,9728456.393,28.1,False,O,5,21.28,21.28,feldpausch_regional,0.18,default,-2.0,27.74,21.11,28.1,False,O,21.28,feldpausch,27.740000000000002,21.114098440195708,0.7994,271.9166,271.9166,359.7973,263.1403,263.1403,348.1845,
43,Lecythis idatimon,Lecythidaceae,799076.4322,9728459.751,30.7,False,O,5,22.43,22.43,feldpausch_regional,0.18,default,-2.0,30.34,22.28,30.7,False,O,22.43,feldpausch,30.34,22.273799091605838,0.7986,340.2234,340.2234,449.7247,330.2192,330.2192,436.5007,
44,Abarema jupunba,Fabaceae,799067.9724,9728458.746,36.9,False,O,5,24.94,24.94,feldpausch_regional,0.18,default,-2.0,36.54,24.8,36.9,False,O,24.94,feldpausch,36.54,24.80354918203941,0.5851,540.34,540.34,527.2773,527.2667,527.2667,514.5201,
45,Aspidosperma parvifolium,Apocynaceae,799067.4791,9728458.941,5.6,False,O,5,6.9,6.9,feldpausch_regional,0.18,default,-2.0,5.24,6.56,5.6,False,O,6.9,feldpausch,5.239999999999999,6.5591680686676135,0.781,3.8872,3.8872,5.028,3.2497,3.2497,4.2033,
46,Pouteria gongrijpii,Sapotaceae,799064.3591,9728457.251,5.9,False,O,5,7.18,7.18,feldpausch_regional,0.18,default,-2.0,5.54,6.84,5.9,False,O,7.18,feldpausch,5.54,6.8446564986798535,0.7994,4.4745,4.4745,5.9206,3.7765,3.7765,4.9971,
47,Apeiba petoumo,Malvaceae,799071.4812,9728460.719,12.4,False,O,5,12.39,12.39,feldpausch_regional,0.18,default,-2.0,12.04,12.13,12.4,False,O,12.39,feldpausch,12.040000000000001,12.13432450561637,0.2822,32.4831,32.4831,15.5597,30.0499,30.0499,14.3941,
48,Cecropia palmata,Urticaceae,799070.5675,9728465.625,19.9,False,O,5,17.11,17.11,feldpausch_regional,0.18,default,-2.0,19.54,16.91,19.9,False,O,17.11,feldpausch,19.54,16.906180529985804,0.3404,112.066,112.066,64.4458,106.8853,106.8853,61.4665,
49,Helicostylis sp.,Moraceae,799067.5632,9728463.273,11.0,False,O,5,11.38,11.38,feldpausch_regional,0.18,default,-2.0,10.64,11.11,11.0,False,O,11.38,feldpausch,10.64,11.111266572550116,0.643,23.6621,23.6621,25.3158,21.6629,21.6629,23.1768,
50,Pouteria retinervis,Sapotaceae,799065.9537,9728466.629,6.8,False,O,5,7.99,7.99,feldpausch_regional,0.18,default,-2.0,6.44,7.67,6.8,False,O,7.99,feldpausch,6.4399999999999995,7.66980425820082,0.7187,6.5525,6.5525,7.8151,5.6618,5.6618,6.7528,
51,Apeiba petoumo,Malvaceae,799071.6203,9728470.132,21.0,False,O,5,17.72,17.72,feldpausch_regional,0.18,default,-2.0,20.64,17.52,21.0,False,O,17.72,feldpausch,20.64,17.522119502180754,0.2822,128.8052,128.8052,61.6988,123.1727,123.1727,59.0008,
52,Pouteria gongrijpii,Sapotaceae,799071.6406,9728471.505,10.1,False,O,5,10.7,10.7,feldpausch_regional,0.18,default,-2.0,9.74,10.42,10.1,False,O,10.7,feldpausch,9.74,10.422080815603511,0.7994,18.8614,18.8614,24.9573,17.1258,17.1258,22.6607,
53,Tetragastris panamensis,Burseraceae,799070.6739,9728472.3,11.2,False,O,5,11.53,11.53,feldpausch_regional,0.18,default,-2.0,10.84,11.26,11.2,False,O,11.53,feldpausch,10.84,11.263166132148207,0.7173,24.8245,24.8245,29.5521,22.7645,22.7645,27.0998,
54,Sagotia racemosa,Euphorbiaceae,799066.7446,9728471.555,10.0,False,O,5,10.62,10.62,feldpausch_regional,0.18,default,-2.0,9.64,10.34,10.0,False,O,10.62,feldpausch,9.64,10.341091793253828,0.58,18.3636,18.3636,17.7659,16.657,16.657,16.1148,
55,Neea oppositifolia,Nyctaginaceae,799067.0583,9728472.537,12.1,False,O,5,12.18,12.18,feldpausch_regional,0.18,default,-2.0,11.74,11.92,12.1,False,O,12.18,feldpausch,11.74,11.921601999718774,0.893,30.4544,30.4544,44.8957,28.1161,28.1161,41.4487,
56,Eschweilera coriacea,Lecythidaceae,799064.872,9728475.328,16.4,False,O,5,15.04,15.04,feldpausch_regional,0.18,default,-2.0,16.04,14.81,16.4,False,O,15.04,feldpausch,16.04,14.814867629828917,0.8521,67.7376,67.7376,95.3904,63.9176,63.9176,90.011,
57,Apeiba petoumo,Malvaceae,799069.741,9728474.964,21.4,False,O,5,17.94,17.94,feldpausch_regional,0.18,default,-2.0,21.04,17.74,21.4,False,O,17.94,feldpausch,21.04,17.744174084088684,0.2822,135.2568,135.2568,64.7891,129.4567,129.4567,62.0108,
58,Apeiba petoumo,Malvaceae,799078.5077,9728473.381,13.8,False,O,5,13.36,13.36,feldpausch_regional,0.18,default,-2.0,13.44,13.11,13.8,False,O,13.36,feldpausch,13.440000000000001,13.11590038072233,0.2822,43.0816,43.0816,20.6364,40.1853,40.1853,19.2491,
59,Apeiba petoumo,Malvaceae,799080.4672,9728474.717,11.1,False,O,5,11.45,11.45,feldpausch_regional,0.18,default,-2.0,10.74,11.18,11.1,False,O,11.45,feldpausch,10.74,11.182340299273735,0.2822,24.2284,24.2284,11.6056,22.1998,22.1998,10.6339,
60,Parkia paraensis,Fabaceae,799083.3924,9728473.805,18.0,False,O,5,16.01,16.01,feldpausch_regional,0.18,default,-2.0,17.64,15.8,18.0,False,O,16.01,feldpausch,17.64,15.795139296795606,0.415,86.3453,86.3453,60.2529,81.919,81.919,57.1642,
61,Xylopia nitida,Annonaceae,799086.3282,9728471.451,16.8,False,O,5,15.29,15.29,feldpausch_regional,0.18,default,-2.0,16.44,15.06,16.8,False,O,15.29,feldpausch,16.44,15.067477550109134,0.5483,72.1516,72.1516,66.0812,68.1818,68.1818,62.4454,
62,Sapium marmieri,Euphorbiaceae,799086.3343,9728469.425,18.6,False,O,5,16.36,16.36,feldpausch_regional,0.18,default,-2.0,18.24,16.15,18.6,False,O,16.36,feldpausch,18.240000000000002,16.148792440489622,0.41,94.0161,94.0161,64.8342,89.3564,89.3564,61.6208,
63,Tachigali myrmecophila,Fabaceae,799082.41,9728470.426,14.7,False,O,5,13.95,13.95,feldpausch_regional,0.18,default,-2.0,14.34,13.72,14.7,False,O,13.95,feldpausch,14.34,13.712948981304246,0.476,50.8357,50.8357,40.5543,47.6304,47.6304,37.9973,
64,Apeiba petoumo,Malvaceae,799077.5112,9728470.86,21.7,False,O,5,18.1,18.1,feldpausch_regional,0.18,default,-2.0,21.34,17.91,21.7,False,O,18.1,feldpausch,21.34,17.90572793510301,0.2822,140.1924,140.1924,67.1533,134.2667,134.2667,64.3149,
65,Tetragastris panamensis,Burseraceae,799077.4856,9728467.548,16.6,False,O,5,15.16,15.16,feldpausch_regional,0.18,default,-2.0,16.24,14.94,16.6,False,O,15.16,feldpausch,16.240000000000002,14.936259251144145,0.7173,69.8995,69.8995,83.2113,66.0062,66.0062,78.5765,
66,Apeiba petoumo,Malvaceae,799081.4209,9728467.525,16.2,False,O,5,14.91,14.91,feldpausch_regional,0.18,default,-2.0,15.84,14.69,16.2,False,O,14.91,feldpausch,15.84,14.683599054839801,0.2822,65.5765,65.5765,31.4117,61.8317,61.8317,29.6179,
67,,,799080.4269,9728465.103,21.3,False,O,5,17.88,17.88,feldpausch_regional,0.18,default,-2.0,20.94,17.69,21.3,False,O,17.88,feldpausch,20.94,17.683721254697815,0.5847,133.5883,133.5883,130.2556,127.8318,127.8318,124.6428,
68,Abarema jupunba,Fabaceae,799084.3737,9728465.186,12.9,False,O,5,12.74,12.74,feldpausch_regional,0.18,default,-2.0,12.54,12.49,12.9,False,O,12.74,feldpausch,12.540000000000001,12.488626407215895,0.5851,36.056,36.056,35.1843,33.4608,33.4608,32.6519,
69,Diospyros guianensis,Ebenaceae,799087.3295,9728466.14,20.7,False,O,5,17.56,17.56,feldpausch_regional,0.18,default,-2.0,20.34,17.36,20.7,False,O,17.56,feldpausch,20.34,17.360479083022682,0.73,124.134,124.134,150.3205,118.6244,118.6244,143.6486,
70,Cordia scabrifolia,Boraginaceae,799086.3573,9728461.706,18.4,False,O,5,16.25,16.25,feldpausch_regional,0.18,default,-2.0,18.04,16.03,18.4,False,O,16.25,feldpausch,18.04,16.037509453113827,0.474,91.4488,91.4488,72.6544,86.8656,86.8656,69.0132,
71,Apeiba petoumo,Malvaceae,799083.3856,9728462.673,11.2,False,O,5,11.53,11.53,feldpausch_regional,0.18,default,-2.0,10.84,11.26,11.2,False,O,11.53,feldpausch,10.84,11.263166132148207,0.2822,24.8245,24.8245,11.8911,22.7645,22.7645,10.9044,
72,,,799081.4078,9728463.159,35.6,True,O,5,24.44,24.44,feldpausch_regional,0.18,default,-2.0,35.24,24.3,35.6,True,O,24.44,feldpausch,35.24,24.29973880386329,0.5847,493.9442,348.6794,348.6794,481.5284,340.0583,340.0583,
73,Guatteria schomburgkiana,Annonaceae,799082.3918,9728460.348,14.0,False,O,5,13.49,13.49,feldpausch_regional,0.18,default,-2.0,13.64,13.25,14.0,False,O,13.49,feldpausch,13.64,13.247551872280896,0.6,44.7295,44.7295,44.7295,41.766,41.766,41.766,
74,Tetragastris panamensis,Burseraceae,799079.4036,9728458.301,12.4,False,O,5,12.39,12.39,feldpausch_regional,0.18,default,-2.0,12.04,12.13,12.4,False,O,12.39,feldpausch,12.040000000000001,12.13432450561637,0.7173,32.4831,32.4831,38.6692,30.0499,30.0499,35.7726,
75,Parkia gigantocarpa,Fabaceae,799081.3889,9728456.854,22.5,False,O,5,18.53,18.53,feldpausch_regional,0.18,default,-2.0,22.14,18.34,22.5,False,O,18.53,feldpausch,22.14,18.33966916817512,0.26,153.9456,153.9456,68.0622,147.6786,147.6786,65.2914,
76,Apeiba petoumo,Malvaceae,799087.8513,9728460.069,16.2,False,O,5,14.91,14.91,feldpausch_regional,0.18,default,-2.0,15.84,14.69,16.2,False,O,14.91,feldpausch,15.84,14.683599054839801,0.2822,65.5765,65.5765,31.4117,61.8317,61.8317,29.6179,
77,Apeiba petoumo,Malvaceae,799087.3602,9728458.815,16.1,False,O,5,14.85,14.85,feldpausch_regional,0.18,default,-2.0,15.74,14.62,16.1,False,O,14.85,feldpausch,15.740000000000002,14.622878814173308,0.2822,64.5342,64.5342,30.9124,60.8255,60.8255,29.1359,
78,Abarema jupunba,Fabaceae,799086.3889,9728451.093,12.7,False,O,5,12.6,12.6,feldpausch_regional,0.18,default,-2.0,12.34,12.35,12.7,False,O,12.6,feldpausch,12.34,12.346939344095293,0.5851,34.5977,34.5977,33.7613,32.0678,32.0678,31.2926,
79,Parkia gigantocarpa,Fabaceae,799085.3854,9728451.081,14.7,False,O,5,13.95,13.95,feldpausch_regional,0.18,default,-2.0,14.34,13.72,14.7,False,O,13.95,feldpausch,14.34,13.712948981304246,0.26,50.8357,50.8357,22.4754,47.6304,47.6304,21.0583,
80,Ormosia flava,Fabaceae,799083.3777,9728449.799,20.0,False,O,5,17.17,17.17,feldpausch_regional,0.18,default,-2.0,19.64,16.96,20.0,False,O,17.17,feldpausch,19.64,16.966688851135235,0.58,113.5552,113.5552,109.8594,108.3327,108.3327,104.8069,
81,Apeiba petoumo,Malvaceae,799081.3627,9728448.123,13.9,False,O,5,13.42,13.42,feldpausch_regional,0.18,default,-2.0,13.54,13.18,13.9,False,O,13.42,feldpausch,13.540000000000001,13.176821729950944,0.2822,43.8846,43.8846,21.0211,40.9558,40.9558,19.6182,
82,Cordia scabrifolia,Boraginaceae,799079.3644,9728451.01,13.9,False,O,5,13.42,13.42,feldpausch_regional,0.18,default,-2.0,13.54,13.18,13.9,False,O,13.42,feldpausch,13.540000000000001,13.176821729950944,0.474,43.8846,43.8846,34.8655,40.9558,40.9558,32.5387,
83,Guatteria schomburgkiana,Annonaceae,799077.3499,9728450.011,15.1,False,O,5,14.21,14.21,feldpausch_regional,0.18,default,-2.0,14.74,13.98,15.1,False,O,14.21,feldpausch,14.74,13.975893597095732,0.6,54.5451,54.5451,54.5451,51.1986,51.1986,51.1986,
84,Tapirira guianensis,Anacardiaceae,799076.3217,9728447.365,20.7,False,O,5,17.56,17.56,feldpausch_regional,0.18,default,-2.0,20.34,17.36,20.7,False,O,17.56,feldpausch,20.34,17.360479083022682,0.457,124.134,124.134,95.1685,118.6244,118.6244,90.9445,
85,Apeiba petoumo,Malvaceae,799073.2704,9728445.068,15.0,False,O,5,14.15,14.15,feldpausch_regional,0.18,default,-2.0,14.64,13.91,15.0,False,O,14.15,feldpausch,14.64,13.915086591517273,0.2822,53.6203,53.6203,25.6846,50.3082,50.3082,24.0981,
86,Apeiba petoumo,Malvaceae,799075.2794,9728443.932,12.9,False,O,5,12.74,12.74,feldpausch_regional,0.18,default,-2.0,12.54,12.49,12.9,False,O,12.74,feldpausch,12.540000000000001,12.488626407215895,0.2822,36.056,36.056,17.2711,33.4608,33.4608,16.028,
87,Tachigali myrmecophila,Fabaceae,799080.3476,9728446.166,25.7,False,O,5,20.14,20.14,feldpausch_regional,0.18,default,-2.0,25.34,19.97,25.7,False,O,20.14,feldpausch,25.34,19.964373334572795,0.476,216.4772,216.4772,172.6955,208.8049,208.8049,166.5749,
88,Apeiba petoumo,Malvaceae,799078.3226,9728445.158,12.0,False,O,5,12.11,12.11,feldpausch_regional,0.18,default,-2.0,11.64,11.85,12.0,False,O,12.11,feldpausch,11.64,11.85066919732659,0.2822,29.7969,29.7969,14.273,27.49,27.49,13.1679,
89,Apeiba petoumo,Malvaceae,799084.385,9728445.751,19.0,False,O,5,16.6,16.6,feldpausch_regional,0.18,default,-2.0,18.64,16.39,19.0,False,O,16.6,feldpausch,18.64,16.391037822045284,0.2822,99.4061,99.4061,47.6164,94.586,94.586,45.3075,
90,Sapium marmieri,Euphorbiaceae,799087.4231,9728443.78,19.0,False,O,5,16.6,16.6,feldpausch_regional,0.18,default,-2.0,18.64,16.39,19.0,False,O,16.6,feldpausch,18.64,16.391037822045284,0.41,99.4061,99.4061,68.5511,94.586,94.586,65.2272,
91,Parkia gigantocarpa,Fabaceae,799087.4417,9728439.346,11.3,False,O,5,11.6,11.6,feldpausch_regional,0.18,default,-2.0,10.94,11.33,11.3,False,O,11.6,feldpausch,10.940000000000001,11.334209651177257,0.26,25.4086,25.4086,11.2336,23.3189,23.3189,10.3097,
92,Parkia gigantocarpa,Fabaceae,799077.282,9728441.243,14.2,False,O,5,13.62,13.62,feldpausch_regional,0.18,default,-2.0,13.84,13.38,14.2,False,O,13.62,feldpausch,13.84,13.379164192092759,0.26,46.4178,46.4178,20.5221,43.3863,43.3863,19.1819,
93,Vismia floribunda,Hypericaceae,799079.2913,9728437.399,15.4,False,O,5,14.41,14.41,feldpausch_regional,0.18,default,-2.0,15.04,14.18,15.4,False,O,14.41,feldpausch,15.040000000000001,14.177938610859414,0.4909,57.4589,57.4589,47.2356,54.0036,54.0036,44.3951,
94,Diplotropis sp.,Fabaceae,799083.3695,9728436.537,19.2,False,O,5,16.71,16.71,feldpausch_regional,0.18,default,-2.0,18.84,16.5,19.2,False,O,16.71,feldpausch,18.84,16.50225650315437,0.7378,102.115,102.115,124.9377,97.2167,97.2167,118.9446,
95,Hymenaea courbaril,Fabaceae,799083.0623,9728435.561,20.2,False,O,5,17.28,17.28,feldpausch_regional,0.18,default,-2.0,19.84,17.08,20.2,False,O,17.28,feldpausch,19.84,17.07781055505458,0.7924,116.5063,116.5063,152.8328,111.2028,111.2028,145.8758,
96,Rinorea guianensis,Violaceae,799081.3161,9728432.602,17.9,False,O,5,15.95,15.95,feldpausch_regional,0.18,default,-2.0,17.54,15.74,17.9,False,O,15.95,feldpausch,17.54,15.734533265121735,0.78,85.099,85.099,109.9342,80.7116,80.7116,104.2664,
97,Parkia gigantocarpa,Fabaceae,799088.5024,9728431.38,118.7,False,O,5,41.0,41.0,feldpausch_regional,0.18,default,-2.0,118.34,40.97,118.7,False,O,41.0,feldpausch,118.34,40.96592834448397,0.26,8587.476,8587.476,3796.6792,8529.7864,8529.7864,3771.1736,
98,Strychnos subcordata,Loganiaceae,799088.1118,9728427.225,25.7,False,O,5,20.14,20.14,feldpausch_regional,0.18,default,-2.0,25.34,19.97,25.7,False,O,20.14,feldpausch,25.34,19.964373334572795,0.6959,216.4772,216.4772,250.2022,208.8049,208.8049,241.3347,
99,,,799085.4276,9728427.417,12.6,False,O,5,12.53,12.53,feldpausch_regional,0.18,default,-2.0,12.24,12.28,12.6,False,O,12.53,feldpausch,12.24,12.276079226857474,0.5847,33.8832,33.8832,33.0379,31.3857,31.3857,30.6027,
1,Neea oppositifolia,Nyctaginaceae,799089.5436,9728429.297,11.2,False,O,5,11.53,11.53,feldpausch_regional,0.18,default,-2.0,10.84,11.26,11.2,False,O,11.53,feldpausch,10.84,11.263166132148207,0.893,24.8245,24.8245,36.5961,22.7645,22.7645,33.5594,
2,Hymenaea courbaril,Fabaceae,799094.7034,9728428.614,19.2,False,O,5,16.71,16.71,feldpausch_regional,0.18,default,-2.0,18.84,16.5,19.2,False,O,16.71,feldpausch,18.84,16.50225650315437,0.7924,102.115,102.115,133.9544,97.2167,97.2167,127.5288,
3,Eschweilera coriacea,Lecythidaceae,799092.6084,9728431.801,25.7,False,O,5,20.14,20.14,feldpausch_regional,0.18,default,-2.0,25.34,19.97,25.7,False,O,20.14,feldpausch,25.34,19.964373334572795,0.8521,216.4772,216.4772,304.8506,208.8049,208.8049,294.0462,
4,Rinorea guianensis,Violaceae,799092.5907,9728433.526,18.7,False,O,5,16.42,16.42,feldpausch_regional,0.18,default,-2.0,18.34,16.21,18.7,False,O,16.42,feldpausch,18.34,16.209361053609186,0.78,95.3454,95.3454,123.171,90.6458,90.6458,117.0999,
5,Manilkara bidentata,Sapotaceae,799093.6001,9728434.898,26.0,False,O,5,20.29,20.29,feldpausch_regional,0.18,default,-2.0,25.64,20.11,26.0,False,O,20.29,feldpausch,25.64,20.115605777331606,0.8729,223.0468,223.0468,321.6013,215.237,215.237,310.3408,
6,Neea oppositifolia,Nyctaginaceae,799092.5396,9728438.511,30.6,False,O,5,22.39,22.39,feldpausch_regional,0.18,default,-2.0,30.24,22.23,30.6,False,O,22.39,feldpausch,30.240000000000002,22.23342197228025,0.893,337.4751,337.4751,497.5046,327.5175,327.5175,482.8252,
7,Rinorea guianensis,Violaceae,799090.5306,9728434.809,10.1,False,O,5,10.7,10.7,feldpausch_regional,0.18,default,-2.0,9.74,10.42,10.1,False,O,10.7,feldpausch,9.74,10.422080815603511,0.78,18.8614,18.8614,24.3659,17.1258,17.1258,22.1238,
8,Sterculia pruriens,Malvaceae,799089.2789,9728438.525,25.7,False,O,5,20.14,20.14,feldpausch_regional,0.18,default,-2.0,25.34,19.97,25.7,False,O,20.14,feldpausch,25.34,19.964373334572795,0.4862,216.4772,216.4772,176.3064,208.8049,208.8049,170.0578,
9,,,799089.2783,9728438.621,26.4,False,O,5,20.48,20.48,feldpausch_regional,0.18,default,-2.0,26.04,20.31,26.4,False,O,20.48,feldpausch,26.04,20.3072978184369,0.5847,231.894,231.894,226.1089,223.9032,223.9032,218.3175,
10,Guatteria schomburgkiana,Annonaceae,799091.4584,9728445.395,13.8,False,O,5,13.36,13.36,feldpausch_regional,0.18,default,-2.0,13.44,13.11,13.8,False,O,13.36,feldpausch,13.440000000000001,13.11590038072233,0.6,43.0816,43.0816,43.0816,40.1853,40.1853,40.1853,
11,Luehea speciosa,Malvaceae,799101.6034,9728443.678,22.1,False,O,5,18.31,18.31,feldpausch_regional,0.18,default,-2.0,21.74,18.12,22.1,False,O,18.31,feldpausch,21.740000000000002,18.117780288134792,0.5766,146.9259,146.9259,141.3238,140.8321,140.8321,135.4624,
12,Trattinnickia burserifolia,Burseraceae,799098.5484,9728444.569,10.9,False,O,5,11.3,11.3,feldpausch_regional,0.18,default,-2.0,10.54,11.03,10.9,False,O,11.3,feldpausch,10.540000000000001,11.030414500637347,0.46,23.0846,23.0846,17.8114,21.1162,21.1162,16.2926,
13,Apeiba petoumo,Malvaceae,799098.54,9728445.046,16.5,False,O,5,15.1,15.1,feldpausch_regional,0.18,default,-2.0,16.14,14.88,16.5,False,O,15.1,feldpausch,16.14,14.875566975989804,0.2822,68.8131,68.8131,32.962,64.9565,64.9565,31.1147,
14,Sapium marmieri,Euphorbiaceae,799102.5691,9728445.784,14.6,False,O,5,13.89,13.89,feldpausch_regional,0.18,default,-2.0,14.24,13.65,14.6,False,O,13.89,feldpausch,14.24,13.652106386641979,0.41,49.9522,49.9522,34.4474,46.7807,46.7807,32.2603,
15,Apeiba petoumo,Malvaceae,799096.4529,9728449.303,14.5,False,O,5,13.82,13.82,feldpausch_regional,0.18,default,-2.0,14.14,13.58,14.5,False,O,13.82,feldpausch,14.14,13.581426401191216,0.2822,49.0441,49.0441,23.4925,45.9085,45.9085,21.9905,
16,Guatteria schomburgkiana,Annonaceae,799095.4338,9728450.245,11.0,False,O,5,11.38,11.38,feldpausch_regional,0.18,default,-2.0,10.64,11.11,11.0,False,O,11.38,feldpausch,10.64,11.111266572550116,0.6,23.6621,23.6621,23.6621,21.6629,21.6629,21.6629,
17,Guatteria schomburgkiana,Annonaceae,799094.9696,9728447.37,27.8,False,O,5,21.14,21.14,feldpausch_regional,0.18,default,-2.0,27.44,20.97,27.8,False,O,21.14,feldpausch,27.44,20.972939187419566,0.6,264.5688,264.5688,264.5688,255.9328,255.9328,255.9328,
18,Nectandra cuspidata,Lauraceae,799093.4684,9728446.389,10.6,False,O,5,11.08,11.08,feldpausch_regional,0.18,default,-2.0,10.24,10.81,10.6,False,O,11.08,feldpausch,10.24,10.807290020466903,0.518,21.4451,21.4451,18.5797,19.5647,19.5647,16.9506,
19,Apeiba petoumo,Malvaceae,799090.448,9728445.376,22.7,False,O,5,18.63,18.63,feldpausch_regional,0.18,default,-2.0,22.34,18.44,22.7,False,O,18.63,feldpausch,22.34,18.44069507080865,0.2822,157.453,157.453,75.4213,151.1018,151.1018,72.379,
20,Nectandra cuspidata,Lauraceae,799088.6292,9728445.344,20.3,False,O,5,17.33,17.33,feldpausch_regional,0.18,default,-2.0,19.94,17.13,20.3,False,O,17.33,feldpausch,19.94,17.128422670463497,0.518,117.967,117.967,102.2046,112.6244,112.6244,97.5759,
21,Apeiba petoumo,Malvaceae,799089.7072,9728450.171,20.5,False,O,5,17.45,17.45,feldpausch_regional,0.18,default,-2.0,20.14,17.24,20.5,False,O,17.45,feldpausch,20.14,17.249401486858044,0.2822,121.0589,121.0589,57.9882,115.6315,115.6315,55.3885,
22,Apeiba petoumo,Malvaceae,799089.8846,9728453.442,18.6,False,O,5,16.36,16.36,feldpausch_regional,0.18,default,-2.0,18.24,16.15,18.6,False,O,16.36,feldpausch,18.240000000000002,16.148792440489622,0.2822,94.0161,94.0161,45.0345,89.3564,89.3564,42.8025,
23,Apeiba petoumo,Malvaceae,799091.3839,9728453.648,17.3,False,O,5,15.59,15.59,feldpausch_regional,0.18,default,-2.0,16.94,15.37,17.3,False,O,15.59,feldpausch,16.94,15.370776692492882,0.2822,77.8654,77.8654,37.2982,73.708,73.708,35.3068,
