site,tree_id,scientific_name,family_name,utm_easting,utm_northing,type,dbh_2013,dead_2013,hcom_2013,htot_2013,date_2013,dbh_2018,htot_2018,dead_2018,date_2018,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap,dbh_used,dead_used,type_used,htot_used,htot_source,dbh_used_gap,htot_used_gap,rho_w_m3,iagc_m1_kgC,iagc_m2_kgC,iagc_m3_kgC,iagc_m1_kgC_gap,iagc_m2_kgC_gap,iagc_m3_kgC_gap,quadra_id
AND_A01,4,Lecythis idatimon,Lecythidaceae,296295.6925,9718118.076,O,18.3,False,10.53,16.88,20130824.0,20.4,,False,20180322,5,17.39,16.88,measured,0.42,observed,0.0,20.4,16.88,18.3,False,O,16.88,measured,18.3,16.88,0.7986,93.9033,93.9033,124.1262,93.9033,93.9033,124.1262,
AND_A01,5,Eschweilera coriacea,Lecythidaceae,296298.7863,9718110.83,O,43.2,False,14.76,24.23,20130824.0,46.3,,False,20180322,5,28.17,24.23,measured,0.62,observed,0.0,46.3,24.23,43.2,False,O,24.23,measured,43.2,24.23,0.8521,714.585,714.585,1006.303,714.585,714.585,1006.303,
AND_A01,6,Galipea trifoliata,,296299.5918,9718108.693,O,10.4,False,6.01,9.96,20130824.0,,,True,20180322,5,,9.96,measured,0.36,site_median,0.0,,9.96,10.4,False,O,9.96,measured,10.4,9.96,0.997,18.6213,18.6213,30.5676,18.6213,18.6213,30.5676,
AND_A01,7,Carapa guianensis,Meliaceae,296300.7765,9718106.419,O,41.2,False,18.54,28.66,20130824.0,,,True,20180322,5,,28.66,measured,0.36,site_median,0.0,,28.66,41.2,False,O,28.66,measured,41.2,28.66,0.53,767.435,767.435,679.9222,767.435,767.435,679.9222,
AND_A01,8,Inga alba,Fabaceae,296305.7586,9718104.762,O,14.2,False,8.93,19.68,20130824.0,,,True,20180322,5,,19.68,measured,0.36,site_median,0.0,,19.68,14.2,False,O,19.68,measured,14.2,19.68,0.5861,66.4808,66.4808,64.9784,66.4808,66.4808,64.9784,
AND_A01,9,Pouteria sp.,Sapotaceae,296304.0893,9718102.415,O,12.3,False,11.16,16.54,20130824.0,,,True,20180322,5,,16.54,measured,0.36,site_median,0.0,,16.54,12.3,False,O,16.54,measured,12.3,16.54,0.7187,42.3883,42.3883,50.5566,42.3883,42.3883,50.5566,
AND_A01,10,Simarouba amara,Simaroubaceae,296277.9372,9718111.175,O,46.4,False,25.51,30.78,20130824.0,39.1,,False,20180322,5,25.75,30.78,measured,0.0,observed,0.0,39.1,30.78,46.4,False,O,30.78,measured,46.4,30.78,0.3833,1037.6573,1037.6573,670.1146,1037.6573,1037.6573,670.1146,
AND_A01,11,Carapa guianensis,Meliaceae,296276.1567,9718110.347,O,60.0,False,10.46,27.52,20130824.0,,,True,20180322,5,,27.52,measured,0.36,site_median,0.0,,27.52,60.0,False,O,27.52,measured,60.0,27.52,0.53,1536.4159,1536.4159,1361.2141,1536.4159,1536.4159,1361.2141,
AND_A01,12,Anacardium spruceanum,Anacardiaceae,296259.9883,9718113.294,O,57.2,False,14.9,25.03,20130824.0,,,True,20180322,5,,25.03,measured,0.36,site_median,0.0,,25.03,57.2,False,O,25.03,measured,57.2,25.03,0.4792,1275.838,1275.838,1024.4124,1275.838,1275.838,1024.4124,
AND_A01,13,Eschweilera coriacea,Lecythidaceae,296281.0473,9718118.902,O,41.0,False,12.28,22.2,20130824.0,57.7,,False,20180322,5,31.37,22.2,measured,3.34,observed,0.0,57.7,22.2,41.0,False,O,22.2,measured,41.0,22.2,0.8521,592.4549,592.4549,834.3152,592.4549,592.4549,834.3152,
AND_A01,14,Parkia sp.,Fabaceae,296276.5026,9718134.579,O,54.0,False,12.07,25.85,20130824.0,,,True,20180322,5,,25.85,measured,0.36,site_median,0.0,,25.85,54.0,False,O,25.85,measured,54.0,25.85,0.4553,1176.6703,1176.6703,898.8747,1176.6703,1176.6703,898.8747,
AND_A01,82,Croton matourensis,Euphorbiaceae,296281.8354,9718137.058,O,,,,,,20.7,17.47,,20180322,5,17.56,17.47,measured,0.36,site_median,0.0,20.7,17.47,,False,O,17.56,feldpausch,,17.56,0.3883,,,,,,,
AND_A01,83,Croton matourensis,Euphorbiaceae,296283.2083,9718136.336,O,,,,,,26.7,20.34,,20180322,5,20.62,20.34,measured,0.36,site_median,0.0,26.7,20.34,,False,O,20.62,feldpausch,,20.62,0.3883,,,,,,,
AND_A01,84,,,296280.2811,9718135.708,O,,,,,,14.0,13.75,True,20180322,5,13.49,13.75,measured,0.36,site_median,0.0,14.0,13.75,,False,O,13.49,feldpausch,,13.49,0.633,,,,,,,
AND_A01,85,Diospyros guianensis,,296278.5757,9718135.961,O,,,,,,16.2,15.05,,20180322,5,14.91,15.05,measured,0.36,site_median,0.0,16.2,15.05,,False,O,14.91,feldpausch,,14.91,0.73,,,,,,,
AND_A01,86,Parkia sp.,Fabaceae,296282.0702,9718130.261,O,,,,,,50.1,29.21,,20180322,5,29.31,29.21,measured,0.36,site_median,0.0,50.1,29.21,,False,O,29.31,feldpausch,,29.31,0.4553,,,,,,,
AND_A01,87,Sterculia pruriens,Malvaceae,296290.1629,9718126.281,O,,,,,,15.5,14.65,,20180322,5,14.47,14.65,measured,0.36,site_median,0.0,15.5,14.65,,False,O,14.47,feldpausch,,14.47,0.4862,,,,,,,
AND_A01,88,Eriotheca globosa,Malvaceae,296290.3925,9718117.493,O,,,,,,14.3,13.94,,20180322,5,13.69,13.94,measured,0.36,site_median,0.0,14.3,13.94,,False,O,13.69,feldpausch,,13.69,0.41,,,,,,,
AND_A01,89,Tetragastris panamensis,Burseraceae,296289.0618,9718118.863,O,,,,,,15.7,14.76,,20180322,5,14.6,14.76,measured,0.36,site_median,0.0,15.7,14.76,,False,O,14.6,feldpausch,,14.6,0.7173,,,,,,,
AND_A01,90,Pouteria guianensis,Sapotaceae,296284.7184,9718120.296,O,,,,,,27.5,20.7,,20180322,5,21.0,20.7,measured,0.36,site_median,0.0,27.5,20.7,,False,O,21.0,feldpausch,,21.0,0.9295,,,,,,,
AND_A01,91,Eriotheca globosa,Malvaceae,296287.2198,9718113.924,O,,,,,,11.9,12.43,,20180322,5,12.03,12.43,measured,0.36,site_median,0.0,11.9,12.43,,False,O,12.03,feldpausch,,12.03,0.41,,,,,,,
AND_A01,92,Tetragastris panamensis,Burseraceae,296289.2077,9718115.268,O,,,,,,11.4,12.11,,20180322,5,11.67,12.11,measured,0.36,site_median,0.0,11.4,12.11,,False,O,11.67,feldpausch,,11.67,0.7173,,,,,,,
AND_A01,93,Tachigali myrmecophila,Fabaceae,296291.7297,9718116.86,O,,,,,,11.9,12.43,,20180322,5,12.03,12.43,measured,0.36,site_median,0.0,11.9,12.43,,False,O,12.03,feldpausch,,12.03,0.476,,,,,,,
AND_A01,94,Tetragastris panamensis,Burseraceae,296292.8116,9718113.072,O,,,,,,30.7,22.08,,20180322,5,22.43,22.08,measured,0.36,site_median,0.0,30.7,22.08,,False,O,22.43,feldpausch,,22.43,0.7173,,,,,,,
AND_A01,95,,,296298.1774,9718105.0,O,,,,,,14.0,13.75,True,20180322,5,13.49,13.75,measured,0.36,site_median,0.0,14.0,13.75,,False,O,13.49,feldpausch,,13.49,0.633,,,,,,,
AND_A01,96,,,296301.3745,9718103.767,O,,,,,,10.3,11.36,True,20180322,5,10.85,11.36,measured,0.36,site_median,0.0,10.3,11.36,,False,O,10.85,feldpausch,,10.85,0.633,,,,,,,
AND_A01,97,,,296296.9922,9718101.518,O,,,,,,19.1,16.64,True,20180322,5,16.65,16.64,measured,0.36,site_median,0.0,19.1,16.64,,False,O,16.65,feldpausch,,16.65,0.633,,,,,,,
AND_A01,98,,,296297.4366,9718102.981,O,,,,,,10.4,11.43,True,20180322,5,10.93,11.43,measured,0.36,site_median,0.0,10.4,11.43,,False,O,10.93,feldpausch,,10.93,0.633,,,,,,,
AND_A01,99,Copaifera reticulata,Fabaceae,296293.1247,9718105.578,O,,,,,,15.1,14.41,,20180322,5,14.21,14.41,measured,0.36,site_median,0.0,15.1,14.41,,False,O,14.21,feldpausch,,14.21,0.6075,,,,,,,
AND_A01,100,Tetragastris panamensis,Burseraceae,296289.6351,9718103.745,O,,,,,,13.7,13.57,,20180322,5,13.29,13.57,measured,0.36,site_median,0.0,13.7,13.57,,False,O,13.29,feldpausch,,13.29,0.7173,,,,,,,
AND_A01,101,Simaba cedron,Simaroubaceae,296289.3747,9718104.356,O,,,,,,10.4,11.43,,20180322,5,10.93,11.43,measured,0.36,site_median,0.0,10.4,11.43,,False,O,10.93,feldpausch,,10.93,0.4743,,,,,,,
AND_A01,102,Lecythis idatimon,Lecythidaceae,296289.8201,9718104.564,O,,,,,,18.2,16.16,,20180322,5,16.13,16.16,measured,0.36,site_median,0.0,18.2,16.16,,False,O,16.13,feldpausch,,16.13,0.7986,,,,,,,
AND_A01,103,Jacaranda copaia,Bignoniaceae,296289.5996,9718101.321,O,,,,,,14.9,14.29,,20180322,5,14.08,14.29,measured,0.36,site_median,0.0,14.9,14.29,,False,O,14.08,feldpausch,,14.08,0.3507,,,,,,,
AND_A01,104,,,296294.9093,9718103.897,O,,,,,,25.0,19.56,True,20180322,5,19.8,19.56,measured,0.36,site_median,0.0,25.0,19.56,,False,O,19.8,feldpausch,,19.8,0.633,,,,,,,
AND_A01,15,,,296346.2354,9718004.301,O,10.6,False,7.36,9.34,20130824.0,12.5,,False,20180322,6,12.46,9.34,measured,0.38,observed,0.0,12.5,9.34,10.6,False,O,9.34,measured,10.6,9.34,0.633,18.1517,18.1517,19.1269,18.1517,18.1517,19.1269,
AND_A01,16,Parkia sp.,Fabaceae,296342.4495,9718002.664,O,15.7,False,15.34,16.45,20130824.0,18.9,,False,20180322,6,16.54,16.45,measured,0.64,observed,0.0,18.9,16.45,15.7,False,O,16.45,measured,15.7,16.45,0.4553,67.8945,67.8945,51.8656,67.8945,67.8945,51.8656,
AND_A01,17,Cecropia palmata,Urticaceae,296346.7776,9718003.258,O,11.5,False,10.77,14.74,20130824.0,,,True,20180322,6,,14.74,measured,0.36,site_median,0.0,,14.74,11.5,False,O,14.74,measured,11.5,14.74,0.3404,33.2198,33.2198,19.1037,33.2198,33.2198,19.1037,
AND_A01,18,Cecropia palmata,Urticaceae,296346.8904,9718002.988,O,14.7,False,9.02,13.01,20130824.0,,,True,20180322,6,,13.01,measured,0.36,site_median,0.0,,13.01,14.7,False,O,13.01,measured,14.7,13.01,0.3404,47.4896,47.4896,27.3098,47.4896,47.4896,27.3098,
AND_A01,19,Tetragastris panamensis,Burseraceae,296344.2187,9718000.748,O,40.0,False,19.41,23.89,20130824.0,41.0,,False,20180322,6,26.42,23.89,measured,0.2,observed,0.0,41.0,23.89,40.0,False,O,23.89,measured,40.0,23.89,0.7173,606.486,606.486,721.9861,606.486,606.486,721.9861,
AND_A01,20,Eschweilera coriacea,Lecythidaceae,296348.5449,9717999.028,O,37.0,False,16.85,20.04,20130824.0,38.9,,False,20180322,6,25.68,20.04,measured,0.38,observed,0.0,38.9,20.04,37.0,False,O,20.04,measured,37.0,20.04,0.8521,438.7758,438.7758,617.899,438.7758,438.7758,617.899,
AND_A01,21,Ormosia grossa,Fabaceae,296348.5088,9717996.592,O,10.3,False,14.32,18.81,20130824.0,10.6,,False,20180322,6,11.08,18.81,measured,0.06,observed,0.0,10.6,18.81,10.3,False,O,18.81,measured,10.3,18.81,0.5906,33.9878,33.9878,33.4671,33.9878,33.9878,33.4671,
