site,tree_id,scientific_name,family_name,utm_easting,utm_northing,type,dbh_2010,dead_2010,hcom_2009,htot_2010,date_2010,dbh_2011,dead_2011,hcom_2011,htot_2011,date_2011,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap,dbh_used,dead_used,type_used,htot_used,htot_source,dbh_used_gap,htot_used_gap,rho_w_m3,iagc_m1_kgC,iagc_m2_kgC,iagc_m3_kgC,iagc_m1_kgC_gap,iagc_m2_kgC_gap,iagc_m3_kgC_gap,quadra_id
TAP_A01,2279,,,726206.76,9666876.97,O,32.1,D,,17.93,20100116-20100213,,D,,,20110704-20110711,499.998497362,,17.93,measured,0.2,site_median,-2.0,,,32.1,False,O,17.93,measured,31.700000000000003,17.79897411847408,0.6344,298.2997,298.2997,314.9754,289.0107,289.0107,305.167,
TAP_A01,2280,Tachigali alba,Fabaceae,726216.74,9666876.18,O,23.0,A,21.93,25.82,20100116-20100213,23.0,A,19.21,22.45,20110704-20110711,499.998497362,18.79,25.82,measured,0.0,observed,-2.0,23.0,25.82,23.0,True,O,25.82,measured,23.0,25.82,0.5573,222.1379,152.2283,152.2283,222.1379,152.2283,152.2283,
TAP_A01,2281,,,726218.0,9666874.94,L,6.2,A,,,20100116-20100213,6.4,A,,,20110704-20110711,499.998497362,7.64,10.1,local_fit,0.2,observed,-2.0,6.0,9.61,6.2,True,L,7.64,feldpausch,5.8,7.263732560447798,0.6344,5.2373,4.0852,4.0852,4.3769,3.4304,3.4304,
TAP_A01,2282,Marlierea velutina,Myrtaceae,726218.01,9666875.14,O,12.4,A,10.61,15.69,20100116-20100213,12.6,A,9.75,13.79,20110704-20110711,499.998497362,12.53,15.69,measured,0.2,observed,-2.0,12.2,15.34,12.4,True,O,15.69,measured,12.0,15.330003910864113,0.945,40.9023,29.439,29.439,37.5069,27.0518,27.0518,
TAP_A01,2283,,,726218.1,9666874.94,O,6.7,A,6.29,11.93,20100116-20100213,7.9,A,10.83,16.37,20110704-20110711,499.998497362,8.94,11.93,measured,1.2,observed,-2.0,5.5,9.09,6.7,True,O,11.93,measured,4.300000000000001,8.506878861313439,0.6344,9.4137,6.8691,6.8691,2.8474,2.1456,2.1456,
TAP_A01,2284,,,726217.36,9666873.61,O,42.7,A,28.88,40.29,20100116-20100213,44.9,A,28.52,39.85,20110704-20110711,499.998497362,27.72,40.29,measured,2.2,observed,-2.0,40.5,38.15,42.7,True,O,40.29,measured,38.300000000000004,37.98827297739548,0.6344,1147.4359,755.0341,755.0341,876.1988,578.9091,578.9091,
TAP_A01,2285,,,726210.85,9666873.2,O,17.8,A,16.9,21.86,20100116-20100213,18.9,A,17.37,22.37,20110704-20110711,499.998497362,16.54,21.86,measured,1.1,observed,-2.0,16.7,20.12,17.8,True,O,21.86,measured,15.600000000000001,19.993708695686685,0.6344,114.493,79.5671,79.5671,81.117,56.8119,56.8119,
TAP_A01,2286,,,726209.82,9666872.38,O,22.6,A,21.13,24.87,20100116-20100213,22.7,A,18.47,23.21,20110704-20110711,499.998497362,18.63,24.87,measured,0.1,observed,-2.0,22.5,24.74,22.6,True,O,24.87,measured,22.400000000000002,24.729137080353205,0.6344,206.9474,142.5408,142.5408,202.2632,139.38,139.38,
TAP_A01,2287,,,726206.66,9666873.67,O,16.1,A,5.6,13.83,20100116-20100213,16.3,A,12.36,15.63,20110704-20110711,499.998497362,14.98,13.83,measured,0.2,observed,-2.0,15.9,13.6,16.1,True,O,13.83,measured,15.700000000000001,13.594834967236498,0.6344,60.2043,44.7614,44.7614,56.3676,41.9719,41.9719,
TAP_A01,2288,,,726198.77,9666874.26,O,27.7,A,16.18,21.09,20100116-20100213,27.8,A,16.46,21.87,20110704-20110711,499.998497362,21.14,21.09,measured,0.1,observed,-2.0,27.6,21.0,27.7,True,O,21.09,measured,27.5,20.997161458701225,0.6344,262.1078,187.1172,187.1172,257.316,183.7605,183.7605,
TAP_A01,2289,Hevea brasiliensis,Euphorbiaceae,726196.76,9666873.87,O,30.8,A,20.57,26.6,20100116-20100213,30.8,A,20.09,26.18,20110704-20110711,499.998497362,22.48,26.6,measured,0.0,observed,-2.0,30.8,26.6,30.8,True,O,26.6,measured,30.8,26.6,0.4666,404.386,279.7139,279.7139,404.386,279.7139,279.7139,
TAP_A01,2290,,,726194.78,9666874.43,O,7.7,A,4.86,11.21,20100116-20100213,8.1,A,4.59,12.01,20110704-20110711,499.998497362,9.1,11.21,measured,0.4,observed,-2.0,7.3,10.38,7.7,True,O,11.21,measured,6.9,10.32890636551988,0.6344,11.6227,8.6222,8.6222,8.6619,6.4752,6.4752,
TAP_A01,2291,,,726189.74,9666874.97,O,6.6,A,4.92,9.72,20100116-20100213,7.0,A,3.89,9.34,20110704-20110711,499.998497362,8.17,9.72,measured,0.4,observed,-2.0,6.2,8.86,6.6,True,O,9.72,measured,5.8,8.815871337805786,0.6344,7.4847,5.6371,5.6371,5.2875,4.0192,4.0192,
TAP_A01,2292,,,726183.87,9666874.5,O,22.4,A,17.64,20.71,20100116-20100213,22.9,A,16.12,21.05,20110704-20110711,499.998497362,18.73,20.71,measured,0.5,observed,-2.0,21.9,20.14,22.4,True,O,20.71,measured,21.4,20.11092614396006,0.6344,170.1126,120.5566,120.5566,151.2092,107.4223,107.4223,
TAP_A01,2293,,,726179.78,9666874.82,O,6.4,A,5.27,11.46,20100116-20100213,6.4,A,8.25,11.32,20110704-20110711,499.998497362,7.64,11.46,measured,0.0,observed,-2.0,6.4,11.46,6.4,True,O,11.46,measured,6.4,11.46,0.6344,8.2773,6.065,6.065,8.2773,6.065,6.065,
TAP_A01,2294,,,726174.89,9666875.06,O,7.9,A,3.24,8.39,20100116-20100213,8.1,A,3.1,7.31,20110704-20110711,499.998497362,9.1,8.39,measured,0.2,observed,-2.0,7.7,8.09,7.9,True,O,8.39,measured,7.5,8.072330408277878,0.6344,9.2092,7.1606,7.1606,8.0133,6.2533,6.2533,
TAP_A01,2295,,,726170.45,9666873.94,O,17.9,A,6.52,17.51,20100116-20100213,18.9,A,11.33,16.98,20110704-20110711,499.998497362,16.54,17.51,measured,1.0,observed,-2.0,16.9,16.25,17.9,True,O,17.51,measured,15.899999999999999,16.16405758880312,0.6344,93.2131,67.1079,67.1079,68.4121,49.5961,49.5961,
TAP_A01,2296,,,726165.69,9666875.19,O,6.4,A,7.9,10.98,20100116-20100213,6.7,A,8.2,11.56,20110704-20110711,499.998497362,7.9,10.98,measured,0.3,observed,-2.0,6.1,10.23,6.4,True,O,10.98,measured,5.800000000000001,10.192094851714295,0.6344,7.9387,5.8564,5.8564,6.0917,4.5256,4.5256,
TAP_A01,2297,,,726161.6,9666875.71,O,6.5,A,5.89,10.1,20100116-20100213,6.6,A,7.99,10.71,20110704-20110711,499.998497362,7.81,10.1,measured,0.1,observed,-2.0,6.4,9.88,6.5,True,O,10.1,measured,6.3,9.864846282230937,0.6344,7.542,5.6418,5.6418,6.9343,5.1988,5.1988,
TAP_A01,2298,,,726154.75,9666875.71,O,12.9,A,14.98,18.62,20100116-20100213,13.2,A,12.27,17.44,20110704-20110711,499.998497362,12.95,18.62,measured,0.3,observed,-2.0,12.6,18.02,12.9,True,O,18.62,measured,12.3,18.00518527435087,0.6344,52.2194,36.6507,36.6507,46.0494,32.4179,32.4179,
TAP_A01,2299,,,726152.8,9666875.77,O,6.2,A,1.74,4.68,20100116-20100213,6.4,A,2.97,7.66,20110704-20110711,499.998497362,7.64,4.68,measured,0.2,observed,-2.0,6.0,4.45,6.2,True,O,4.68,measured,5.8,4.449511568441845,0.6344,3.2462,2.7359,2.7359,2.7128,2.2974,2.2974,
TAP_A01,2300,,,726149.69,9666875.61,O,17.9,A,12.54,19.14,20100116-20100213,18.1,A,7.94,16.82,20110704-20110711,499.998497362,16.07,19.14,measured,0.2,observed,-2.0,17.7,18.85,17.9,True,O,19.14,measured,17.5,18.85254637446444,0.6344,101.6729,72.1762,72.1762,95.8588,68.1378,68.1378,
TAP_A01,2301,,,726144.71,9666876.36,O,5.2,A,2.15,2.8,20100116-20100213,5.3,A,2.15,2.8,20110704-20110711,499.998497362,6.62,2.8,measured,0.1,observed,-2.0,5.1,2.72,5.2,True,O,2.8,measured,5.0,2.717208924876752,0.6344,1.3948,1.2643,1.2643,1.2547,1.1405,1.1405,
TAP_A01,2302,Protium hebetatum,Burseraceae,726140.81,9666876.22,O,62.8,A,16.25,27.91,20100116-20100213,62.9,A,15.64,30.69,20110704-20110711,499.998497362,32.62,27.91,measured,0.1,observed,-2.0,62.7,27.87,62.8,True,O,27.91,measured,62.599999999999994,27.870514372086436,0.5773,1702.7054,1209.5123,1209.5123,1689.7999,1200.4297,1200.4297,
TAP_A01,2303,Guarea guidonia,Meliaceae,726129.57,9666871.9,O,54.7,A,18.75,34.8,20100116-20100213,55.2,A,19.4,29.35,20110704-20110711,499.998497362,30.72,34.8,measured,0.5,observed,-2.0,54.2,34.51,54.7,True,O,34.8,measured,53.7,34.49419939834846,0.5651,1612.8475,1099.1221,1099.1221,1542.4485,1051.6817,1051.6817,
TAP_A01,2304,Lecythis lurida,Lecythidaceae,726127.71,9666876.46,O,89.2,A,31.05,42.16,20100116-20100213,89.4,A,27.93,38.02,20110704-20110711,499.998497362,37.52,42.16,measured,0.2,observed,-2.0,89.0,42.09,89.2,True,O,42.16,measured,88.8,42.09315763797298,0.8633,5052.1458,3419.4627,3419.4627,5000.2674,3384.468,3384.468,
TAP_A01,2305,,,726106.48,9666875.74,L,18.0,A,,,20100116-20100213,25.2,A,,,20110704-20110711,499.998497362,19.9,17.94,local_fit,5.0,observed,-2.0,15.2,12.87,18.0,True,L,19.9,feldpausch,8.0,11.211418153989987,0.6344,106.7661,75.3471,75.3471,12.5245,9.3081,9.3081,
TAP_A01,2306,,,726104.62,9666877.19,O,40.7,A,20.59,31.54,20100116-20100213,43.7,A,24.59,31.81,20110704-20110711,499.998497362,27.33,31.54,measured,3.0,observed,-2.0,37.7,29.13,40.7,True,O,31.54,measured,34.7,28.86774565808951,0.6344,822.7691,561.4578,561.4578,552.773,379.6087,379.6087,
TAP_A01,2307,,,726096.13,9666877.54,O,9.6,A,11.51,15.28,20100116-20100213,10.3,A,10.87,14.94,20110704-20110711,499.998497362,10.85,15.28,measured,0.7,observed,-2.0,8.9,13.74,9.6,True,O,15.28,measured,8.2,13.612108929146512,0.6344,24.1857,17.2669,17.2669,15.8831,11.4614,11.4614,
TAP_A01,2308,,,726078.13,9666878.03,O,8.9,A,5.86,12.84,20100116-20100213,9.5,A,6.54,13.47,20110704-20110711,499.998497362,10.23,12.84,measured,0.6,observed,-2.0,8.3,11.64,8.9,True,O,12.84,measured,7.7,11.538292483846497,0.6344,17.6047,12.872,12.872,11.9548,8.8282,8.8282,
TAP_A01,2309,,,726078.13,9666877.98,O,11.4,A,10.21,15.84,20100116-20100213,11.6,A,11.52,18.4,20110704-20110711,499.998497362,11.82,15.84,measured,0.2,observed,-2.0,11.2,15.45,11.4,True,O,15.84,measured,11.0,15.440412501762944,0.6344,35.0348,25.0766,25.0766,31.8706,22.8648,22.8648,
TAP_A01,2310,,,726067.63,9666878.09,O,9.2,A,7.2,14.37,20100116-20100213,9.5,A,6.74,12.88,20110704-20110711,499.998497362,10.23,14.37,measured,0.3,observed,-2.0,8.9,13.71,9.2,True,O,14.37,measured,8.6,13.676771628114846,0.6344,20.9629,15.0812,15.0812,17.5114,12.6558,12.6558,
TAP_A01,2311,,,726064.53,9666878.03,O,10.2,A,8.07,11.77,20100116-20100213,10.4,A,7.59,12.02,20110704-20110711,499.998497362,10.93,11.77,measured,0.2,observed,-2.0,10.0,11.44,10.2,True,O,11.77,measured,9.799999999999999,11.43376402897662,0.6344,21.1021,15.7454,15.7454,18.9726,14.1942,14.1942,
TAP_A01,2312,,,726063.39,9666878.36,O,31.9,A,13.1,23.4,20100116-20100213,31.9,A,13.37,25.88,20110704-20110711,499.998497362,22.95,23.4,measured,0.0,observed,-2.0,31.9,23.4,31.9,True,O,23.4,measured,31.9,23.4,0.6344,382.1332,270.1839,270.1839,382.1332,270.1839,270.1839,
TAP_A01,2313,,,726054.25,9666879.03,O,7.3,A,7.27,8.95,20100116-20100213,7.2,A,7.23,9.15,20110704-20110711,499.998497362,8.34,8.95,measured,0.0,observed,-2.0,7.2,8.95,7.3,True,O,8.95,measured,7.3,8.95,0.6344,8.4071,6.4461,6.4461,8.4071,6.4461,6.4461,
TAP_A01,2314,,,726053.04,9666878.82,O,16.5,A,14.7,18.76,20100116-20100213,16.8,A,13.5,24.93,20110704-20110711,499.998497362,15.29,18.76,measured,0.3,observed,-2.0,16.2,18.29,16.5,True,O,18.76,measured,15.9,18.293611548621595,0.6344,85.0481,60.3298,60.3298,77.1955,54.8801,54.8801,
TAP_A01,2315,Sloanea guianensis,Elaeocarpaceae,726052.74,9666875.38,O,68.2,A,25.41,32.72,20100116-20100213,68.8,A,12.72,32.85,20110704-20110711,499.998497362,33.91,32.72,measured,0.6,observed,-2.0,67.6,32.48,68.2,True,O,32.72,measured,67.0,32.47395459084725,0.8212,2335.9609,1624.5964,1624.5964,2239.8402,1558.2777,1558.2777,
TAP_A01,2316,,,726051.52,9666877.91,O,14.3,A,9.03,17.07,20100116-20100213,14.6,A,12.95,18.62,20110704-20110711,499.998497362,13.89,17.07,measured,0.3,observed,-2.0,14.0,16.58,14.3,True,O,17.07,measured,13.700000000000001,16.56904284346004,0.6344,58.6593,41.9468,41.9468,52.4051,37.5739,37.5739,
TAP_A01,2317,,,726044.75,9666878.96,O,5.6,A,3.92,12.18,20100116-20100213,5.7,A,5.67,12.35,20110704-20110711,499.998497362,6.99,12.18,measured,0.1,observed,-2.0,5.5,11.87,5.6,True,O,12.18,measured,5.3999999999999995,11.84724189099785,0.6344,6.7689,4.8808,4.8808,6.1368,4.4368,4.4368,
TAP_A01,2318,,,726036.61,9666877.85,O,52.0,A,23.67,30.01,20100116-20100213,53.7,A,23.52,38.29,20110704-20110711,499.998497362,30.32,30.01,measured,1.7,observed,-2.0,50.3,29.07,52.0,True,O,30.01,measured,48.6,29.021520581803102,0.6344,1264.4767,879.9738,879.9738,1072.4809,747.8889,747.8889,
TAP_A01,2319,,,726032.41,9666877.78,O,21.7,A,12.88,19.95,20100116-20100213,21.9,A,8.86,17.4,20110704-20110711,499.998497362,18.21,19.95,measured,0.2,observed,-2.0,21.5,19.71,21.7,True,O,19.95,measured,21.3,19.71195449037236,0.6344,154.1609,109.7317,109.7317,146.9311,104.6906,104.6906,
TAP_A01,2320,,,726032.15,9666879.39,O,7.8,A,9.7,12.37,20100116-20100213,7.8,A,7.76,11.51,20110704-20110711,499.998497362,8.85,12.37,measured,0.0,observed,-2.0,7.8,12.37,7.8,True,O,12.37,measured,7.8,12.37,0.6344,13.1215,9.5897,9.5897,13.1215,9.5897,9.5897,
TAP_A01,2321,,,726030.75,9666879.38,O,8.3,A,3.2,9.88,20100116-20100213,8.4,A,5.74,11.4,20110704-20110711,499.998497362,9.35,9.88,measured,0.1,observed,-2.0,8.2,9.71,8.3,True,O,9.88,measured,8.100000000000001,9.703566164121861,0.6344,11.8955,9.035,9.035,11.1447,8.4789,8.4789,
TAP_A01,2322,,,726027.14,9666879.13,O,47.9,D,,3.88,20100116-20100213,47.9,D,1.47,3.16,20110704-20110711,499.998497362,28.66,3.88,measured,0.0,observed,-2.0,47.9,3.88,47.9,False,O,3.88,measured,47.9,3.88,0.6344,146.2768,146.2768,154.454,146.2768,146.2768,154.454,
TAP_A01,2323,Carapa guianensis,Meliaceae,726024.07,9666876.82,O,58.3,A,27.28,41.01,20100116-20100213,58.6,A,23.1,37.05,20110704-20110711,499.998497362,31.59,41.01,measured,0.3,observed,-2.0,58.0,40.82,58.3,True,O,41.01,measured,57.699999999999996,40.81422533850319,0.53,2144.0066,1428.0401,1428.0401,2091.356,1393.3331,1393.3331,
TAP_A01,2324,,,726016.34,9666879.25,O,15.9,A,5.14,16.02,20100116-20100213,15.9,A,3.82,13.0,20110704-20110711,499.998497362,14.73,16.02,measured,0.0,observed,-2.0,15.9,16.02,15.9,True,O,16.02,measured,15.9,16.02,0.6344,67.817,49.2343,49.2343,67.817,49.2343,49.2343,
TAP_A01,2325,Pourouma guianensis,Urticaceae,726014.01,9666878.22,O,44.0,A,20.18,29.9,20100116-20100213,44.4,A,30.48,38.23,20110704-20110711,499.998497362,27.56,29.9,measured,0.4,observed,-2.0,43.6,29.62,44.0,True,O,29.9,measured,43.2,29.612917748174816,0.38,909.359,628.1507,628.1507,869.1418,600.7566,600.7566,
TAP_A01,2326,Jacaranda copaia,Bignoniaceae,726009.15,9666879.57,O,62.6,A,34.93,41.27,20100116-20100213,63.3,A,32.61,42.28,20110704-20110711,499.998497362,32.71,41.27,measured,0.7,observed,-2.0,61.9,40.87,62.6,True,O,41.27,measured,61.2,40.85487044384747,0.3507,2478.7517,1654.9967,1654.9967,2348.4075,1568.7718,1568.7718,
TAP_A01,2327,,,726000.96,9666876.66,O,44.5,A,14.24,21.23,20100116-20100213,44.4,A,5.18,22.85,20110704-20110711,499.998497362,27.56,21.23,measured,0.0,observed,-2.0,44.4,21.23,44.5,True,O,21.23,measured,44.5,21.23,0.6344,665.5223,485.5395,485.5395,665.5223,485.5395,485.5395,
TAP_A01,2328,,,725996.3,9666878.05,O,28.5,A,13.98,20.96,20100116-20100213,28.8,A,22.22,27.63,20110704-20110711,499.998497362,21.59,20.96,measured,0.3,observed,-2.0,28.2,20.7,28.5,True,O,20.96,measured,27.9,20.69173522576578,0.6344,275.4202,197.0821,197.0821,260.9143,186.8916,186.8916,
TAP_A01,2329,,,725981.07,9666880.8,O,5.3,A,4.88,10.16,20100116-20100213,5.4,A,5.17,10.84,20110704-20110711,499.998497362,6.71,10.16,measured,0.1,observed,-2.0,5.2,9.87,5.3,True,O,10.16,measured,5.1,9.865623660860594,0.6344,5.093,3.7692,3.7692,4.591,3.4072,3.4072,
TAP_A01,2330,,,725979.47,9666880.59,O,16.2,A,7.95,18.4,20100116-20100213,17.7,A,6.94,14.29,20110704-20110711,499.998497362,15.83,18.4,measured,1.5,observed,-2.0,14.7,16.21,16.2,True,O,18.4,measured,13.2,15.974045390748442,0.6344,80.5186,57.2414,57.2414,47.0277,33.8533,33.8533,
TAP_A01,2331,,,725951.39,9666881.83,O,5.7,A,6.6,7.96,20100116-20100213,5.8,A,5.39,6.74,20110704-20110711,499.998497362,7.09,7.96,measured,0.1,observed,-2.0,5.6,7.75,5.7,True,O,7.96,measured,5.5,7.746610057167318,0.6344,4.6261,3.5707,3.5707,4.2017,3.2515,3.2515,
TAP_A01,2332,Strychnos subcordata,Loganiaceae,725951.06,9666880.98,O,20.5,A,11.41,22.94,20100116-20100213,20.7,A,12.75,18.5,20110704-20110711,499.998497362,17.56,22.94,measured,0.2,observed,-2.0,20.3,22.64,20.5,True,O,22.94,measured,20.1,22.646831790864713,0.6959,158.1042,109.7824,109.7824,150.2404,104.4354,104.4354,
TAP_A01,2333,,,725947.26,9666880.75,O,18.3,A,10.51,19.77,20100116-20100213,17.0,A,10.77,18.33,20110704-20110711,499.998497362,15.41,19.77,measured,0.0,observed,-2.0,17.0,19.77,18.3,True,O,19.77,measured,18.3,19.77,0.6344,109.564,77.4631,77.4631,109.564,77.4631,77.4631,
TAP_A01,2334,Protium paniculatum,Burseraceae,725941.78,9666881.81,O,9.6,A,6.46,14.3,20100116-20100213,9.7,A,6.7,17.0,20110704-20110711,499.998497362,10.39,14.3,measured,0.1,observed,-2.0,9.5,14.08,9.6,True,O,14.3,measured,9.4,14.08238708544148,0.49,22.6706,16.3556,16.3556,21.4345,15.4858,15.4858,
TAP_A01,2335,,,725931.77,9666881.41,O,13.7,A,16.4,18.66,20100116-20100213,15.3,A,15.53,20.77,20110704-20110711,499.998497362,14.34,18.66,measured,1.6,observed,-2.0,12.1,15.85,13.7,True,O,18.66,measured,10.5,15.451681433013643,0.6344,58.8503,41.4101,41.4101,29.1248,20.8459,20.8459,
TAP_A01,2336,,,725931.58,9666881.86,O,47.1,A,29.73,34.99,20100116-20100213,47.7,A,26.72,35.94,20110704-20110711,499.998497362,28.6,34.99,measured,0.6,observed,-2.0,46.5,34.54,47.1,True,O,34.99,measured,45.9,34.53043156369661,0.6344,1210.8401,818.5542,818.5542,1136.591,769.0137,769.0137,
TAP_A01,2337,Ecclinusa ramiflora,Sapotaceae,725917.63,9666880.42,O,37.7,A,26.79,33.55,20100116-20100213,39.5,A,19.39,28.5,20110704-20110711,499.998497362,25.89,33.55,measured,1.8,observed,-2.0,35.9,31.83,37.7,True,O,33.55,measured,34.1,31.703729286045597,0.961,752.5839,506.709,506.709,585.438,395.8006,395.8006,
TAP_A01,2338,,,725912.77,9666881.62,O,56.1,A,22.39,32.95,20100116-20100213,56.4,A,23.2,35.63,20110704-20110711,499.998497362,31.04,32.95,measured,0.3,observed,-2.0,55.8,32.78,56.1,True,O,32.95,measured,55.5,32.783318817908246,0.6344,1606.4347,1105.5819,1105.5819,1565.3009,1077.58,1077.58,
TAP_A01,2339,,,725912.14,9666880.59,O,32.8,D,,20.24,20100116-20100213,32.8,D,2.27,17.79,20110704-20110711,499.998497362,23.32,20.24,measured,0.0,observed,-2.0,32.8,20.24,32.8,False,O,20.24,measured,32.8,20.24,0.6344,350.1933,350.1933,369.7699,350.1933,350.1933,369.7699,
TAP_A01,2340,,,725903.48,9666882.09,O,12.9,A,7.34,15.02,20100116-20100213,10.2,A,5.0,14.65,20110704-20110711,499.998497362,10.78,15.02,measured,0.0,observed,-2.0,10.2,15.02,12.9,True,O,15.02,measured,12.9,15.02,0.6344,42.3411,30.7436,30.7436,42.3411,30.7436,30.7436,
TAP_A01,2341,,,725898.11,9666883.15,O,11.3,A,8.81,14.41,20100116-20100213,11.5,A,8.87,17.1,20110704-20110711,499.998497362,11.75,14.41,measured,0.2,observed,-2.0,11.1,14.04,11.3,True,O,14.41,measured,10.9,14.04287171058105,0.6344,31.3997,22.8036,22.8036,28.5387,20.7745,20.7745,
TAP_A01,2342,Cecropia palmata,Urticaceae,725874.42,9666883.85,O,10.5,A,12.18,15.88,20100116-20100213,11.7,A,12.34,19.35,20110704-20110711,499.998497362,11.89,15.88,measured,1.2,observed,-2.0,9.3,13.46,10.5,True,O,15.88,measured,8.1,13.138068211018897,0.3404,29.9125,21.3174,21.3174,14.9799,10.864,10.864,
TAP_A01,2343,Quiina florida,Quiinaceae,725868.73,9666884.37,O,6.7,A,2.03,6.6,20100116-20100213,6.8,A,2.92,6.06,20110704-20110711,499.998497362,7.99,6.6,measured,0.1,observed,-2.0,6.6,6.45,6.7,True,O,6.6,measured,6.5,6.451274941653096,0.728,5.2824,4.2325,4.2325,4.8695,3.91,3.91,
TAP_A01,2344,,,725862.33,9666884.61,O,14.0,A,5.92,11.02,20100116-20100213,14.3,A,9.32,13.94,20110704-20110711,499.998497362,13.69,11.02,measured,0.3,observed,-2.0,13.7,10.7,14.0,True,O,11.02,measured,13.4,10.68861849877313,0.6344,36.7174,28.1074,28.1074,32.7188,25.1146,25.1146,
TAP_A01,2345,,,725861.91,9666883.97,L,8.8,A,,,20100116-20100213,8.8,A,,,20110704-20110711,499.998497362,9.68,12.2,local_fit,0.0,observed,-2.0,8.8,12.2,8.8,True,L,9.68,feldpausch,8.8,9.68,0.6344,13.0709,9.9878,9.9878,13.0709,9.9878,9.9878,
TAP_A01,2346,,,725854.89,9666883.33,O,33.2,A,12.79,14.41,20100116-20100213,33.4,A,17.7,22.36,20110704-20110711,499.998497362,23.57,14.41,measured,0.2,observed,-2.0,33.0,14.31,33.2,True,O,14.41,measured,32.800000000000004,14.30921984517307,0.6344,257.3821,196.8443,196.8443,249.6477,191.0297,191.0297,
TAP_A01,2347,Minquartia guianensis,Olacaceae,725848.62,9666884.47,O,10.0,A,5.41,10.91,20100116-20100213,10.0,A,3.5,11.67,20110704-20110711,499.998497362,10.62,10.91,measured,0.0,observed,-2.0,10.0,10.91,10.0,True,O,10.91,measured,10.0,10.91,0.7867,18.8529,14.2233,14.2233,18.8529,14.2233,14.2233,
TAP_A01,2348,,,725843.03,9666884.73,O,7.5,A,2.45,7.58,20100116-20100213,7.6,A,2.21,8.2,20110704-20110711,499.998497362,8.68,7.58,measured,0.1,observed,-2.0,7.4,7.43,7.5,True,O,7.58,measured,7.3,7.428827654130744,0.6344,7.5359,5.9395,5.9395,7.0095,5.535,5.535,
TAP_A01,2349,,,725836.44,9666885.28,O,14.3,A,12.02,16.4,20100116-20100213,14.2,A,9.67,18.19,20110704-20110711,499.998497362,13.62,16.4,measured,0.0,observed,-2.0,14.2,16.4,14.3,True,O,16.4,measured,14.3,16.4,0.6344,56.4111,40.5951,40.5951,56.4111,40.5951,40.5951,
TAP_A01,2350,Eschweilera parviflora,Lecythidaceae,725835.06,9666882.47,O,40.0,A,5.59,26.24,20100116-20100213,40.8,A,13.21,30.13,20110704-20110711,499.998497362,26.35,26.24,measured,0.8,observed,-2.0,39.2,25.68,40.0,True,O,26.24,measured,38.4,25.66042578597443,0.918,664.6461,466.5432,466.5432,600.5052,422.182,422.182,
TAP_A01,2351,Minquartia guianensis,Olacaceae,725825.56,9666882.55,O,35.4,A,10.14,21.47,20100116-20100213,35.6,A,9.34,25.46,20110704-20110711,499.998497362,24.44,21.47,measured,0.2,observed,-2.0,35.2,21.33,35.4,True,O,21.47,measured,35.0,21.332006735470777,0.7867,430.5099,310.102,310.102,418.4239,301.539,301.539,
TAP_A01,2352,Tachigali myrmecophila,Fabaceae,725825.21,9666884.36,O,13.2,A,22.28,24.6,20100116-20100213,13.6,A,20.85,23.65,20110704-20110711,499.998497362,13.22,24.6,measured,0.4,observed,-2.0,12.8,23.58,13.2,True,O,24.6,measured,12.399999999999999,23.54141787333939,0.476,71.676,48.1939,48.1939,60.7755,41.0263,41.0263,
TAP_A01,2353,,,725819.78,9666883.52,O,28.1,A,26.64,29.41,20100116-20100213,28.8,A,25.14,32.42,20110704-20110711,499.998497362,21.59,29.41,measured,0.7,observed,-2.0,27.4,28.54,28.1,True,O,29.41,measured,26.700000000000003,28.507295873563766,0.6344,372.895,252.7557,252.7557,327.3767,222.4518,222.4518,
TAP_A01,2354,,,725819.39,9666883.78,O,29.2,A,22.85,26.05,20100116-20100213,30.0,A,17.65,25.14,20110704-20110711,499.998497362,22.13,26.05,measured,0.8,observed,-2.0,28.4,25.2,29.2,True,O,26.05,measured,27.599999999999998,25.1777996685245,0.6344,357.0396,247.1473,247.1473,309.3916,214.7386,214.7386,
TAP_A01,2355,,,725804.35,9666886.17,O,5.2,A,1.85,7.07,20100116-20100213,4.9,A,1.2,5.87,20110704-20110711,499.998497362,6.23,7.07,measured,0.0,observed,-2.0,4.9,7.07,5.2,True,O,7.07,measured,5.2,7.07,0.6344,3.4446,2.6971,2.6971,3.4446,2.6971,2.6971,
TAP_A01,2356,Caryocar villosum,Caryocaraceae,725797.95,9666882.91,O,140.5,A,28.09,40.53,20100116-20100213,140.2,A,26.18,42.9,20110704-20110711,499.998497362,42.74,40.53,measured,0.0,observed,-2.0,140.2,40.53,140.5,True,O,40.53,measured,140.5,40.53,0.758,11800.8921,8214.3533,8214.3533,11800.8921,8214.3533,8214.3533,
TAP_A01,2357,Minquartia guianensis,Olacaceae,725792.71,9666884.77,O,23.0,A,14.25,21.31,20100116-20100213,23.2,A,9.88,22.32,20110704-20110711,499.998497362,18.89,21.31,measured,0.2,observed,-2.0,22.8,21.07,23.0,True,O,21.31,measured,22.6,21.073108242879,0.7867,184.1836,130.1057,130.1057,176.0514,124.4762,124.4762,
