site,tree_id,scientific_name,family_name,utm_easting,utm_northing,dbh,htot,hcom,date,dead,type,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap,dbh_used,dead_used,type_used,htot_used,htot_source,dbh_used_gap,htot_used_gap,rho_w_m3,iagc_m1_kgC,iagc_m2_kgC,iagc_m3_kgC,iagc_m1_kgC_gap,iagc_m2_kgC_gap,iagc_m3_kgC_gap,plot_id,quadra_id
FN_A01,127,Ormosia coccinea,Fabaceae,805.315.274.863.136,867.147.692.219.776,17.7,13.3,5.5,20150819,False,O,15.83,15.83,feldpausch_regional,0.18,default,2.0,18.06,16.05,17.7,False,O,13.3,measured,18.06,13.480200629041505,0.625,69.7242,69.7242,72.5583,73.478,73.478,76.4646,unknown,
FN_A01,128,,,805.328.618.924.248,867.148.215.676.668,49.1,5.44,,20150819,True,O,29.02,29.02,feldpausch_regional,0.18,default,2.0,49.46,29.12,49.1,True,O,5.44,measured,49.46,5.459895531546569,0.6481,213.4992,194.0628,194.0628,217.3385,197.5079,197.5079,unknown,
FN_A01,129,,,8.053.364.449.908,8.671.472.182.048,40.6,0.88,,20150819,True,O,26.28,26.28,feldpausch_regional,0.18,default,2.0,40.96,26.41,40.6,True,O,0.88,measured,40.96,0.8841997832290339,0.6481,24.8954,29.9019,29.9019,25.4461,30.5533,30.5533,unknown,
FN_A01,130,Dipteryx odorata,Fabaceae,805.324.518.969.296,867.148.133.316.736,44.5,19.91,12.48,20150819,False,O,27.59,27.59,feldpausch_regional,0.18,default,2.0,44.86,27.71,44.5,False,O,19.91,measured,44.86,19.99370825742861,0.9228,625.105,625.105,951.4794,637.6199,637.6199,970.5285,unknown,
FN_A01,131,Neea oppositifolia,Nyctaginaceae,80.531.658.438.516,86.714.822.615.056,17.1,7.66,4.34,20150819,False,O,15.47,15.47,feldpausch_regional,0.18,default,2.0,17.46,15.69,17.1,False,O,7.66,measured,17.46,7.768057897485605,0.893,38.0431,38.0431,56.0831,40.1676,40.1676,59.215,unknown,
FN_A01,132,Virola michelii,Myristicaceae,805.316.780.170.497,867.148.265.896.682,18.3,14.55,10.59,20150819,False,O,16.19,16.19,feldpausch_regional,0.18,default,2.0,18.66,16.4,18.3,False,O,14.55,measured,18.66,14.739562678346458,0.4701,81.2306,81.2306,64.0212,85.4518,85.4518,67.3482,unknown,
FN_A01,133,Guatteria schomburgkiana,Annonaceae,805.311.021.640.696,867.148.270.760.236,20.4,14.7,8.98,20150819,False,O,17.39,17.39,feldpausch_regional,0.18,default,2.0,20.76,17.59,20.4,False,O,14.7,measured,20.759999999999998,14.86835048277461,0.6,101.4286,101.4286,101.4286,106.1248,106.1248,106.1248,unknown,
FN_A01,134,Jacaranda copaia,Bignoniaceae,805.309.853.682.728,867.148.634.500.948,15.2,13.7,12.69,20150819,False,O,14.28,14.28,feldpausch_regional,0.18,default,2.0,15.56,14.51,15.2,False,O,13.7,measured,15.559999999999999,13.921526555438508,0.3507,53.3161,53.3161,31.5646,56.6894,56.6894,33.5616,unknown,
FN_A01,135,,,805.312.105.515.472,867.148.538.023.552,35.3,3.77,,20150819,True,O,24.32,24.32,feldpausch_regional,0.18,default,2.0,35.66,24.46,35.3,True,O,3.77,measured,35.66,3.791712050974438,0.6481,78.3838,74.3115,74.3115,80.4011,76.192,76.192,unknown,
FN_A01,136,Esenbeckia febrifuga,Rutaceae,805.309.632.957.008,867.149.303.091.328,35.0,15.73,10.04,20150819,False,O,24.21,24.21,feldpausch_regional,0.18,default,2.0,35.36,24.35,35.0,False,O,15.73,measured,35.36,15.821618540450194,1.0485,310.8055,310.8055,535.9051,318.8787,318.8787,549.8252,unknown,
FN_A01,137,Ormosia excelsa,Fabaceae,80.534.614.551.304,86.714.855.698.864,78.0,23.28,10.02,20150819,False,O,35.67,35.67,feldpausch_regional,0.18,default,2.0,78.36,35.74,78.0,False,O,23.28,measured,78.36,23.321603599710745,0.61,2177.7335,2177.7335,2213.151,2201.229,2201.229,2237.0285,unknown,
FN_A01,138,Aspidosperma excelsum,Apocynaceae,80.532.459.082.272,86.714.837.229.412,73.0,25.38,16.89,20150819,False,O,34.75,34.75,feldpausch_regional,0.18,default,2.0,73.36,34.82,73.0,False,O,25.38,measured,73.36,25.43061461873619,0.792,2081.8562,2081.8562,2729.8004,2106.035,2106.035,2761.5044,unknown,
FN_A01,139,,,8.053.664.450.032,8.671.473.052.872,56.0,4.24,,20150819,True,O,30.93,30.93,feldpausch_regional,0.18,default,2.0,56.36,31.03,56.0,True,O,4.24,measured,56.36,4.252790673630462,0.6481,216.3878,205.8831,205.8831,219.7566,209.0532,209.0532,unknown,
FN_A01,140,Dipteryx odorata,Fabaceae,80.534.632.912.016,86.714.942.088.556,61.9,14.29,11.7,20150819,False,O,32.39,32.39,feldpausch_regional,0.18,default,2.0,62.26,32.47,61.9,False,O,14.29,measured,62.26,14.327028350659894,0.9228,861.2957,861.2957,1310.988,873.3036,873.3036,1329.2653,unknown,
FN_A01,141,Erisma uncinatum,Vochysiaceae,80.527.876.393.676,867.158.904.282.424,23.0,15.19,9.77,20150819,False,O,18.79,18.79,feldpausch_regional,0.18,default,2.0,23.36,18.97,23.0,False,O,15.19,measured,23.36,15.340512442075331,0.5231,132.3591,132.3591,115.772,137.7525,137.7525,120.4894,unknown,
FN_A01,142,Protium paniculatum,Burseraceae,80.527.735.596.576,867.159.352.273.344,24.5,15.98,9.6,20150819,False,O,19.55,19.55,feldpausch_regional,0.18,default,2.0,24.86,19.73,24.5,False,O,15.98,measured,24.86,16.126550741489854,0.49,157.3272,157.3272,129.1099,163.32,163.32,134.0279,unknown,
FN_A01,143,Himatanthus sucuuba,Apocynaceae,80.527.558.486.596,867.159.555.483.304,42.3,29.28,17.92,20150819,False,O,26.87,26.87,feldpausch_regional,0.18,default,2.0,42.66,26.99,42.3,False,O,29.28,measured,42.66,29.412085896111165,0.462,824.9934,824.9934,639.2421,842.447,842.447,652.766,unknown,
FN_A01,144,Mucuna rostrata,Fabaceae,805.277.302.747.126,867.159.683.022.596,13.7,13.76,8.72,20150819,False,O,13.29,13.29,feldpausch_regional,0.18,default,2.0,14.06,13.53,13.7,False,O,13.76,measured,14.059999999999999,14.010573123505981,0.6481,43.715,43.715,47.134,46.8025,46.8025,50.463,unknown,
FN_A01,145,Calophyllum brasiliense,Calophyllaceae,8.052.753.331.024,86.715.991.267.296,32.4,22.72,11.78,20150819,False,O,23.15,23.15,feldpausch_regional,0.18,default,2.0,32.76,23.3,32.4,False,O,22.72,measured,32.76,22.866394370412024,0.5891,382.7358,382.7358,375.9274,393.54,393.54,386.5394,unknown,
FN_A01,146,Aspidosperma excelsum,Apocynaceae,8.052.803.858.952,86.716.022.923.728,86.4,31.68,24.27,20150819,False,O,37.07,37.07,feldpausch_regional,0.18,default,2.0,86.76,37.12,86.4,False,O,31.68,measured,86.76,31.72752430155097,0.792,3591.7148,3591.7148,4709.5781,3626.2868,3626.2868,4754.9101,unknown,
FN_A01,147,Pouteria gongrijpii,Sapotaceae,8.052.812.535.138,86.716.110.840.212,35.3,17.53,8.79,20150819,False,O,24.32,24.32,feldpausch_regional,0.18,default,2.0,35.66,24.46,35.3,False,O,17.53,measured,35.66,17.63095815744878,0.7994,351.2757,351.2757,464.8044,360.3163,360.3163,476.7669,unknown,
FN_A01,148,,,8.052.798.067.362,86.716.122.117.108,91.0,3.84,,20150819,True,O,37.75,37.75,feldpausch_regional,0.18,default,2.0,91.36,37.81,91.0,True,O,3.84,measured,91.36,3.845256175597023,0.6481,506.7768,501.3317,501.3317,511.3799,505.8719,505.8719,unknown,
FN_A01,149,Jacaranda copaia,Bignoniaceae,80.526.876.590.094,867.161.450.788.156,19.4,17.81,16.51,20150819,False,O,16.83,16.83,feldpausch_regional,0.18,default,2.0,19.76,17.03,19.4,False,O,17.81,measured,19.759999999999998,18.02655792770162,0.3507,110.8913,110.8913,65.6507,116.3075,116.3075,68.8572,unknown,
FN_A01,150,Guatteria schomburgkiana,Annonaceae,805.283.673.020.952,867.160.293.054.373,11.4,14.37,6.58,20150819,False,O,11.67,11.67,feldpausch_regional,0.18,default,2.0,11.76,11.93,11.4,False,O,14.37,measured,11.76,14.691867682275694,0.6,31.8579,31.8579,31.8579,34.591,34.591,34.591,unknown,
FN_A01,151,Dipteryx odorata,Fabaceae,805.277.415.096,8.671.621.371.728,60.4,22.74,13.74,20150819,False,O,32.03,32.03,feldpausch_regional,0.18,default,2.0,60.76,32.12,60.4,False,O,22.74,measured,60.76,22.801187219532498,0.9228,1292.0291,1292.0291,1966.6121,1310.5363,1310.5363,1994.7821,unknown,
FN_A01,152,Copaifera reticulata,Fabaceae,8.052.795.240.128,86.716.265.499.392,50.5,22.55,14.81,20150819,False,O,29.43,29.43,feldpausch_regional,0.18,default,2.0,50.86,29.53,50.5,False,O,22.55,measured,50.86,22.629194229477932,0.6075,903.5589,903.5589,914.5807,919.315,919.315,930.529,unknown,
FN_A01,153,,,805.277.603.998,86.716.289.609.736,78.0,5.26,,20150819,True,O,35.67,35.67,feldpausch_regional,0.18,default,2.0,78.36,35.74,78.0,True,O,5.26,measured,78.36,5.269400126051482,0.6481,509.931,476.4475,476.4475,515.4326,481.5584,481.5584,unknown,
FN_A01,154,Esenbeckia febrifuga,Rutaceae,80.528.935.469.058,867.163.539.338.132,39.0,17.97,11.55,20150819,False,O,25.71,25.71,feldpausch_regional,0.18,default,2.0,39.36,25.84,39.0,False,O,17.97,measured,39.36,18.060578967566947,1.0485,437.1774,437.1774,753.8013,447.2788,447.2788,771.2186,unknown,
FN_A01,155,Ormosia excelsa,Fabaceae,8.052.873.088.178,86.716.453.716.692,48.9,22.69,16.58,20150819,False,O,28.96,28.96,feldpausch_regional,0.18,default,2.0,49.26,29.06,48.9,False,O,22.69,measured,49.26,22.773471075545462,0.61,853.6622,853.6622,867.5457,869.0819,869.0819,883.2161,unknown,
FN_A01,156,Pouteria gongrijpii,Sapotaceae,8.052.899.676.752,86.716.462.217.888,35.1,22.88,13.65,20150819,False,O,24.25,24.25,feldpausch_regional,0.18,default,2.0,35.46,24.39,35.1,False,O,22.88,measured,35.46,23.012762473582352,0.7994,450.5357,450.5357,596.1444,462.2024,462.2024,611.5816,unknown,
FN_A01,157,,,80.529.043.145.436,867.164.531.660.424,54.5,19.72,,20150819,True,O,30.54,30.54,feldpausch_regional,0.18,default,2.0,54.86,30.63,54.5,True,O,19.72,measured,54.86,19.78194031691645,0.6481,919.8898,685.6245,685.6245,934.6445,696.4966,696.4966,unknown,
FN_A01,158,Erisma uncinatum,Vochysiaceae,80.529.206.934.272,867.164.373.921.328,46.0,26.23,15.64,20150819,False,O,28.07,28.07,feldpausch_regional,0.18,default,2.0,46.36,28.19,46.0,False,O,26.23,measured,46.36,26.335262394776034,0.5231,872.7927,872.7927,763.415,889.6464,889.6464,778.1565,unknown,
FN_A01,159,Aspidosperma excelsum,Apocynaceae,8.053.074.597.184,86.716.405.467.216,47.4,19.29,11.53,20150819,False,O,28.51,28.51,feldpausch_regional,0.18,default,2.0,47.76,28.62,47.4,False,O,19.29,measured,47.76,19.364193007230657,0.792,685.5897,685.5897,898.9684,698.4023,698.4023,915.7687,unknown,
FN_A01,160,Hymenaea courbaril,Fabaceae,8.053.037.633.208,86.716.371.891.312,71.4,35.06,19.42,20150819,False,O,34.43,34.43,feldpausch_regional,0.18,default,2.0,71.76,34.51,71.4,False,O,35.06,measured,71.76,35.13248836764831,0.7924,2732.8514,2732.8514,3584.9529,2765.3817,2765.3817,3627.6261,unknown,
FN_A01,161,Licania octandra,Chrysobalanaceae,8.053.056.605.468,86.716.326.251.352,35.2,17.09,8.09,20150819,False,O,24.28,24.28,feldpausch_regional,0.18,default,2.0,35.56,24.43,35.2,False,O,17.09,measured,35.56,17.188793795201136,0.825,340.7754,340.7754,464.9986,349.5727,349.5727,477.0029,unknown,
FN_A01,162,Goupia glabra,Goupiaceae,80.530.057.333,867.163.502.562,38.0,16.27,9.28,20150819,False,O,25.35,25.35,feldpausch_regional,0.18,default,2.0,38.36,25.48,38.0,False,O,16.27,measured,38.36,16.354933570851355,0.7272,377.1486,377.1486,454.992,386.1117,386.1117,465.8051,unknown,
FN_A01,163,Pouteria gongrijpii,Sapotaceae,80.529.538.346,86.716.224.778,50.0,23.69,16.6,20150819,False,O,29.28,29.28,feldpausch_regional,0.18,default,2.0,50.36,29.39,50.0,False,O,23.69,measured,50.36,23.774403557859557,0.7994,929.8773,929.8773,1230.4042,946.2699,946.2699,1252.0948,unknown,
FN_A01,164,Licania canescens,Chrysobalanaceae,8.053.074.195.324,86.716.258.998.376,46.5,25.58,14.6,20150819,False,O,28.23,28.23,feldpausch_regional,0.18,default,2.0,46.86,28.34,46.5,False,O,25.58,measured,46.86,25.681097872225426,0.88,869.8408,869.8408,1264.0936,886.4405,886.4405,1288.2171,unknown,
FN_A01,165,Dialium guianense,Fabaceae,80.527.464.965,8.671.631.471.756,37.8,14.07,8.35,20150819,False,O,25.28,25.28,feldpausch_regional,0.18,default,2.0,38.16,25.41,37.8,False,O,14.07,measured,38.16,14.14397160471932,0.8964,323.9364,323.9364,479.3124,331.6789,331.6789,490.7686,unknown,
FN_A01,166,Ormosia excelsa,Fabaceae,8.052.646.889.536,86.716.258.395.984,50.0,24.13,12.94,20150819,False,O,29.28,29.28,feldpausch_regional,0.18,default,2.0,50.36,29.39,50.0,False,O,24.13,measured,50.36,24.21597120519844,0.61,946.7299,946.7299,962.127,963.4196,963.4196,979.0881,unknown,
FN_A01,167,Qualea paraensis,Vochysiaceae,8.052.786.894.864,86.716.124.601.088,55.4,20.22,13.49,20150819,False,O,30.77,30.77,feldpausch_regional,0.18,default,2.0,55.76,30.87,55.4,False,O,20.22,measured,55.76,20.28198474527267,0.6893,973.2718,973.2718,1114.4626,988.6044,988.6044,1132.0194,unknown,
FN_A01,168,Enterolobium schomburgkii,Fabaceae,80.528.679.527.776,867.161.276.786.784,54.8,26.7,21.29,20150819,False,O,30.62,30.62,feldpausch_regional,0.18,default,2.0,55.16,30.71,54.8,False,O,26.7,measured,55.16,26.78318470423526,0.6989,1249.7851,1249.7851,1450.5039,1269.7107,1269.7107,1473.6296,unknown,
FN_A01,169,Aniba parviflora,Lauraceae,805.296.314.397.016,867.159.825.458.942,55.9,23.36,12.29,20150819,False,O,30.91,30.91,feldpausch_regional,0.18,default,2.0,56.26,31.0,55.9,False,O,23.36,measured,56.26,23.43065769905236,0.54,1140.3496,1140.3496,1028.9131,1158.1377,1158.1377,1044.963,unknown,
FN_A01,170,Guatteria schomburgkiana,Annonaceae,80.523.018.397.688,86.717.309.484.456,11.1,19.49,11.23,20150819,False,O,11.45,11.45,feldpausch_regional,0.18,default,2.0,11.46,11.72,11.1,False,O,19.49,measured,11.459999999999999,19.93972162810905,0.6,40.7181,40.7181,40.7181,44.3113,44.3113,44.3113,unknown,
FN_A01,171,,,80.523.233.953.948,86.717.356.613.836,15.8,17.67,11.0,20150819,False,O,14.66,14.66,feldpausch_regional,0.18,default,2.0,16.16,14.89,15.8,False,O,17.67,measured,16.16,17.943244710781304,0.6481,73.7127,73.7127,79.4778,78.189,78.189,84.3042,unknown,
FN_A01,172,Cordia goeldiana,Boraginaceae,805.225.722.790.872,867.174.133.010.264,11.6,16.43,13.2,20150819,False,O,11.82,11.82,feldpausch_regional,0.18,default,2.0,11.96,12.08,11.6,False,O,16.43,measured,11.959999999999999,16.790927950758586,0.498,37.5617,37.5617,31.3159,40.7254,40.7254,33.9535,unknown,
FN_A01,173,Cordia scabrifolia,Boraginaceae,805.226.029.152.784,867.174.306.195.808,16.5,18.54,13.37,20150819,False,O,15.1,15.1,feldpausch_regional,0.18,default,2.0,16.86,15.32,16.5,False,O,18.54,measured,16.86,18.81264958154595,0.474,84.0745,84.0745,66.7957,88.9508,88.9508,70.6698,unknown,
FN_A01,174,Byrsonima crispa,Malpighiaceae,805.225.773.527.113,867.174.341.286.443,24.0,17.45,12.96,20150819,False,O,19.3,19.3,feldpausch_regional,0.18,default,2.0,24.36,19.48,24.0,False,O,17.45,measured,24.36,17.614139178035582,0.58,164.6741,164.6741,159.3146,171.0864,171.0864,165.5181,unknown,
FN_A01,175,Casearia grandiflora,Salicaceae,80.522.486.329.632,86.717.433.302.384,15.1,26.39,17.29,20150819,False,O,14.21,14.21,feldpausch_regional,0.18,default,2.0,15.46,14.45,15.1,False,O,26.39,measured,15.459999999999999,26.819973491472524,0.77,99.8041,99.8041,127.3174,106.1629,106.1629,135.4292,unknown,
FN_A01,176,Jacaranda copaia,Bignoniaceae,8.052.261.956.366,8.671.747.581.792,28.3,20.79,17.48,20150819,False,O,21.37,21.37,feldpausch_regional,0.18,default,2.0,28.66,21.53,28.3,False,O,20.79,measured,28.66,20.94928972191997,0.3507,269.5093,269.5093,159.5568,278.3076,278.3076,164.7656,unknown,
FN_A01,177,Inga alba,Fabaceae,805.223.118.859.344,867.175.255.276.328,29.1,18.08,9.85,20150819,False,O,21.73,21.73,feldpausch_regional,0.18,default,2.0,29.46,21.89,29.1,False,O,18.08,measured,29.46,18.21372026138575,0.5861,248.3164,248.3164,242.7048,256.1841,256.1841,250.3946,unknown,
FN_A01,178,Inga sp.,Fabaceae,805.222.802.625.184,867.175.353.769.408,13.3,16.17,10.01,20150819,False,O,13.02,13.02,feldpausch_regional,0.18,default,2.0,13.66,13.26,13.3,False,O,16.17,measured,13.66,16.474534770815787,0.5786,48.297,48.297,46.6119,51.8167,51.8167,50.0088,unknown,
FN_A01,179,Zanthoxylum rhoifolium,Rutaceae,805.220.729.536.808,867.175.294.993.896,13.2,10.2,5.16,20150819,False,O,12.95,12.95,feldpausch_regional,0.18,default,2.0,13.56,13.19,13.2,False,O,10.2,measured,13.559999999999999,10.393749694927022,0.5692,30.3539,30.3539,28.8347,32.5838,32.5838,30.9529,unknown,
FN_A01,180,Protium paniculatum,Burseraceae,80.521.913.333.264,86.717.566.644.768,11.8,5.37,3.94,20150819,False,O,11.96,11.96,feldpausch_regional,0.18,default,2.0,12.16,12.22,11.8,False,O,5.37,measured,12.16,5.485731111543638,0.49,13.0385,13.0385,10.7,14.117,14.117,11.5851,unknown,
FN_A01,181,Cecropia palmata,Urticaceae,805.222.281.084.514,867.175.871.417.043,30.1,24.26,17.98,20150819,False,O,22.17,22.17,feldpausch_regional,0.18,default,2.0,30.46,22.33,30.1,False,O,24.26,measured,30.46,24.431867138848244,0.3404,353.4076,353.4076,203.234,364.206,364.206,209.4438,unknown,
FN_A01,182,Esenbeckia febrifuga,Rutaceae,805.218.678.692.717,867.176.044.051.242,11.0,9.06,5.72,20150819,False,O,11.38,11.38,feldpausch_regional,0.18,default,2.0,11.36,11.64,11.0,False,O,9.06,measured,11.36,9.271171011919153,1.0485,18.9416,18.9416,32.6599,20.6292,20.6292,35.5698,unknown,
FN_A01,183,Ocotea cernua,Lauraceae,805.218.817.555.912,867.176.234.609.944,17.9,15.11,10.04,20150819,False,O,15.95,15.95,feldpausch_regional,0.18,default,2.0,18.26,16.17,17.9,False,O,15.11,measured,18.259999999999998,15.312042493826192,0.4535,80.722,80.722,61.4237,85.0164,85.0164,64.6914,unknown,
FN_A01,184,Schefflera morototoni,Araliaceae,80.521.433.288.992,86.717.703.215.104,15.5,16.26,13.21,20150819,False,O,14.47,14.47,feldpausch_regional,0.18,default,2.0,15.86,14.7,15.5,False,O,16.26,measured,15.86,16.51706806061592,0.4559,65.4699,65.4699,50.0792,69.5273,69.5273,53.1828,unknown,
FN_A01,185,Sloanea guianensis,Elaeocarpaceae,805.214.016.914.064,867.177.130.698.968,10.4,9.5,5.76,20150819,False,O,10.93,10.93,feldpausch_regional,0.18,default,2.0,10.76,11.2,10.4,False,O,9.5,measured,10.76,9.735645943066071,0.8212,17.7815,17.7815,24.1543,19.4627,19.4627,26.438,unknown,
FN_A01,186,Cecropia ficifolia,Urticaceae,80.521.053.838.712,86.717.766.658.344,23.7,19.34,7.69,20150819,False,O,19.15,19.15,feldpausch_regional,0.18,default,2.0,24.06,19.33,23.7,False,O,19.34,measured,24.06,19.52474328896291,0.266,177.6442,177.6442,80.3082,184.655,184.655,83.4776,unknown,
FN_A01,187,Vochysia guianensis,Vochysiaceae,80.523.769.930.416,86.717.806.560.992,41.7,25.35,18.63,20150819,False,O,26.66,26.66,feldpausch_regional,0.18,default,2.0,42.06,26.79,41.7,False,O,25.35,measured,42.06,25.466630022785502,0.5087,697.0257,697.0257,593.3074,712.0027,712.0027,606.0559,unknown,
FN_A01,188,Ormosia excelsa,Fabaceae,8.052.460.841.584,8.671.768.006.408,53.8,28.76,19.78,20150819,False,O,30.35,30.35,feldpausch_regional,0.18,default,2.0,54.16,30.45,53.8,False,O,28.76,measured,54.16,28.85207781980598,0.61,1296.3601,1296.3601,1317.4433,1317.4504,1317.4504,1338.8767,unknown,
FN_A01,189,Tetragastris altissima,Burseraceae,8.052.427.007.848,8.671.755.814.576,36.8,25.01,15.56,20150819,False,O,24.9,24.9,feldpausch_regional,0.18,default,2.0,37.16,25.04,36.8,False,O,25.01,measured,37.16,25.146292013841283,0.7079,538.9576,538.9576,633.3239,552.2186,552.2186,648.9068,unknown,
FN_A01,190,Ormosia excelsa,Fabaceae,8.052.521.865.724,8.671.786.824.688,35.5,29.73,12.99,20150819,False,O,24.4,24.4,feldpausch_regional,0.18,default,2.0,35.86,24.54,35.5,False,O,29.73,measured,35.86,29.8999452066073,0.61,594.764,594.764,604.4369,609.9781,609.9781,619.8985,unknown,
FN_A01,191,Aniba parviflora,Lauraceae,80.523.423.412.624,86.717.838.861.088,68.0,29.73,12.99,20150819,False,O,33.74,33.74,feldpausch_regional,0.18,default,2.0,68.36,33.82,68.0,False,O,29.73,measured,68.36,29.796483050086934,0.54,2115.2238,2115.2238,1908.5213,2141.8021,2141.8021,1932.5024,unknown,
FN_A01,1,Tapirira guianensis,Anacardiaceae,805.184.073.955.648,867.124.300.918.176,11.7,12.0,10.5,20150818,False,O,11.89,11.89,feldpausch_regional,0.18,default,2.0,12.06,12.15,11.7,False,O,12.0,measured,12.059999999999999,12.26109262309774,0.457,28.1087,28.1087,21.5498,30.4548,30.4548,23.3484,unknown,
FN_A01,2,Qualea paraensis,Vochysiaceae,805.183.074.632.816,867.124.563.620.592,47.4,26.09,18.58,20150818,False,O,28.51,28.51,feldpausch_regional,0.18,default,2.0,47.76,28.62,47.4,False,O,26.09,measured,47.76,26.190347099981746,0.6893,920.574,920.574,1054.12,937.7781,937.7781,1073.8199,unknown,
FN_A01,3,Inga sp.,Fabaceae,805.181.025.632.176,867.124.827.456.112,14.3,15.29,10.81,20150818,False,O,13.69,13.69,feldpausch_regional,0.18,default,2.0,14.66,13.93,14.3,False,O,15.29,measured,14.66,15.55515799395015,0.5786,52.6815,52.6815,50.8434,56.2372,56.2372,54.275,unknown,
FN_A01,4,Tapirira guianensis,Anacardiaceae,805.180.300.056.892,867.125.017.412.704,17.0,16.54,10.32,20150818,False,O,15.41,15.41,feldpausch_regional,0.18,default,2.0,17.36,15.63,17.0,False,O,16.54,measured,17.36,16.77492847012895,0.457,79.7237,79.7237,61.121,84.2036,84.2036,64.5555,unknown,
FN_A01,5,Ocotea cernua,Lauraceae,805.179.885.442.444,867.125.125.959.328,15.1,15.6,10.55,20150818,False,O,14.21,14.21,feldpausch_regional,0.18,default,2.0,15.46,14.45,15.1,False,O,15.6,measured,15.459999999999999,15.854171522052722,0.4535,59.7466,59.7466,45.4629,63.5532,63.5532,48.3595,unknown,
FN_A01,6,Protium paniculatum,Burseraceae,805.177.489.903.631,867.125.780.887.339,20.4,14.38,10.27,20150818,False,O,17.39,17.39,feldpausch_regional,0.18,default,2.0,20.76,17.59,20.4,False,O,14.38,measured,20.759999999999998,14.54468571036047,0.49,99.2731,99.2731,81.468,103.8695,103.8695,85.24,unknown,
FN_A01,7,Qualea paraensis,Vochysiaceae,805.176.603.078.064,867.125.985.286.768,64.5,35.63,21.55,20150818,False,O,32.98,32.98,feldpausch_regional,0.18,default,2.0,64.86,33.06,64.5,False,O,35.63,measured,64.86,35.71660857705077,0.6893,2276.6355,2276.6355,2606.9029,2306.965,2306.965,2641.6323,unknown,
FN_A01,8,Inga sp.,Fabaceae,80.517.230.100.471,86.712.697.022.052,12.6,13.51,8.84,20150818,False,O,12.53,12.53,feldpausch_regional,0.18,default,2.0,12.96,12.78,12.6,False,O,13.51,measured,12.959999999999999,13.780473172975315,0.5786,36.4673,36.4673,35.1949,39.2814,39.2814,37.9109,unknown,
FN_A01,9,Protium paniculatum,Burseraceae,805.171.875.563.816,867.127.109.649.392,10.8,11.66,6.68,20150818,False,O,11.23,11.23,feldpausch_regional,0.18,default,2.0,11.16,11.5,10.8,False,O,11.66,measured,11.16,11.937371875599139,0.49,23.3777,23.3777,19.1848,25.5014,25.5014,20.9276,unknown,
FN_A01,10,Neea oppositifolia,Nyctaginaceae,80.517.190.411.432,86.712.721.548.184,38.5,26.32,13.4,20150818,False,O,25.53,25.53,feldpausch_regional,0.18,default,2.0,38.86,25.66,38.5,False,O,26.32,measured,38.86,26.455000002516485,0.893,618.6985,618.6985,912.0832,633.1954,633.1954,933.4544,unknown,
FN_A01,11,,,80.517.240.155.848,86.712.765.550.376,22.6,9.03,,20150818,True,O,18.58,18.58,feldpausch_regional,0.18,default,2.0,22.96,18.77,22.6,True,O,9.03,measured,22.96,9.121405544100249,0.6481,76.9895,62.2342,62.2342,80.1859,64.764,64.764,unknown,
FN_A01,12,,,805.172.332.823.256,867.127.673.647.472,13.1,6.02,,20150818,True,O,12.88,12.88,feldpausch_regional,0.18,default,2.0,13.46,13.13,13.1,True,O,6.02,measured,13.459999999999999,6.135339108107098,0.6481,17.8756,15.0076,15.0076,19.1994,16.0917,16.0917,unknown,
FN_A01,13,Tetragastris altissima,Burseraceae,805.187.967.109.524,867.127.558.801.688,37.1,18.03,10.18,20150818,False,O,25.01,25.01,feldpausch_regional,0.18,default,2.0,37.46,25.15,37.1,False,O,18.03,measured,37.46,18.127194768517228,0.7079,397.8601,397.8601,467.5216,407.5638,407.5638,478.9244,unknown,
FN_A01,14,Ormosia excelsa,Fabaceae,80.518.656.132.008,86.712.644.506.496,66.1,26.59,18.38,20150818,False,O,33.33,33.33,feldpausch_regional,0.18,default,2.0,66.46,33.41,66.1,False,O,26.59,measured,66.46,26.652193745639728,0.61,1794.8123,1794.8123,1824.0021,1818.0835,1818.0835,1847.6518,unknown,
FN_A01,15,,,805.191.131.472.988,867.125.478.761.056,50.8,30.18,,20150818,True,O,29.51,29.51,feldpausch_regional,0.18,default,2.0,51.16,29.62,50.8,True,O,30.18,measured,51.16,30.28508436432824,0.6481,1214.8219,843.7178,843.7178,1235.8689,858.1549,858.1549,unknown,
FN_A01,16,Parkia pendula,Fabaceae,8.051.959.912.048,8.671.258.677.076,55.0,26.19,14.91,20150818,False,O,30.67,30.67,feldpausch_regional,0.18,default,2.0,55.36,30.76,55.0,False,O,26.19,measured,55.36,26.271155688817494,0.5212,1235.2331,1235.2331,1076.6377,1254.848,1254.848,1093.7342,unknown,
FN_A01,17,Trattinnickia burserifolia,Burseraceae,8.052.234.655.256,8.671.256.404.892,46.9,32.1,16.73,20150818,False,O,28.35,28.35,feldpausch_regional,0.18,default,2.0,47.26,28.46,46.9,False,O,32.1,measured,47.26,32.225336336576035,0.46,1103.9235,1103.9235,851.7556,1124.7944,1124.7944,867.859,unknown,
