site,tree_id,scientific_name,family_name,utm_easting,utm_northing,type,dbh_2015,dead_2015,hcom_2015,htot_2015,date_2015,dbh_2016,dead_2016,date_2016,dbh_2018,dead_2018,date_2018,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap,dbh_used,dead_used,type_used,htot_used,htot_source,dbh_used_gap,htot_used_gap,rho_w_m3,iagc_m1_kgC,iagc_m2_kgC,iagc_m3_kgC,iagc_m1_kgC_gap,iagc_m2_kgC_gap,iagc_m3_kgC_gap,quadra_id
TAP_A01,036a,Inga thibaudiana,Fabaceae,727986.602846168,9683637.00707448,O,14.3,False,,,20160308.0,,,,17.4,False,20180830,8,15.65,14.01,local_fit,1.033,observed,-3.0,14.3,12.26,14.3,False,O,15.65,feldpausch,11.201,13.17633092879431,0.5786,53.8918,53.8918,52.0115,28.2833,28.2833,27.2964,
TAP_A01,036b,Diospyros artanthifolia,Ebenaceae,727991.821864512,9683633.05356832,O,34.8,False,,,20160308.0,,,,35.4,False,20180830,8,24.36,23.47,local_fit,0.2,observed,-3.0,34.8,23.25,34.8,False,O,24.36,feldpausch,34.199999999999996,24.119254188187266,0.6952,470.9995,470.9995,543.7757,450.886,450.886,520.5545,
TAP_A01,037a,Eschweilera ovata,Lecythidaceae,727988.079876748,9683636.11749028,O,13.8,False,,,20160308.0,,,,14.2,False,20180830,8,13.62,13.73,local_fit,0.133,observed,-3.0,13.8,13.47,13.8,False,O,13.62,feldpausch,13.401,13.344015842914288,0.9,43.8997,43.8997,65.2119,40.6361,40.6361,60.3639,
TAP_A01,037b,Eschweilera amazonica,Lecythidaceae,727989.525101296,9683640.47434256,O,12.8,False,,,20160308.0,,,,12.9,False,20180830,8,12.74,13.14,local_fit,0.033,observed,-3.0,12.8,13.07,12.8,False,O,12.74,feldpausch,12.701,12.670564964116402,0.9,35.5124,35.5124,52.7527,34.7921,34.7921,51.6828,
TAP_A01,038a,Quiina florida,Ochnaceae,727982.93414396,9683635.2702556,O,13.0,False,,,20160308.0,,,,13.1,False,20180830,8,12.88,13.26,local_fit,0.033,observed,-3.0,13.0,13.19,13.0,False,O,12.88,feldpausch,12.901,12.81102517396335,0.728,36.9961,36.9961,44.6808,36.2576,36.2576,43.7889,
TAP_A01,038b,Pouteria gongrijpii,Sapotaceae,727989.0423616559,9683644.14005416,O,14.0,False,,,20160308.0,,,,13.1,False,20180830,8,12.88,13.84,local_fit,0.0,observed,-3.0,13.1,13.84,14.0,False,O,12.88,feldpausch,14.0,12.88,0.7994,42.7544,42.7544,56.5721,42.7544,42.7544,56.5721,
TAP_A01,039a,Quiina florida,Ochnaceae,727982.9384676398,9683632.5913604,O,12.3,False,7.87,12.25,20160308.0,,,,12.2,False,20180830,8,12.25,12.25,measured,0.0,observed,-3.0,12.2,12.25,12.3,False,O,12.25,measured,12.3,12.25,0.728,31.6211,31.6211,38.1892,31.6211,31.6211,38.1892,
TAP_A01,039b,Rinorea guianensis,Violaceae,727993.61362044,9683641.2053164,O,10.5,False,,,20160308.0,,,,10.6,False,20180830,8,11.08,11.71,local_fit,0.033,observed,-3.0,10.5,11.63,10.5,False,O,11.08,feldpausch,10.401,11.004578237908287,0.78,21.052,21.052,27.1958,20.529,20.529,26.5201,
TAP_A01,040a,"Pouteria sp,",Sapotaceae,727983.3147616,9683631.675216,O,17.8,False,,,20160308.0,,,,17.8,False,20180830,8,15.89,15.91,local_fit,0.0,observed,-3.0,17.8,15.91,17.8,False,O,15.89,feldpausch,17.8,15.89,0.7187,83.8644,83.8644,100.0251,83.8644,83.8644,100.0251,
TAP_A01,040b,Neea oppositifolia,Nyctaginaceae,728002.17971308,9683649.1731588,O,11.9,False,3.41,4.0,20160308.0,,,,12.0,False,20180830,8,12.11,4.0,measured,0.033,observed,-3.0,11.9,3.97,11.9,False,O,4.0,measured,11.801,3.9763291502777616,0.893,9.9435,9.9435,14.6587,9.7261,9.7261,14.3383,
TAP_A01,041a,Rinorea guianensis,Violaceae,727985.9510032,9683633.303812,O,22.8,False,12.64,18.34,20160308.0,,,,22.9,False,20180830,8,18.73,18.34,measured,0.033,observed,-3.0,22.8,18.29,22.8,False,O,18.34,measured,22.701,18.289195650556692,0.78,156.3966,156.3966,202.0394,154.6545,154.6545,199.7888,
TAP_A01,041b,Tachigali myrmecophila,Fabaceae,728001.875098,9683647.43228,O,25.2,False,,,20160308.0,,,,29.7,False,20180830,8,22.0,19.46,local_fit,1.5,observed,-3.0,25.2,17.6,25.2,False,O,22.0,feldpausch,20.7,19.409879080968683,0.476,227.0906,227.0906,181.1623,136.8816,136.8816,109.1978,
TAP_A01,042a,Quiina florida,Ochnaceae,727988.103228272,9683633.444773922,O,11.8,False,,,20160308.0,,,,11.8,False,20180830,8,11.96,12.53,local_fit,0.0,observed,-3.0,11.8,12.53,11.8,False,O,11.96,feldpausch,11.8,11.96,0.728,28.4866,28.4866,34.4037,28.4866,28.4866,34.4037,
TAP_A01,042b,Casearia javitensis,Salicaceae,728000.9454223,9683647.045933,O,13.2,False,6.98,13.67,20160308.0,,,,,True,20180830,8,,13.67,measured,0.167,site_median,-3.0,,,13.2,False,O,13.67,measured,12.699,13.303460612420453,0.753,40.3953,40.3953,50.4205,36.4761,36.4761,45.5286,
TAP_A01,043a,,,727989.334311024,9683630.52186064,O,22.8,True,,,20160308.0,,,,,True,20180830,8,,18.37,local_fit,0.167,site_median,-3.0,,,22.8,True,O,,feldpausch,22.299,,0.6697,,,,,,,
TAP_A01,043b,Pouteria guianensis,Sapotaceae,728000.029005488,9683644.19125968,O,10.7,False,,,20160308.0,,,,10.8,False,20180830,8,11.23,11.84,local_fit,0.033,observed,-3.0,10.7,11.76,10.7,False,O,11.23,feldpausch,10.600999999999999,11.155146248048002,0.9295,22.1304,22.1304,33.9253,21.591,21.591,33.0986,
TAP_A01,044a,Quiina florida,Ochnaceae,727991.6733710798,9683627.6278588,O,10.9,False,,,20160308.0,,,,11.0,False,20180830,8,11.38,11.97,local_fit,0.033,observed,-3.0,10.9,11.89,10.9,False,O,11.38,feldpausch,10.801,11.30569680718362,0.728,23.2441,23.2441,28.0722,22.6882,22.6882,27.4009,
TAP_A01,044b,Quiina florida,Ochnaceae,728002.39210992,9683643.8815312,O,13.0,False,,,20160308.0,,,,13.2,False,20180830,8,12.95,13.26,local_fit,0.067,observed,-3.0,13.0,13.12,13.0,False,O,12.95,feldpausch,12.799,12.808959238384501,0.728,37.1923,37.1923,44.9178,35.6945,35.6945,43.1088,
TAP_A01,045a,Quiina florida,Ochnaceae,727983.8541722998,9683624.932273,O,10.8,False,,,20160308.0,,,,17.7,False,20180830,8,15.83,11.91,local_fit,2.3,observed,-3.0,10.8,8.45,10.8,False,O,15.83,feldpausch,3.9000000000000012,7.365564216442677,0.728,31.5063,31.5063,38.0506,2.0446,2.0446,2.4693,
TAP_A01,045b,Maquira coriacea,Moraceae,728003.177454628,9683642.16371308,O,27.3,False,,,20160308.0,,,,27.6,False,20180830,8,21.05,20.39,local_fit,0.1,observed,-3.0,27.3,20.25,27.3,False,O,21.05,feldpausch,27.0,20.908268927762446,0.5112,254.2988,254.2988,217.497,247.2368,247.2368,211.4571,
TAP_A01,046a,"Pouteria sp,",Sapotaceae,727987.0919002,9683625.198682,O,32.0,False,,,20160308.0,,,,33.2,False,20180830,8,23.48,22.36,local_fit,0.4,observed,-3.0,32.0,21.89,32.0,False,O,23.48,feldpausch,30.8,22.958500376658804,0.7187,385.7579,385.7579,460.0938,350.2616,350.2616,417.7574,
TAP_A01,046b,Rollinia exsucca,Annonaceae,728009.620577944,9683647.52746184,O,13.3,False,,,20160308.0,,,,13.5,False,20180830,8,13.15,13.44,local_fit,0.067,observed,-3.0,13.3,13.31,13.3,False,O,13.15,feldpausch,13.099,13.010448080852642,0.3748,39.4721,39.4721,24.9337,37.9192,37.9192,23.9527,
TAP_A01,047a,Quiina florida,Ochnaceae,727990.72276086,9683624.5544146,O,12.2,False,,,20160308.0,,,,12.7,False,20180830,8,12.6,12.78,local_fit,0.167,observed,-3.0,12.2,12.42,12.2,False,O,12.6,feldpausch,11.699,12.2305318199843,0.728,31.9887,31.9887,38.6333,28.6308,28.6308,34.5779,
TAP_A01,047b,Zygia racemosa,Fabaceae,728009.8763731358,9683644.61872496,O,14.4,False,,,20160308.0,,,,14.8,False,20180830,8,14.02,14.07,local_fit,0.133,observed,-3.0,14.4,13.81,14.4,False,O,14.02,feldpausch,14.001000000000001,13.74944364291885,0.748,49.0694,49.0694,60.8503,45.5753,45.5753,56.5173,
TAP_A01,048a,,,727993.7917064,9683625.285184,O,19.7,True,,,20160308.0,,,,,True,20180830,8,,16.87,local_fit,0.167,site_median,-3.0,,,19.7,True,O,,feldpausch,19.198999999999998,,0.6697,,,,,,,
TAP_A01,048b,Diospyros artanthifolia,Ebenaceae,728010.45313984,9683642.9201184,O,39.0,False,,,20160308.0,,,,39.0,False,20180830,8,25.71,25.07,local_fit,0.0,observed,-3.0,39.0,25.07,39.0,False,O,25.71,feldpausch,39.0,25.71,0.6952,620.1238,620.1238,715.9419,620.1238,620.1238,715.9419,
TAP_A01,049a,Virola sebifera,Myristicaceae,727992.796731264,9683622.30116704,O,47.9,False,,,20160308.0,,,,43.1,False,20180830,8,27.14,28.25,local_fit,0.0,observed,-3.0,43.1,28.25,47.9,False,O,27.14,feldpausch,47.9,27.14,0.4454,976.5148,976.5148,730.0618,976.5148,976.5148,730.0618,
TAP_A01,049b,Maquira coriacea,Moraceae,728006.1384303399,9683640.5944574,O,14.8,False,,,20160308.0,,,,16.1,False,20180830,8,14.85,14.29,local_fit,0.433,observed,-3.0,14.8,13.49,14.8,False,O,14.85,feldpausch,13.501000000000001,13.932928062708205,0.5112,54.7541,54.7541,46.8302,43.0051,43.0051,36.7815,
TAP_A01,050a,Tapura singularis,Dichapetalaceae,727988.41482264,9683621.9940904,O,12.5,False,9.45,13.95,20160308.0,,,,13.4,False,20180830,8,13.08,13.95,measured,0.3,observed,-3.0,12.5,13.29,12.5,False,O,13.95,measured,11.6,13.230146010302041,0.6602,37.0453,37.0453,40.6718,30.4039,30.4039,33.3802,
TAP_A01,050b,Inga thibaudiana,Fabaceae,728011.28754352,9683636.8090272,O,12.3,False,3.68,7.22,20160308.0,,,,,True,20180830,8,,7.22,measured,0.167,site_median,-3.0,,,12.3,False,O,7.22,measured,11.799000000000001,7.010235922329555,0.5786,18.875,18.875,18.2165,16.9098,16.9098,16.3198,
TAP_A01,051a,Aspidosperma parvifolium,Apocynaceae,727991.70932176,9683619.4948016,O,10.7,False,5.03,7.71,20160308.0,,,,10.9,False,20180830,8,11.3,7.71,measured,0.067,observed,-3.0,10.7,7.61,10.7,False,O,7.71,measured,10.498999999999999,7.605463040287668,0.781,15.3314,15.3314,19.8305,14.5787,14.5787,18.857,
TAP_A01,051b,Eschweilera coriacea,Lecythidaceae,728018.716688264,9683633.20606104,O,10.1,False,5.84,9.49,20160308.0,,,,10.9,False,20180830,8,11.3,9.49,measured,0.267,observed,-3.0,10.1,8.99,10.1,False,O,9.49,measured,9.299,8.936818491884774,0.8521,16.7768,16.7768,23.6256,13.4649,13.4649,18.9617,
TAP_A01,052a,,,727993.40396722,9683618.1567142,O,10.4,False,,,20160308.0,,,,10.7,False,20180830,8,11.15,11.65,local_fit,0.1,observed,-3.0,10.4,11.42,10.4,False,O,11.15,feldpausch,10.1,10.916661762426372,0.6697,20.7898,20.7898,23.1443,19.2341,19.2341,21.4124,
TAP_A01,052b,Quiina florida,Ochnaceae,728020.4160600269,9683630.14060379,O,11.0,False,,,20160308.0,,,,11.3,False,20180830,8,11.6,12.03,local_fit,0.1,observed,-3.0,11.0,11.8,11.0,False,O,11.6,feldpausch,10.7,11.371977742645965,0.728,24.1085,24.1085,29.1162,22.4034,22.4034,27.0569,
TAP_A01,053a,Quiina florida,Ochnaceae,727995.15094624,9683619.4120864,O,13.5,False,,,20160308.0,,,,14.4,False,20180830,8,13.76,13.55,local_fit,0.3,observed,-3.0,13.5,12.95,13.5,False,O,13.76,feldpausch,12.6,13.10968698783068,0.728,42.478,42.478,51.3013,35.4123,35.4123,42.768,
TAP_A01,053b,Quiina florida,Ochnaceae,728019.467817088,9683629.21216768,O,11.3,False,,0.0,20160308.0,,,,11.6,False,20180830,8,11.82,12.22,local_fit,0.1,observed,-3.0,11.3,11.99,11.3,False,O,11.82,feldpausch,11.0,11.594552395535734,0.728,25.8788,25.8788,31.2542,24.0975,24.0975,29.1029,
TAP_A01,054a,,,727995.8078215478,9683617.86021828,O,17.9,True,,,20160308.0,,,,,True,20180830,8,,15.96,local_fit,0.167,site_median,-3.0,,,17.9,True,O,,feldpausch,17.398999999999997,,0.6697,,,,,,,
TAP_A01,054b,Cordia scabrifolia,Boraginaceae,728015.420778976,9683627.97549536,O,46.3,False,,,20160308.0,,,,47.4,False,20180830,8,28.51,27.7,local_fit,0.367,observed,-3.0,46.3,27.37,46.3,False,O,28.51,feldpausch,45.199,28.158306092140492,0.474,958.8531,958.8531,761.7915,903.8329,903.8329,718.0789,
TAP_A01,055a,Abarema mataybifolia,Fabaceae,727993.97851144,9683616.7857784,O,19.4,False,,,20160308.0,,,,20.2,False,20180830,8,17.28,16.72,local_fit,0.267,observed,-3.0,19.4,16.28,19.4,False,O,17.28,feldpausch,18.599,16.804973792855144,0.5668,107.6694,107.6694,101.842,96.501,96.501,91.278,
TAP_A01,055b,"Pouteria sp,",Sapotaceae,728017.99877096,9683624.9514136,O,13.8,False,,,20160308.0,,,,14.2,False,20180830,8,13.62,13.73,local_fit,0.133,observed,-3.0,13.8,13.47,13.8,False,O,13.62,feldpausch,13.401,13.344015842914288,0.7187,43.8997,43.8997,52.3592,40.6361,40.6361,48.4667,
TAP_A01,056a,Lacunaria jenmanii,Ochnaceae,727994.0844902399,9683608.2601264,O,12.0,False,,,20160308.0,,,,11.8,False,20180830,8,11.96,12.66,local_fit,0.0,observed,-3.0,11.8,12.66,12.0,False,O,11.96,feldpausch,12.0,11.96,0.8043,29.4366,29.4366,39.1848,29.4366,29.4366,39.1848,
TAP_A01,056b,Inga thibaudiana,Fabaceae,728016.0061457799,9683624.2392758,O,21.1,False,,,20160308.0,,,,21.3,False,20180830,8,17.88,17.56,local_fit,0.067,observed,-3.0,21.1,17.46,21.1,False,O,17.88,feldpausch,20.899,17.769389274378447,0.5786,131.1507,131.1507,126.5748,127.9458,127.9458,123.4817,
TAP_A01,057a,Maquira coriacea,Moraceae,727990.8651848598,9683607.6881986,O,23.2,False,15.46,19.22,20160308.0,,,,24.7,False,20180830,8,19.65,19.22,measured,0.5,observed,-3.0,23.2,18.48,23.2,False,O,19.22,measured,21.7,18.415927979610377,0.5112,169.37,169.37,144.859,142.5801,142.5801,121.9462,
TAP_A01,057b,Maquira coriacea,Moraceae,728023.3622871779,9683621.78011122,O,13.4,False,,,20160308.0,,,,12.2,False,20180830,8,12.25,13.49,local_fit,0.0,observed,-3.0,12.2,13.49,13.4,False,O,12.25,feldpausch,13.4,12.25,0.5112,37.3758,37.3758,31.9668,37.3758,37.3758,31.9668,
TAP_A01,058a,Virola crebrinervia,Myristicaceae,728000.3890854398,9683609.7757984,O,13.0,False,,,20160308.0,,,,,True,20180830,8,,13.26,local_fit,0.167,site_median,-3.0,,,13.0,False,O,,feldpausch,12.499,,0.4734,,,,,,,
TAP_A01,058b,Pouteria gongrijpii,Sapotaceae,728021.85209862,9683616.7538242,O,14.6,False,,,20160308.0,,,,14.6,False,20180830,8,13.89,14.18,local_fit,0.0,observed,-3.0,14.6,14.18,14.6,False,O,13.89,feldpausch,14.6,13.89,0.7994,49.9522,49.9522,66.0963,49.9522,49.9522,66.0963,
TAP_A01,059a,Pseudopiptadenia psilostachya,Fabaceae,727997.272613896,9683603.35749656,O,16.0,False,,,20160308.0,,,,17.3,False,20180830,8,15.59,14.96,local_fit,0.433,observed,-3.0,16.0,14.19,16.0,False,O,15.59,feldpausch,14.701,14.710833005458174,0.6642,66.853,66.853,73.8283,53.5471,53.5471,59.1341,
TAP_A01,059b,Couratari stellata,Lecythidaceae,728017.0243218478,9683611.87586728,O,11.1,False,,,20160308.0,,,,11.1,False,20180830,8,11.45,12.1,local_fit,0.0,observed,-3.0,11.1,12.1,11.1,False,O,11.45,feldpausch,11.1,11.45,0.6331,24.2284,24.2284,25.5338,24.2284,24.2284,25.5338,
TAP_A01,060a,Maquira coriacea,Moraceae,727995.092762548,9683602.99989628,O,11.7,False,,,20160308.0,,,,12.4,False,20180830,8,12.39,12.47,local_fit,0.233,observed,-3.0,11.7,11.97,11.7,False,O,12.39,feldpausch,11.001,11.856686479255337,0.5112,28.9999,28.9999,24.8031,24.6334,24.6334,21.0685,
TAP_A01,061a,Eschweilera amazonica,Lecythidaceae,727993.98536928,9683602.8673408,O,10.3,False,,,20160308.0,,,,10.4,False,20180830,8,10.93,11.58,local_fit,0.033,observed,-3.0,10.3,11.5,10.3,False,O,10.93,feldpausch,10.201,10.85399177650953,0.9,20.0084,20.0084,29.7219,19.5014,19.5014,28.9689,
TAP_A01,062a,"Pouteria sp,",Sapotaceae,727994.1096427998,9683599.708228,O,21.8,False,10.5,12.44,20160308.0,,,,21.9,False,20180830,8,18.21,12.44,measured,0.033,observed,-3.0,21.8,12.4,21.8,False,O,12.44,measured,21.701,12.403609690148452,0.7187,98.1008,98.1008,117.0049,96.9554,96.9554,115.6388,
TAP_A01,063a,Inga thibaudiana,Fabaceae,728001.606667208,9683601.38406888,O,21.3,False,,,20160308.0,,,,,True,20180830,8,,17.65,local_fit,0.167,site_median,-3.0,,,21.3,False,O,,feldpausch,20.799,,0.5786,,,,,,,
TAP_A01,064a,Schefflera morototoni,Araliaceae,728003.0301066398,9683598.0044504,O,14.8,False,,,20160308.0,,,,,True,20180830,8,,14.29,local_fit,0.167,site_median,-3.0,,,14.8,False,O,,feldpausch,14.299000000000001,,0.4559,,,,,,,
TAP_A01,065a,Pouteria gongrijpii,Sapotaceae,728002.9293090279,9683597.96327308,O,17.3,False,7.76,11.98,20160308.0,,,,,True,20180830,8,,11.98,measured,0.167,site_median,-3.0,,,17.3,False,O,11.98,measured,16.799,11.745077193497035,0.7994,60.2144,60.2144,79.6751,55.7691,55.7691,73.7931,
TAP_A01,066a,Quiina florida,Ochnaceae,728000.2514631998,9683599.009912,O,12.5,False,,,20160308.0,,,,12.4,False,20180830,8,12.39,12.96,local_fit,0.0,observed,-3.0,12.4,12.96,12.5,False,O,12.39,feldpausch,12.5,12.39,0.728,32.9964,32.9964,39.8503,32.9964,32.9964,39.8503,
TAP_A01,067a,Quiina florida,Ochnaceae,727994.2961058998,9683599.249609,O,11.8,False,,,20160308.0,,,,11.9,False,20180830,8,12.03,12.53,local_fit,0.033,observed,-3.0,11.8,12.46,11.8,False,O,12.03,feldpausch,11.701,11.958131136839869,0.728,28.6493,28.6493,34.6002,28.0176,28.0176,33.8373,
TAP_A01,068a,Maquira coriacea,Moraceae,727992.4800877998,9683597.971818,O,12.4,False,,,20160308.0,,,,13.8,False,20180830,8,13.36,12.9,local_fit,0.467,observed,-3.0,12.4,11.96,12.4,False,O,13.36,feldpausch,10.999,12.267309130262694,0.5112,34.9629,34.9629,29.9031,25.4567,25.4567,21.7726,
TAP_A01,077a,Pouteria macrophylla,Sapotaceae,727990.34233504,9683596.0281544,O,,,,,,,,,10.7,False,20180830,8,11.15,11.15,feldpausch_regional,0.167,site_median,-3.0,10.2,10.78,,False,O,11.15,feldpausch,,,0.737,,,,,,,
TAP_A01,078a,Cecropia palmata,Urticaceae,727983.1861366,9683599.512086,O,,,,,,,,,11.0,False,20180830,8,11.38,11.38,feldpausch_regional,0.167,site_median,-3.0,10.5,11.0,,False,O,11.38,feldpausch,,,0.3404,,,,,,,
TAP_A01,079a,Pouteria gongrijpii,Sapotaceae,727978.056525057,9683612.47847145,O,,,,,,,,,10.5,False,20180830,8,11.0,11.0,feldpausch_regional,0.167,site_median,-3.0,10.0,10.62,,False,O,11.0,feldpausch,,,0.7994,,,,,,,
TAP_A01,080a,Nectandra cuspidata,Lauraceae,727976.690737705,9683628.18085037,O,,,,,,,,,10.5,False,20180830,8,11.0,11.0,feldpausch_regional,0.167,site_median,-3.0,10.0,10.62,,False,O,11.0,feldpausch,,,0.518,,,,,,,
TAP_A01,081a,Inga thibaudiana,Fabaceae,727984.154111356,9683635.240145162,O,,,,,,,,,10.3,False,20180830,8,10.85,10.85,feldpausch_regional,0.167,site_median,-3.0,9.8,10.47,,False,O,10.85,feldpausch,,,0.5786,,,,,,,
TAP_A01,001a,Cecropia palmata,Urticaceae,727967.0534699,9683415.201859,O,34.7,False,,,20160308.0,,,,33.3,False,20180830,9,23.53,23.43,local_fit,0.0,observed,-3.0,33.3,23.43,34.7,False,O,23.53,feldpausch,34.7,23.53,0.3404,452.7796,452.7796,260.3798,452.7796,452.7796,260.3798,
TAP_A01,001b,Pouteria macrophylla,Sapotaceae,727978.9796182,9683417.808082,O,12.4,False,,,20160308.0,,,,13.0,False,20180830,9,12.81,12.9,local_fit,0.2,observed,-3.0,12.4,12.48,12.4,False,O,12.81,feldpausch,11.8,12.367595744845891,0.737,33.5574,33.5574,41.0167,29.4337,29.4337,35.9764,
TAP_A01,002a,Abarema mataybifolia,Fabaceae,727963.66529288,9683415.7578088,O,16.2,False,,,20160308.0,,,,,True,20180830,9,,15.06,local_fit,0.167,site_median,-3.0,,,16.2,False,O,,feldpausch,15.699,,0.5668,,,,,,,
TAP_A01,002b,Maquira coriacea,Moraceae,727978.64547984,9683418.694338402,O,30.6,False,3.8,8.67,20160308.0,,,,30.1,False,20180830,9,22.17,8.67,measured,0.0,observed,-3.0,30.1,8.67,30.6,False,O,8.67,measured,30.6,8.67,0.5112,133.689,133.689,114.3417,133.689,133.689,114.3417,
TAP_A01,003a,Couratari stellata,Lecythidaceae,727961.1239968,9683417.003848,O,18.0,False,5.43,13.83,20160308.0,,,,,True,20180830,9,,13.83,measured,0.167,site_median,-3.0,,,18.0,False,O,13.83,measured,17.499,13.571179394612477,0.6331,74.8506,74.8506,78.8833,69.5436,69.5436,73.2904,
TAP_A01,003b,Inga thibaudiana,Fabaceae,727979.58648452,9683421.8647852,O,20.3,False,,,20160308.0,,,,20.3,False,20180830,9,17.33,17.17,local_fit,0.0,observed,-3.0,20.3,17.17,20.3,False,O,17.33,feldpausch,20.3,17.33,0.5786,117.967,117.967,113.851,117.967,117.967,113.851,
TAP_A01,004a,Vochysia vismiifolia,Vochysiaceae,727956.9522992,9683416.856392002,O,100.0,False,27.86,41.66,20160308.0,,,,,True,20180830,9,,41.66,measured,0.167,site_median,-3.0,,,100.0,False,O,41.66,measured,99.499,41.59273345206285,0.4668,6241.7546,6241.7546,4885.0489,6171.1182,6171.1182,4829.766,
TAP_A01,004b,Cordia scabrifolia,Boraginaceae,727977.64306476,9683421.3531076,O,18.6,False,,,20160308.0,,,,19.0,False,20180830,9,16.6,16.32,local_fit,0.133,observed,-3.0,18.6,16.08,18.6,False,O,16.6,feldpausch,18.201,16.36234721806427,0.474,95.362,95.362,75.7634,90.1322,90.1322,71.6084,
TAP_A01,005a,Endopleura uchi,Humiriaceae,727955.92643372,9683416.7751412,O,22.2,False,,,20160308.0,,,,,True,20180830,9,,18.08,local_fit,0.167,site_median,-3.0,,,22.2,False,O,,feldpausch,21.698999999999998,,0.7944,,,,,,,
TAP_A01,005b,Cecropia palmata,Urticaceae,727978.90882108,9683423.6392708,O,23.9,False,,,20160308.0,,,,25.4,False,20180830,9,20.0,18.87,local_fit,0.5,observed,-3.0,23.9,18.16,23.9,False,O,20.0,feldpausch,22.4,19.193415517100675,0.3404,186.5944,186.5944,107.3048,157.9434,157.9434,90.8284,
TAP_A01,006a,Strychnos subcordata,Loganiaceae,727955.072136348,9683412.85204348,O,13.0,False,,,20160308.0,,,,,True,20180830,9,,13.26,local_fit,0.167,site_median,-3.0,,,13.0,False,O,,feldpausch,12.499,,0.6959,,,,,,,
TAP_A01,006b,Inga thibaudiana,Fabaceae,727980.3534873598,9683422.6532656,O,13.9,False,,,20160308.0,,,,15.6,False,20180830,9,14.54,13.78,local_fit,0.567,observed,-3.0,13.9,12.72,13.9,False,O,14.54,feldpausch,12.199,13.267115125413765,0.5786,47.4557,47.4557,45.7999,33.6353,33.6353,32.4617,
TAP_A01,007a,Couratari stellata,Lecythidaceae,727951.4226715,9683417.758315,O,85.0,False,26.86,39.6,20160308.0,,,,85.1,False,20180830,9,36.86,39.6,measured,0.033,observed,-3.0,85.0,39.59,85.0,False,O,39.6,measured,84.901,39.58312984866912,0.6331,4325.5061,4325.5061,4558.5527,4313.8831,4313.8831,4546.3035,
TAP_A01,007b,Rollinia exsucca,Annonaceae,727981.4294117038,9683425.38734104,O,12.4,False,,,20160308.0,,,,11.2,False,20180830,9,11.53,12.9,local_fit,0.0,observed,-3.0,11.2,12.9,12.4,False,O,11.53,feldpausch,12.4,11.53,0.3748,30.2807,30.2807,19.1276,30.2807,30.2807,19.1276,
TAP_A01,008a,,,727954.8528904,9683420.101684,O,36.1,True,,,20160308.0,,,,,True,20180830,9,,23.98,local_fit,0.167,site_median,-3.0,,,36.1,True,O,,feldpausch,35.599000000000004,,0.6697,,,,,,,
TAP_A01,008b,,,727981.349191556,9683428.31235556,O,28.9,True,,14.88,20160308.0,,,,,True,20180830,9,,14.88,measured,0.167,site_median,-3.0,,,28.9,True,O,14.88,measured,28.398999999999997,14.723948801480908,0.6697,202.5787,153.1244,153.1244,193.776,146.5917,146.5917,
TAP_A01,009a,Eschweilera amazonica,Lecythidaceae,727950.8710755198,9683422.8224752,O,10.9,False,,,20160308.0,,,,11.9,False,20180830,9,12.03,11.97,local_fit,0.333,observed,-3.0,10.9,11.24,10.9,False,O,12.03,feldpausch,9.901,11.2239751906998,0.9,24.539,24.539,36.452,19.0094,19.0094,28.238,
TAP_A01,009b,,,727976.1060283039,9683425.42988704,O,11.5,True,,,20160308.0,,,,,True,20180830,9,,12.35,local_fit,0.167,site_median,-3.0,,,11.5,True,O,,feldpausch,10.999,,0.6697,,,,,,,
TAP_A01,010a,Pseudopiptadenia psilostachya,Fabaceae,727953.55333796,9683424.1285516,O,10.5,False,3.97,5.45,20160308.0,,,,10.8,False,20180830,9,11.23,5.45,measured,0.1,observed,-3.0,10.5,5.34,10.5,False,O,5.45,measured,10.2,5.33715627591871,0.6642,10.5328,10.5328,11.6318,9.7522,9.7522,10.7697,
TAP_A01,010b,Inga alba,Fabaceae,727978.027858608,9683425.94610208,O,22.1,False,,,20160308.0,,,,22.9,False,20180830,9,18.73,18.04,local_fit,0.267,observed,-3.0,22.1,17.64,22.1,False,O,18.73,feldpausch,21.299000000000003,18.2899745205347,0.5861,150.2143,150.2143,146.8196,136.5645,136.5645,133.4783,
TAP_A01,011a,Virola sebifera,Myristicaceae,727961.36725808,9683428.5853408,O,11.9,False,,,20160308.0,,,,,True,20180830,9,,12.6,local_fit,0.167,site_median,-3.0,,,11.9,False,O,,feldpausch,11.399000000000001,,0.4454,,,,,,,
TAP_A01,011b,Quiina florida,Ochnaceae,727973.6900304998,9683426.241577,O,15.2,False,,,20160308.0,,,,12.4,False,20180830,9,12.39,14.52,local_fit,0.0,observed,-3.0,12.4,14.52,15.2,False,O,12.39,feldpausch,15.2,12.39,0.728,48.3345,48.3345,58.3743,48.3345,48.3345,58.3743,
TAP_A01,012a,Erisma uncinatum,Vochysiaceae,727960.75999504,9683430.3450304,O,97.2,False,19.81,28.15,20160308.0,,,,,True,20180830,9,,28.15,measured,0.167,site_median,-3.0,,,97.2,False,O,28.15,measured,96.699,28.102093168608047,0.5231,4027.8766,4027.8766,3523.1061,3980.8273,3980.8273,3481.953,
