site,tree_id,scientific_name,family_name,utm_easting,utm_northing,dbh,htot,hcom,date,dead,type,plot_id,htot_feldpausch,htot_estimated,htot_estimation_method,dbh_incr_cm_yr,dbh_incr_source,gap_anos,dbh_lidar,htot_estimated_gap,dbh_used,dead_used,type_used,htot_used,htot_source,dbh_used_gap,htot_used_gap,rho_w_m3,iagc_m1_kgC,iagc_m2_kgC,iagc_m3_kgC,iagc_m1_kgC_gap,iagc_m2_kgC_gap,iagc_m3_kgC_gap,quadra_id
TAC_A01,83,Theobroma glaucum,Malvaceae,799917.4214,9725864.422,8.7,2.16,1.68,20140812,False,O,P01,9.6,9.6,feldpausch_regional,0.18,default,-1.0,8.52,9.45,8.7,False,O,2.16,measured,8.52,2.127043090387802,0.5297,2.9568,2.9568,2.6183,2.7963,2.7963,2.4762,
TAC_A01,84,Euterpe oleracea,Arecaceae,799918.9651,9725865.746,8.4,7.17,2.94,20140812,False,P,P01,9.35,9.35,feldpausch_regional,0.18,default,-1.0,8.22,9.2,8.4,False,P,7.17,measured,8.22,7.056313131243367,0.3877,8.9051,6.558,6.558,8.4043,6.179,6.179,
TAC_A01,85,Euterpe oleracea,Arecaceae,799918.9651,9725865.746,98.0,8.57,5.31,20140812,False,P,P01,38.71,38.71,feldpausch_regional,0.18,default,-1.0,97.82,38.69,98.0,False,P,8.57,measured,97.82,8.564851384040514,0.3877,1282.104,5611.2976,5611.2976,1276.7623,5583.0178,5583.0178,
TAC_A01,86,Euterpe oleracea,Arecaceae,799918.9651,9725865.746,11.4,7.21,3.45,20140812,False,P,P01,11.67,11.67,feldpausch_regional,0.18,default,-1.0,11.22,11.54,11.4,False,P,7.21,measured,11.22,7.12847599691521,0.3877,16.2511,15.1799,15.1799,15.5801,14.5302,14.5302,
TAC_A01,87,Theobroma glaucum,Malvaceae,799920.1228,9725866.739,8.2,3.81,1.11,20140812,False,O,P01,9.19,9.19,feldpausch_regional,0.18,default,-1.0,8.02,9.04,8.2,False,O,3.81,measured,8.02,3.7479760588242534,0.5297,4.5836,4.5836,4.0588,4.3195,4.3195,3.8249,
TAC_A01,88,Theobroma glaucum,Malvaceae,799922.4383,9725868.726,10.4,5.03,2.24,20140812,False,O,P01,10.93,10.93,feldpausch_regional,0.18,default,-1.0,10.22,10.79,10.4,False,O,5.03,measured,10.22,4.966984779886945,0.5297,9.5596,9.5596,8.465,9.1263,9.1263,8.0814,
TAC_A01,89,Euterpe oleracea,Arecaceae,799923.596,9725869.719,12.8,10.34,6.5,20140812,False,P,P01,12.67,12.67,feldpausch_regional,0.18,default,-1.0,12.62,12.55,12.8,False,P,10.34,measured,12.620000000000001,10.237397318384595,0.3877,28.9672,20.87,20.87,27.9045,20.0733,20.0733,
TAC_A01,90,Euterpe oleracea,Arecaceae,799923.596,9725869.719,10.3,9.36,6.5,20140812,False,P,P01,10.85,10.85,feldpausch_regional,0.18,default,-1.0,10.12,10.71,10.3,False,P,9.36,measured,10.120000000000001,9.241472507178115,0.3877,17.1982,11.4857,11.4857,16.4111,10.9424,10.9424,
TAC_A01,91,Euterpe oleracea,Arecaceae,799923.596,9725869.719,12.3,9.68,6.24,20140812,False,P,P01,12.32,12.32,feldpausch_regional,0.18,default,-1.0,12.12,12.19,12.3,False,P,9.68,measured,12.120000000000001,9.57951691678753,0.3877,25.1287,18.7052,18.7052,24.1685,17.9625,17.9625,
TAC_A01,92,Theobroma glaucum,Malvaceae,799924.8309,9725870.778,9.1,5.61,1.59,20140812,False,O,P01,9.92,9.92,feldpausch_regional,0.18,default,-1.0,8.92,9.77,9.1,False,O,5.61,measured,8.92,5.528528940011435,0.5297,8.194,8.194,7.2558,7.7689,7.7689,6.8794,
TAC_A01,93,Euterpe oleracea,Arecaceae,799925.9115,9725871.705,6.5,4.98,3.69,20140812,False,P,P01,7.72,7.72,feldpausch_regional,0.18,default,-1.0,6.32,7.56,6.5,False,P,4.98,measured,6.32,4.87569990194597,0.3877,3.7824,3.2412,3.2412,3.5074,3.0005,3.0005,
TAC_A01,94,Euterpe oleracea,Arecaceae,799925.9115,9725871.705,10.1,9.64,5.77,20140812,False,P,P01,10.7,10.7,feldpausch_regional,0.18,default,-1.0,9.92,10.56,10.1,False,P,9.64,measured,9.92,9.515239289224168,0.3877,17.0355,10.8831,10.8831,16.2401,10.3583,10.3583,
TAC_A01,95,Euterpe oleracea,Arecaceae,799925.9115,9725871.705,8.5,8.05,5.24,20140812,False,P,P01,9.43,9.43,feldpausch_regional,0.18,default,-1.0,8.32,9.29,8.5,False,P,8.05,measured,8.32,7.924003012576713,0.3877,10.2034,6.7748,6.7748,9.6363,6.3878,6.3878,
TAC_A01,96,Theobroma glaucum,Malvaceae,799927.4551,9725873.029,10.9,5.25,1.16,20140812,False,O,P01,11.3,11.3,feldpausch_regional,0.18,default,-1.0,10.72,11.17,10.9,False,O,5.25,measured,10.72,5.187582447446597,0.5297,10.9243,10.9243,9.6735,10.4522,10.4522,9.2554,
TAC_A01,97,Theobroma glaucum,Malvaceae,799929.7706,9725875.015,13.0,4.67,0.93,20140812,False,O,P01,12.81,12.81,feldpausch_regional,0.18,default,-1.0,12.82,12.68,13.0,False,O,4.67,measured,12.82,4.624468096803062,0.5297,13.7446,13.7446,12.1708,13.2482,13.2482,11.7313,
TAC_A01,98,Euterpe oleracea,Arecaceae,799930.5424,9725875.677,8.8,7.68,4.5,20140812,False,P,P01,9.68,9.68,feldpausch_regional,0.18,default,-1.0,8.62,9.53,8.8,False,P,7.68,measured,8.620000000000001,7.564280514763875,0.3877,10.4281,7.4524,7.4524,9.8684,7.041,7.041,
TAC_A01,99,Euterpe oleracea,Arecaceae,799930.5424,9725875.677,11.1,10.42,8.36,20140812,False,P,P01,11.45,11.45,feldpausch_regional,0.18,default,-1.0,10.92,11.32,11.1,False,P,10.42,measured,10.92,10.298608286732206,0.3877,22.0989,14.1071,14.1071,21.1613,13.4873,13.4873,
TAC_A01,100,Euterpe oleracea,Arecaceae,799930.5424,9725875.677,10.1,11.05,8.96,20140812,False,P,P01,10.7,10.7,feldpausch_regional,0.18,default,-1.0,9.92,10.56,10.1,False,P,11.05,measured,9.92,10.906991093975835,0.3877,19.4634,10.8831,10.8831,18.5546,10.3583,10.3583,
TAC_A01,101,Euterpe oleracea,Arecaceae,799930.5424,9725875.677,10.3,11.95,9.02,20140812,False,P,P01,10.85,10.85,feldpausch_regional,0.18,default,-1.0,10.12,10.71,10.3,False,P,11.95,measured,10.120000000000001,11.798674835553255,0.3877,21.8288,11.4857,11.4857,20.8297,10.9424,10.9424,
TAC_A01,102,Theobroma glaucum,Malvaceae,799932.0861,9725877.001,8.7,3.68,0.91,20140812,False,O,P01,9.6,9.6,feldpausch_regional,0.18,default,-1.0,8.52,9.45,8.7,False,O,3.68,measured,8.52,3.6238511910310702,0.5297,4.9736,4.9736,4.4041,4.7036,4.7036,4.165,
TAC_A01,103,Theobroma glaucum,Malvaceae,799934.3474,9725874.951,6.9,3.38,0.67,20140812,False,O,P01,8.08,8.08,feldpausch_regional,0.18,default,-1.0,6.72,7.92,6.9,False,O,3.38,measured,6.720000000000001,3.3136266544905437,0.5297,2.9115,2.9115,2.5781,2.7121,2.7121,2.4015,
TAC_A01,104,Theobroma glaucum,Malvaceae,799932.7947,9725873.616,11.2,5.0,0.86,20140812,False,O,P01,11.53,11.53,feldpausch_regional,0.18,default,-1.0,11.02,11.39,11.2,False,O,5.0,measured,11.02,4.9423323142718,0.5297,10.9832,10.9832,9.7256,10.5215,10.5215,9.3168,
TAC_A01,105,Theobroma glaucum,Malvaceae,799929.6893,9725870.948,12.0,6.11,1.89,20140812,False,O,P01,12.11,12.11,feldpausch_regional,0.18,default,-1.0,11.82,11.98,12.0,False,O,6.11,measured,11.82,6.044783950581397,0.5297,15.2827,15.2827,13.5328,14.6838,14.6838,13.0025,
TAC_A01,106,Theobroma glaucum,Malvaceae,799927.3602,9725868.946,11.2,5.61,0.84,20140812,False,O,P01,11.53,11.53,feldpausch_regional,0.18,default,-1.0,11.02,11.39,11.2,False,O,5.61,measured,11.02,5.54529685661296,0.5297,12.2892,12.2892,10.8821,11.7725,11.7725,10.4246,
TAC_A01,107,Theobroma glaucum,Malvaceae,799925.0312,9725866.945,9.8,4.04,1.68,20140812,False,O,P01,10.47,10.47,feldpausch_regional,0.18,default,-1.0,9.62,10.33,9.8,False,O,4.04,measured,9.620000000000001,3.985937493341723,0.5297,6.8733,6.8733,6.0863,6.5424,6.5424,5.7933,
TAC_A01,108,Theobroma glaucum,Malvaceae,799921.9257,9725864.276,11.8,4.57,0.82,20140812,False,O,P01,11.96,11.96,feldpausch_regional,0.18,default,-1.0,11.62,11.83,11.8,False,O,4.57,measured,11.620000000000001,4.520289705209439,0.5297,11.1392,11.1392,9.8637,10.6951,10.6951,9.4705,
TAC_A01,109,Theobroma glaucum,Malvaceae,799919.5967,9725862.275,10.5,4.2,1.31,20140812,False,O,P01,11.0,11.0,feldpausch_regional,0.18,default,-1.0,10.32,10.87,10.5,False,O,4.2,measured,10.32,4.147940269136728,0.5297,8.168,8.168,7.2327,7.8013,7.8013,6.9081,
TAC_A01,110,Theobroma glaucum,Malvaceae,799917.2676,9725860.274,10.2,4.54,1.12,20140812,False,O,P01,10.78,10.78,feldpausch_regional,0.18,default,-1.0,10.02,10.64,10.2,False,O,4.54,measured,10.02,4.481882542462636,0.5297,8.3279,8.3279,7.3744,7.9429,7.9429,7.0335,
TAC_A01,112,Theobroma glaucum,Malvaceae,799914.9385,9725858.272,9.5,5.61,0.63,20140812,False,O,P01,10.23,10.23,feldpausch_regional,0.18,default,-1.0,9.32,10.09,9.5,False,O,5.61,measured,9.32,5.532302586065291,0.5297,8.9118,8.9118,7.8914,8.4691,8.4691,7.4994,
TAC_A01,113,Theobroma glaucum,Malvaceae,799915.5248,9725854.75,8.3,5.27,1.58,20140812,False,O,P01,9.27,9.27,feldpausch_regional,0.18,default,-1.0,8.12,9.12,8.3,False,O,5.27,measured,8.120000000000001,5.18533746001756,0.5297,6.4415,6.4415,5.704,6.0749,6.0749,5.3793,
TAC_A01,114,Euterpe oleracea,Arecaceae,799917.0866,9725856.094,10.9,9.55,6.32,20140812,False,P,P01,11.3,11.3,feldpausch_regional,0.18,default,-1.0,10.72,11.17,10.9,False,P,9.55,measured,10.72,9.436459499640954,0.3877,19.5885,13.4195,13.4195,18.7419,12.8192,12.8192,
TAC_A01,115,Euterpe oleracea,Arecaceae,799917.0866,9725856.094,10.8,11.55,6.95,20140812,False,P,P01,11.23,11.23,feldpausch_regional,0.18,default,-1.0,10.62,11.09,10.8,False,P,11.55,measured,10.620000000000001,11.411261163004243,0.3877,23.1624,13.0838,13.0838,22.152,12.4932,12.4932,
TAC_A01,116,Euterpe oleracea,Arecaceae,799917.0866,9725856.094,9.9,8.99,5.81,20140812,False,P,P01,10.55,10.55,feldpausch_regional,0.18,default,-1.0,9.72,10.41,9.9,False,P,8.99,measured,9.72,8.871042550177679,0.3877,15.3042,10.301,10.301,14.575,9.7944,9.7944,
TAC_A01,117,Theobroma glaucum,Malvaceae,799918.6484,9725857.439,9.0,4.03,1.05,20140812,False,O,P01,9.84,9.84,feldpausch_regional,0.18,default,-1.0,8.82,9.69,9.0,False,O,4.03,measured,8.82,3.9707585801920726,0.5297,5.8066,5.8066,5.1417,5.5019,5.5019,4.872,
TAC_A01,118,Euterpe oleracea,Arecaceae,799920.2102,9725858.783,11.8,12.61,7.25,20140812,False,P,P01,11.96,11.96,feldpausch_regional,0.18,default,-1.0,11.62,11.83,11.8,False,P,12.61,measured,11.620000000000001,12.47283439446193,0.3877,29.9966,16.689,16.689,28.8008,15.9986,15.9986,
TAC_A01,119,Euterpe oleracea,Arecaceae,799920.2102,9725858.783,11.5,10.93,8.64,20140812,False,P,P01,11.75,11.75,feldpausch_regional,0.18,default,-1.0,11.32,11.61,11.5,False,P,10.93,measured,11.32,10.807618523903146,0.3877,24.8105,15.5486,15.5486,23.7952,14.8889,14.8889,
TAC_A01,120,Euterpe oleracea,Arecaceae,799920.2102,9725858.783,11.5,8.95,8.05,20140812,False,P,P01,11.75,11.75,feldpausch_regional,0.18,default,-1.0,11.32,11.61,11.5,False,P,8.95,measured,11.32,8.849788269801753,0.3877,20.4137,15.5486,15.5486,19.5783,14.8889,14.8889,
TAC_A01,121,Theobroma glaucum,Malvaceae,799920.9911,9725859.455,10.2,4.25,1.05,20140812,False,O,P01,10.78,10.78,feldpausch_regional,0.18,default,-1.0,10.02,10.64,10.2,False,O,4.25,measured,10.02,4.195594891071852,0.5297,7.8083,7.8083,6.9142,7.4473,7.4473,6.5946,
TAC_A01,122,Theobroma glaucum,Malvaceae,799923.3337,9725861.472,15.0,5.33,0.94,20140812,False,O,P01,14.15,14.15,feldpausch_regional,0.18,default,-1.0,14.82,14.03,15.0,False,O,5.33,measured,14.82,5.285880401360379,0.5297,20.6765,20.6765,18.309,20.0318,20.0318,17.7381,
TAC_A01,123,Euterpe oleracea,Arecaceae,799924.8955,9725862.816,12.0,10.63,6.64,20140812,False,P,P01,12.11,12.11,feldpausch_regional,0.18,default,-1.0,11.82,11.98,12.0,False,P,10.63,measured,11.82,10.516539017132612,0.3877,26.2373,17.478,17.478,25.2091,16.7668,16.7668,
TAC_A01,124,Euterpe oleracea,Arecaceae,799924.8955,9725862.816,12.2,10.36,6.67,20140812,False,P,P01,12.25,12.25,feldpausch_regional,0.18,default,-1.0,12.02,12.12,12.2,False,P,10.36,measured,12.02,10.251462628869328,0.3877,26.4257,18.2902,18.2902,25.4075,17.5581,17.5581,
TAC_A01,125,Euterpe oleracea,Arecaceae,799924.8955,9725862.816,8.0,6.91,4.04,20140812,False,P,P01,9.02,9.02,feldpausch_regional,0.18,default,-1.0,7.82,8.87,8.0,False,P,6.91,measured,7.82,6.794437026165113,0.3877,7.8095,5.7351,5.7351,7.3482,5.3874,5.3874,
TAC_A01,126,Euterpe oleracea,Arecaceae,799924.8955,9725862.816,10.8,10.17,7.52,20140812,False,P,P01,11.23,11.23,feldpausch_regional,0.18,default,-1.0,10.62,11.09,10.8,False,P,10.17,measured,10.620000000000001,10.04783775132062,0.3877,20.4573,13.0838,13.0838,19.5649,12.4932,12.4932,
TAC_A01,127,Theobroma glaucum,Malvaceae,799925.6764,9725863.489,11.7,5.31,0.99,20140812,False,O,P01,11.89,11.89,feldpausch_regional,0.18,default,-1.0,11.52,11.76,11.7,False,O,5.31,measured,11.52,5.251684961721792,0.5297,12.6839,12.6839,11.2316,12.1738,12.1738,10.7799,
TAC_A01,128,Theobroma glaucum,Malvaceae,799932.7044,9725869.539,9.4,3.83,0.48,20140812,False,O,P01,10.16,10.16,feldpausch_regional,0.18,default,-1.0,9.22,10.01,9.4,False,O,3.83,measured,9.22,3.776331991024031,0.5297,6.0146,6.0146,5.326,5.7126,5.7126,5.0585,
TAC_A01,129,Euterpe oleracea,Arecaceae,799933.4853,9725870.211,11.3,9.11,7.01,20140812,False,P,P01,11.6,11.6,feldpausch_regional,0.18,default,-1.0,11.12,11.47,11.3,False,P,9.11,measured,11.120000000000001,9.00597028573429,0.3877,20.0706,14.8167,14.8167,19.2344,14.1771,14.1771,
TAC_A01,130,Euterpe oleracea,Arecaceae,799934.2661,9725870.883,9.7,7.64,1.68,20140812,False,P,P01,10.39,10.39,feldpausch_regional,0.18,default,-1.0,9.52,10.25,9.7,False,P,7.64,measured,9.52,7.536596054444639,0.3877,12.547,9.7392,9.7392,11.9367,9.2505,9.2505,
TAC_A01,131,Euterpe oleracea,Arecaceae,799934.2661,9725870.883,10.3,9.19,6.77,20140812,False,P,P01,10.85,10.85,feldpausch_regional,0.18,default,-1.0,10.12,10.71,10.3,False,P,9.19,measured,10.120000000000001,9.0736252501033,0.3877,16.8933,11.4857,11.4857,16.1201,10.9424,10.9424,
TAC_A01,132,Theobroma glaucum,Malvaceae,799933.4853,9725870.211,9.4,4.53,0.94,20140812,False,O,P01,10.16,10.16,feldpausch_regional,0.18,default,-1.0,9.22,10.01,9.4,False,O,4.53,measured,9.22,4.466523216537562,0.5297,7.0853,7.0853,6.274,6.7295,6.7295,5.959,
TAC_A01,133,Theobroma glaucum,Malvaceae,799934.8909,9725871.421,10.0,4.85,0.95,20140812,False,O,P01,10.62,10.62,feldpausch_regional,0.18,default,-1.0,9.82,10.48,10.0,False,O,4.85,measured,9.82,4.78653475097666,0.5297,8.5456,8.5456,7.5672,8.1426,8.1426,7.2103,
TAC_A01,134,Theobroma glaucum,Malvaceae,799935.2032,9725871.69,8.7,4.75,1.88,20140812,False,O,P01,9.6,9.6,feldpausch_regional,0.18,default,-1.0,8.52,9.45,8.7,False,O,4.75,measured,8.52,4.677525314510213,0.5297,6.3805,6.3805,5.6499,6.0341,6.0341,5.3432,
TAC_A01,135,Euterpe oleracea,Arecaceae,799935.2032,9725871.69,11.2,10.65,6.49,20140812,False,P,P01,11.53,11.53,feldpausch_regional,0.18,default,-1.0,11.02,11.39,11.2,False,P,10.65,measured,11.02,10.527167829398934,0.3877,22.9735,14.4591,14.4591,22.0077,13.8294,13.8294,
TAC_A01,136,Euterpe oleracea,Arecaceae,799935.2032,9725871.69,10.1,8.23,6.46,20140812,False,P,P01,10.7,10.7,feldpausch_regional,0.18,default,-1.0,9.92,10.56,10.1,False,P,8.23,measured,9.92,8.1234874844725,0.3877,14.5991,10.8831,10.8831,13.9175,10.3583,10.3583,
TAC_A01,137,Euterpe oleracea,Arecaceae,799935.2032,9725871.69,11.3,10.29,7.67,20140812,False,P,P01,11.6,11.6,feldpausch_regional,0.18,default,-1.0,11.12,11.47,11.3,False,P,10.29,measured,11.120000000000001,10.172495525818423,0.3877,22.6041,14.8167,14.8167,21.6624,14.1771,14.1771,
TAC_A01,138,Euterpe oleracea,Arecaceae,799936.6088,9725872.9,13.3,4.91,1.45,20140812,False,P,P01,13.02,13.02,feldpausch_regional,0.18,default,-1.0,13.12,12.89,13.3,False,P,4.91,measured,13.120000000000001,4.863353678874069,0.3877,15.0909,23.1877,23.1877,14.5585,22.3354,22.3354,
TAC_A01,139,Theobroma glaucum,Malvaceae,799938.8702,9725870.849,7.6,4.8,1.18,20140812,False,O,P01,8.68,8.68,feldpausch_regional,0.18,default,-1.0,7.42,8.53,7.6,False,O,4.8,measured,7.42,4.715113667782154,0.5297,4.9511,4.9511,4.3842,4.6432,4.6432,4.1116,
TAC_A01,140,Theobroma glaucum,Malvaceae,799936.5139,9725868.817,12.8,5.77,1.47,20140812,False,O,P01,12.67,12.67,feldpausch_regional,0.18,default,-1.0,12.62,12.55,12.8,False,O,5.77,measured,12.620000000000001,5.71274492524943,0.5297,16.3924,16.3924,14.5155,15.791,15.791,13.9829,
TAC_A01,141,Theobroma glaucum,Malvaceae,799933.3722,9725866.108,11.2,4.0,1.24,20140812,False,O,P01,11.53,11.53,feldpausch_regional,0.18,default,-1.0,11.02,11.39,11.2,False,O,4.0,measured,11.02,3.95386585141744,0.5297,8.8337,8.8337,7.8223,8.4624,8.4624,7.4934,
TAC_A01,142,Theobroma glaucum,Malvaceae,799931.016,9725864.076,7.3,5.16,1.45,20140812,False,O,P01,8.43,8.43,feldpausch_regional,0.18,default,-1.0,7.12,8.27,7.3,False,O,5.16,measured,7.12,5.064668752603619,0.5297,4.9115,4.9115,4.3491,4.5935,4.5935,4.0675,
TAC_A01,143,Theobroma glaucum,Malvaceae,799929.0524,9725862.383,10.5,4.06,0.71,20140812,False,O,P01,11.0,11.0,feldpausch_regional,0.18,default,-1.0,10.32,10.87,10.5,False,O,4.06,measured,10.32,4.009675593498836,0.5297,7.9021,7.9021,6.9973,7.5474,7.5474,6.6832,
TAC_A01,144,Theobroma glaucum,Malvaceae,799926.6962,9725860.351,9.5,4.1,1.2,20140812,False,O,P01,10.23,10.23,feldpausch_regional,0.18,default,-1.0,9.32,10.09,9.5,False,O,4.1,measured,9.32,4.043215793737557,0.5297,6.5623,6.5623,5.8109,6.2363,6.2363,5.5222,
TAC_A01,145,Theobroma glaucum,Malvaceae,799924.497,9725858.454,7.4,4.78,2.35,20140812,False,O,P01,8.51,8.51,feldpausch_regional,0.18,default,-1.0,7.22,8.36,7.4,False,O,4.78,measured,7.220000000000001,4.69298305973416,0.5297,4.6808,4.6808,4.1449,4.3819,4.3819,3.8802,
TAC_A01,146,Theobroma glaucum,Malvaceae,799921.8266,9725856.151,9.9,4.45,1.15,20140812,False,O,P01,10.55,10.55,feldpausch_regional,0.18,default,-1.0,9.72,10.41,9.9,False,O,4.45,measured,9.72,4.391116723947794,0.5297,7.7044,7.7044,6.8223,7.3373,7.3373,6.4972,
TAC_A01,147,Theobroma glaucum,Malvaceae,799919.7059,9725854.323,13.2,5.08,0.46,20140812,False,O,P01,12.95,12.95,feldpausch_regional,0.18,default,-1.0,13.02,12.82,13.2,False,O,5.08,measured,13.02,5.031322488302054,0.5297,15.3725,15.3725,13.6123,14.826,14.826,13.1284,
TAC_A01,148,Theobroma glaucum,Malvaceae,799917.3497,9725852.291,13.8,2.05,1.43,20140812,False,O,P01,13.36,13.36,feldpausch_regional,0.18,default,-1.0,13.62,13.23,13.8,False,O,2.05,measured,13.620000000000001,2.0313269664994316,0.5297,6.9147,6.9147,6.123,6.6799,6.6799,5.915,
TAC_A01,149,Theobroma glaucum,Malvaceae,799919.4869,9725850.101,10.3,4.7,0.74,20140812,False,O,P01,10.85,10.85,feldpausch_regional,0.18,default,-1.0,10.12,10.71,10.3,False,O,4.7,measured,10.120000000000001,4.640482989715507,0.5297,8.7798,8.7798,7.7746,8.378,8.378,7.4187,
TAC_A01,150,Euterpe oleracea,Arecaceae,799920.5928,9725851.056,9.9,7.98,6.14,20140812,False,P,P01,10.55,10.55,feldpausch_regional,0.18,default,-1.0,9.72,10.41,9.9,False,P,7.98,measured,9.72,7.874407069011999,0.3877,13.6237,10.301,10.301,12.9746,9.7944,9.7944,
TAC_A01,151,Euterpe oleracea,Arecaceae,799920.5928,9725851.056,10.4,11.85,6.9,20140812,False,P,P01,10.93,10.93,feldpausch_regional,0.18,default,-1.0,10.22,10.79,10.4,False,P,11.85,measured,10.22,11.701544660369839,0.3877,22.0627,11.7948,11.7948,21.0627,11.2422,11.2422,
TAC_A01,152,Euterpe oleracea,Arecaceae,799920.5928,9725851.056,14.2,11.48,6.39,20140812,False,P,P01,13.62,13.62,feldpausch_regional,0.18,default,-1.0,14.02,13.5,14.2,False,P,11.48,measured,14.02,11.378794373240686,0.3877,39.2854,27.7594,27.7594,37.9894,26.8031,26.8031,
TAC_A01,153,Theobroma glaucum,Malvaceae,799921.8567,9725852.148,7.2,4.0,1.1,20140812,False,O,P01,8.34,8.34,feldpausch_regional,0.18,default,-1.0,7.02,8.18,7.2,False,O,4.0,measured,7.0200000000000005,3.9249867223921497,0.5297,3.7289,3.7289,3.302,3.4841,3.4841,3.0852,
TAC_A01,154,Euterpe oleracea,Arecaceae,799922.9627,9725853.103,12.0,8.91,5.01,20140812,False,P,P01,12.11,12.11,feldpausch_regional,0.18,default,-1.0,11.82,11.98,12.0,False,P,8.91,measured,11.82,8.814897708621972,0.3877,22.0853,17.478,17.478,21.2198,16.7668,16.7668,
TAC_A01,155,Euterpe oleracea,Arecaceae,799922.9627,9725853.103,13.0,6.59,6.05,20140812,False,P,P01,12.81,12.81,feldpausch_regional,0.18,default,-1.0,12.82,12.68,13.0,False,P,6.59,measured,12.82,6.525748342169631,0.3877,19.2358,21.7785,21.7785,18.5412,20.9597,20.9597,
TAC_A01,156,Euterpe oleracea,Arecaceae,799922.9627,9725853.103,8.7,8.0,6.05,20140812,False,P,P01,9.6,9.6,feldpausch_regional,0.18,default,-1.0,8.52,9.45,8.7,False,P,8.0,measured,8.52,7.8779373718066745,0.3877,10.6125,7.222,7.222,10.0364,6.8187,6.8187,
TAC_A01,157,Theobroma glaucum,Malvaceae,799923.7526,9725853.786,11.6,4.92,2.08,20140812,False,O,P01,11.82,11.82,feldpausch_regional,0.18,default,-1.0,11.42,11.69,11.6,False,O,4.92,measured,11.42,4.865444389150932,0.5297,11.5782,11.5782,10.2525,11.1085,11.1085,9.8366,
TAC_A01,158,Theobroma glaucum,Malvaceae,799926.9124,9725856.515,10.6,4.14,1.45,20140812,False,O,P01,11.08,11.08,feldpausch_regional,0.18,default,-1.0,10.42,10.94,10.6,False,O,4.14,measured,10.42,4.089222854348607,0.5297,8.2045,8.2045,7.2651,7.8397,7.8397,6.9421,
TAC_A01,159,Euterpe oleracea,Arecaceae,799928.0974,9725857.539,9.4,9.45,6.85,20140812,False,P,P01,10.16,10.16,feldpausch_regional,0.18,default,-1.0,9.22,10.01,9.4,False,P,9.45,measured,9.22,9.31758154443266,0.3877,14.522,8.9335,8.9335,13.7929,8.4712,8.4712,
TAC_A01,160,Euterpe oleracea,Arecaceae,799928.0974,9725857.539,14.0,11.82,9.63,20140812,False,P,P01,13.49,13.49,feldpausch_regional,0.18,default,-1.0,13.82,13.37,14.0,False,P,11.82,measured,13.82,11.71409070457616,0.3877,39.3167,26.6981,26.6981,38.0007,25.7653,25.7653,
TAC_A01,161,Euterpe oleracea,Arecaceae,799928.0974,9725857.539,10.1,7.4,5.45,20140812,False,P,P01,10.7,10.7,feldpausch_regional,0.18,default,-1.0,9.92,10.56,10.1,False,P,7.4,measured,9.92,7.304229329902369,0.3877,13.1603,10.8831,10.8831,12.5458,10.3583,10.3583,
TAC_A01,162,Theobroma glaucum,Malvaceae,799928.9663,9725858.289,9.1,5.14,2.19,20140812,False,O,P01,9.92,9.92,feldpausch_regional,0.18,default,-1.0,8.92,9.77,9.1,False,O,5.14,measured,8.92,5.065354501186947,0.5297,7.5233,7.5233,6.6619,7.133,7.133,6.3163,
TAC_A01,163,Theobroma glaucum,Malvaceae,799931.1782,9725860.2,8.8,4.96,1.47,20140812,False,O,P01,9.68,9.68,feldpausch_regional,0.18,default,-1.0,8.62,9.53,8.8,False,O,4.96,measured,8.620000000000001,4.885264499118336,0.5297,6.8058,6.8058,6.0266,6.4406,6.4406,5.7031,
TAC_A01,164,Euterpe oleracea,Arecaceae,799932.4421,9725861.292,9.2,6.46,5.08,20140812,False,P,P01,10.0,10.0,feldpausch_regional,0.18,default,-1.0,9.02,9.85,9.2,False,P,6.46,measured,9.02,6.3673070866521915,0.3877,9.6064,8.4208,8.4208,9.1135,7.9757,7.9757,
TAC_A01,165,Euterpe oleracea,Arecaceae,799932.4421,9725861.292,16.6,11.78,7.97,20140812,False,P,P01,15.16,15.16,feldpausch_regional,0.18,default,-1.0,16.42,15.05,16.6,False,P,11.78,measured,16.42,11.693303148807884,0.3877,54.6449,42.6383,42.6383,53.1099,41.3796,41.3796,
TAC_A01,166,Euterpe oleracea,Arecaceae,799932.4421,9725861.292,14.3,10.54,6.17,20140812,False,P,P01,13.69,13.69,feldpausch_regional,0.18,default,-1.0,14.12,13.57,14.3,False,P,10.54,measured,14.120000000000001,10.447825743850345,0.3877,36.6411,28.3,28.3,35.4411,27.3317,27.3317,
TAC_A01,167,Euterpe oleracea,Arecaceae,799932.4421,9725861.292,14.4,10.9,8.23,20140812,False,P,P01,13.76,13.76,feldpausch_regional,0.18,default,-1.0,14.22,13.64,14.4,False,P,10.9,measured,14.22,10.805436509077358,0.3877,38.3807,28.8472,28.8472,37.1326,27.867,27.867,
TAC_A01,168,Theobroma glaucum,Malvaceae,799933.864,9725862.52,11.2,3.75,1.49,20140812,False,O,P01,11.53,11.53,feldpausch_regional,0.18,default,-1.0,11.02,11.39,11.2,False,O,3.75,measured,11.02,3.70674923570385,0.5297,8.2945,8.2945,7.3448,7.9458,7.9458,7.036,
